Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2020-2021,Jonas Siegenthaler,"NJD, WSH",D,208.0,24.0,,165.0,81.0,23.0,227.0,214.0,127.0,210.0,112.0,83.0,,222.0,Third Pair,15,234.25,0,0,28,1997-05-06,CHE,CHE,74,218,2015,2,27,57,,
2020-2021,Jordan Oesterle,ARI,D,162.0,146.0,64.0,125.0,130.0,189.0,163.0,143.0,37.0,79.0,79.0,140.0,,113.0,Third Pair,43,769.75,1,5,33,1992-06-25,USA,USA,72,187,-,-,-,-,,
2020-2021,Jordie Benn,"VAN, WPG",D,71.0,178.0,,24.0,93.0,200.0,99.0,171.0,91.0,68.0,64.0,141.0,,124.0,Third Pair,39,575.45,1,5,37,1987-07-26,CAN,CAN,74,201,-,-,-,-,,
2020-2021,Josh Brown,OTT,D,227.0,64.0,,151.0,214.0,65.0,225.0,176.0,47.0,225.0,142.0,8.0,,227.0,Third Pair,26,367.66666666667,0,1,31,1994-01-21,CAN,CAN,77,220,2013,6,1,152,,
2020-2021,Josh Manson,ANA,D,177.0,224.0,,31.0,200.0,215.0,190.0,172.0,219.0,84.0,221.0,18.0,,133.0,Third Pair,23,413.58333333333,1,4,33,1991-10-07,USA,CAN,75,218,2011,6,9,160,,
2020-2021,Josh Morrissey,WPG,D,130.0,205.0,36.0,91.0,128.0,218.0,75.0,103.0,59.0,61.0,97.0,165.0,,49.0,First Pair,56,1319.7666666667,4,9,30,1995-03-28,CAN,CAN,72,185,2013,1,13,13,,
2020-2021,Justin Braun,PHI,D,152.0,38.0,,28.0,112.0,34.0,156.0,179.0,163.0,165.0,148.0,70.0,,139.0,Second Pair,53,982.06666666667,1,1,38,1987-02-10,USA,USA,74,205,2007,7,20,201,,
2020-2021,Justin Faulk,STL,D,75.0,90.0,33.0,65.0,163.0,90.0,40.0,57.0,125.0,111.0,172.0,69.0,,48.0,First Pair,56,1358.5333333333,7,6,33,1992-03-20,USA,USA,72,214,2010,2,7,37,,
2020-2021,Justin Holl,TOR,D,135.0,144.0,,97.0,53.0,130.0,200.0,189.0,182.0,108.0,145.0,104.0,,116.0,Second Pair,55,1158.4666666667,2,7,33,1992-01-30,USA,USA,75,197,2010,2,24,54,,
2020-2021,Justin Schultz,WSH,D,67.0,108.0,25.0,,127.0,107.0,81.0,105.0,16.0,10.0,42.0,191.0,,66.0,Second Pair,46,874.73333333333,3,19,35,1990-07-06,CAN,CAN,74,190,2008,2,13,43,,
2020-2021,Juuso Valimaki,CGY,D,78.0,61.0,,136.0,110.0,113.0,78.0,144.0,21.0,125.0,207.0,166.0,,137.0,Third Pair,49,756.26666666667,2,5,26,1998-10-06,FIN,FIN,74,205,2017,1,16,16,,
2020-2021,K'Andre Miller,NYR,D,193.0,192.0,73.0,122.0,193.0,210.0,205.0,89.0,191.0,224.0,166.0,102.0,,144.0,Second Pair,53,1118.8166666667,5,2,25,2000-01-21,USA,USA,77,215,2018,1,22,22,,
2020-2021,Kale Clague,LAK,D,134.0,228.0,,,144.0,222.0,143.0,230.0,199.0,91.0,124.0,218.0,,170.0,Third Pair,18,309.66666666667,0,2,27,1998-06-05,CAN,CAN,72,190,2016,2,21,51,,
2020-2021,Keith Yandle,FLA,D,45.0,186.0,15.0,,25.0,109.0,13.0,97.0,1.0,3.0,187.0,224.0,,44.0,Third Pair,56,965.53333333333,3,16,38,1986-09-09,USA,USA,73,192,2005,4,14,105,,
2020-2021,Kevan Miller,BOS,D,213.0,50.0,,92.0,132.0,60.0,211.0,203.0,134.0,228.0,128.0,33.0,,174.0,Second Pair,28,533.81666666667,1,0,37,1987-11-15,USA,USA,74,210,-,-,-,-,,
2020-2021,Kevin Shattenkirk,ANA,D,65.0,70.0,41.0,,50.0,61.0,56.0,110.0,73.0,53.0,133.0,145.0,,79.0,Second Pair,55,1166.2666666667,2,6,36,1989-01-29,USA,USA,72,212,2007,1,14,14,,
2020-2021,Kris Letang,PIT,D,14.0,135.0,9.0,32.0,55.0,122.0,15.0,17.0,28.0,6.0,129.0,98.0,,5.0,First Pair,55,1355.6666666667,7,26,38,1987-04-24,CAN,CAN,72,201,2005,3,1,62,,
2020-2021,Kris Russell,EDM,D,219.0,12.0,,48.0,229.0,108.0,191.0,222.0,203.0,113.0,48.0,100.0,,100.0,Second Pair,35,643.71666666667,0,4,38,1987-05-02,CAN,CAN,70,170,2005,3,6,67,,
2020-2021,Kurtis MacDermid,LAK,D,160.0,232.0,,,180.0,233.0,186.0,54.0,120.0,229.0,231.0,20.0,,207.0,Third Pair,28,373.93333333333,2,0,31,1994-03-25,CAN,CAN,77,233,-,-,-,-,,
2020-2021,Libor Hajek,NYR,D,233.0,227.0,,,230.0,229.0,224.0,175.0,135.0,217.0,86.0,180.0,,213.0,Third Pair,44,671.93333333333,2,1,27,1998-02-04,CZE,CZE,74,209,2016,2,7,37,,
2020-2021,Logan Stanley,WPG,D,136.0,159.0,,,202.0,144.0,11.0,185.0,180.0,234.0,215.0,61.0,,195.0,Third Pair,37,489.23333333333,1,0,27,1998-05-26,CAN,CAN,79,242,2016,1,18,18,,
2020-2021,Luke Schenn,TBL,D,80.0,97.0,,,177.0,75.0,27.0,92.0,41.0,162.0,222.0,1.0,,214.0,Fringe,38,408.76666666667,2,2,35,1989-11-02,CAN,CAN,74,225,2008,1,5,5,,
2020-2021,MacKenzie Weegar,FLA,D,33.0,2.0,,51.0,69.0,3.0,93.0,29.0,172.0,41.0,94.0,41.0,,41.0,First Pair,54,1194.2666666667,6,13,31,1994-01-07,CAN,CAN,72,206,2013,7,25,206,,
2020-2021,Marc Staal,DET,D,214.0,196.0,,90.0,215.0,185.0,210.0,137.0,208.0,167.0,99.0,110.0,,176.0,Second Pair,56,1030.9333333333,3,4,38,1987-01-13,CAN,CAN,76,208,2005,1,12,12,,
2020-2021,Marc-Edouard Vlasic,SJS,D,183.0,117.0,,63.0,84.0,141.0,203.0,160.0,195.0,170.0,53.0,200.0,,159.0,Third Pair,51,892.98333333333,1,2,38,1987-03-30,CAN,CAN,73,205,2005,2,5,35,,
2020-2021,Marco Scandella,STL,D,169.0,122.0,,89.0,192.0,112.0,150.0,87.0,151.0,213.0,138.0,109.0,,143.0,Second Pair,49,977.46666666667,3,1,35,1990-02-23,CAN,CAN,75,212,2008,2,25,55,,
2020-2021,Marcus Pettersson,PIT,D,144.0,35.0,87.0,154.0,107.0,21.0,161.0,163.0,77.0,97.0,179.0,87.0,,154.0,Third Pair,47,774.8,2,3,29,1996-05-08,SWE,SWE,75,177,2014,2,8,38,,
2020-2021,Mario Ferraro,SJS,D,201.0,130.0,78.0,138.0,113.0,166.0,212.0,206.0,204.0,136.0,169.0,32.0,,136.0,First Pair,56,1255.8333333333,1,7,26,1998-09-17,CAN,CAN,72,209,2017,2,18,49,,
2020-2021,Mark Borowiecki,NSH,D,203.0,15.0,,38.0,201.0,135.0,140.0,129.0,233.0,233.0,233.0,2.0,,118.0,Third Pair,22,300.88333333333,0,0,35,1989-07-12,CAN,CAN,74,204,2008,5,18,139,,
2020-2021,Mark Giordano,CGY,D,20.0,10.0,14.0,27.0,46.0,36.0,9.0,25.0,146.0,50.0,75.0,189.0,,8.0,First Pair,56,1284.8666666667,9,6,41,1983-10-03,CAN,CAN,72,205,-,-,-,-,,
2020-2021,Mark Pysyk,DAL,D,36.0,63.0,,169.0,175.0,26.0,47.0,9.0,167.0,151.0,211.0,64.0,,181.0,Fringe,36,421.58333333333,3,1,33,1992-01-11,CAN,CAN,73,198,2010,1,23,23,,
2020-2021,Markus Nutivaara,FLA,D,114.0,81.0,,,86.0,22.0,80.0,153.0,20.0,109.0,105.0,106.0,,146.0,Third Pair,30,479.26666666667,0,3,31,1994-06-06,FIN,FIN,73,187,2015,7,8,189,,
2020-2021,Matt Dumba,MIN,D,68.0,49.0,30.0,102.0,111.0,44.0,31.0,22.0,116.0,56.0,96.0,97.0,,37.0,First Pair,51,1136.2666666667,6,9,30,1994-07-25,CAN,CAN,72,181,2012,1,7,7,,
2020-2021,Matt Grzelcyk,BOS,D,19.0,4.0,46.0,163.0,20.0,1.0,46.0,46.0,95.0,29.0,209.0,182.0,,68.0,Second Pair,37,730.51666666667,5,9,31,1994-01-05,USA,USA,70,176,2012,3,24,85,,
2020-2021,Matt Irwin,BUF,D,108.0,143.0,,143.0,134.0,221.0,65.0,223.0,123.0,147.0,181.0,10.0,,150.0,Third Pair,24,390.01666666667,0,2,37,1987-11-29,CAN,CAN,74,200,-,-,-,-,,
2020-2021,Matt Roy,LAK,D,123.0,121.0,,111.0,103.0,160.0,88.0,118.0,93.0,189.0,26.0,67.0,,97.0,Second Pair,44,847.18333333333,2,1,30,1995-03-01,USA,USA,73,205,2015,7,13,194,,
2020-2021,Matt Tennyson,NJD,D,216.0,168.0,,,218.0,188.0,220.0,166.0,196.0,168.0,56.0,49.0,,220.0,Third Pair,21,304.6,1,2,35,1990-04-23,USA,USA,74,205,-,-,-,-,,
2020-2021,Matthew Benning,NSH,D,171.0,127.0,,126.0,172.0,74.0,154.0,169.0,224.0,159.0,47.0,46.0,,212.0,Third Pair,52,848.6,1,0,31,1994-05-25,CAN,CAN,73,203,2012,6,24,175,,
2020-2021,Mattias Ekholm,NSH,D,25.0,156.0,58.0,58.0,43.0,134.0,37.0,39.0,159.0,40.0,89.0,209.0,,38.0,First Pair,47,1075.4333333333,6,8,35,1990-05-24,SWE,SWE,76,215,2009,4,11,102,,
2020-2021,Michael Del Zotto,CBJ,D,102.0,188.0,,17.0,116.0,180.0,125.0,113.0,53.0,142.0,39.0,25.0,,123.0,Third Pair,53,947.98333333333,4,3,35,1990-06-24,CAN,CAN,72,195,2008,1,20,20,,
2020-2021,Michael Stone,CGY,D,32.0,142.0,,,66.0,146.0,14.0,59.0,124.0,176.0,184.0,91.0,,102.0,Third Pair,21,337.66666666667,2,1,35,1990-06-07,CAN,CAN,75,210,2008,3,8,69,,
2020-2021,Mike Matheson,PIT,D,39.0,134.0,91.0,160.0,164.0,111.0,35.0,21.0,132.0,90.0,115.0,157.0,,75.0,Second Pair,44,820.1,5,6,31,1994-02-27,CAN,CAN,74,193,2012,1,23,23,,
2020-2021,Mike Reilly,"BOS, OTT",D,44.0,162.0,27.0,161.0,4.0,101.0,32.0,212.0,144.0,57.0,109.0,120.0,,85.0,Second Pair,55,1060.25,0,8,31,1993-07-13,USA,USA,73,196,2011,4,7,98,,
2020-2021,Mikey Anderson,LAK,D,228.0,179.0,,120.0,211.0,169.0,229.0,216.0,215.0,192.0,212.0,151.0,,178.0,Second Pair,54,1143.4833333333,1,4,26,1999-05-25,USA,USA,72,195,2017,4,10,103,,
2020-2021,Mikhail Sergachev,TBL,D,42.0,51.0,29.0,101.0,48.0,49.0,62.0,53.0,35.0,27.0,165.0,103.0,,43.0,Second Pair,56,1230.3333333333,4,14,27,1998-06-25,RUS,RUS,73,217,2016,1,9,9,,
2020-2021,Mikko Lehtonen,"CBJ, TOR",D,207.0,226.0,,,226.0,223.0,142.0,233.0,122.0,99.0,193.0,118.0,,209.0,Third Pair,26,412.9,0,3,31,1994-01-16,FIN,FIN,72,196,-,-,-,-,,
2020-2021,Miro Heiskanen,DAL,D,66.0,103.0,28.0,26.0,98.0,19.0,38.0,33.0,89.0,60.0,4.0,213.0,,40.0,First Pair,55,1373.2166666667,8,8,25,1999-07-18,FIN,FIN,73,195,2017,1,3,3,,
2020-2021,Morgan Rielly,TOR,D,28.0,195.0,22.0,153.0,12.0,168.0,34.0,63.0,31.0,25.0,90.0,178.0,,23.0,First Pair,55,1298.6833333333,5,11,31,1994-03-09,CAN,CAN,73,222,2012,1,5,5,,
2020-2021,Nate Schmidt,VAN,D,52.0,181.0,45.0,66.0,49.0,193.0,97.0,38.0,193.0,47.0,61.0,232.0,,64.0,Second Pair,54,1085.55,5,8,33,1991-07-16,USA,USA,72,195,-,-,-,-,,
2020-2021,Nathan Beaulieu,WPG,D,192.0,214.0,,167.0,179.0,206.0,157.0,200.0,61.0,190.0,134.0,44.0,,186.0,Third Pair,25,418.18333333333,0,0,32,1992-12-05,CAN,CAN,74,200,2011,1,17,17,,
2020-2021,Neal Pionk,WPG,D,101.0,172.0,1.0,162.0,124.0,157.0,50.0,112.0,157.0,8.0,13.0,36.0,,30.0,Second Pair,54,1185.4666666667,3,19,29,1995-07-29,USA,USA,72,185,-,-,-,-,,
2020-2021,Nick Holden,VGK,D,51.0,17.0,,149.0,10.0,29.0,74.0,155.0,74.0,131.0,33.0,40.0,,132.0,Third Pair,17,269.33333333333,0,2,38,1987-05-15,CAN,CAN,76,210,-,-,-,-,,
2020-2021,Nick Jensen,WSH,D,148.0,47.0,,23.0,135.0,27.0,170.0,195.0,184.0,114.0,16.0,134.0,,161.0,Third Pair,53,917.26666666667,2,6,34,1990-09-21,USA,USA,73,205,2009,5,29,150,,
2020-2021,Nick Leddy,NYI,D,165.0,193.0,52.0,,171.0,177.0,153.0,167.0,129.0,30.0,28.0,159.0,,88.0,Second Pair,56,1209.05,2,13,34,1991-03-20,USA,USA,72,205,2009,1,16,16,,
2020-2021,Nicolas Beaudin,CHI,D,229.0,230.0,,,233.0,230.0,234.0,23.0,55.0,166.0,176.0,171.0,,197.0,Third Pair,19,261.8,2,1,25,1999-10-09,CAN,CAN,71,168,2018,1,27,27,,
2020-2021,Nicolas Hague,VGK,D,29.0,59.0,,132.0,23.0,85.0,51.0,71.0,15.0,66.0,195.0,34.0,,115.0,Third Pair,52,831.75,5,6,26,1998-12-05,CAN,CAN,78,230,2017,2,3,34,,
2020-2021,Nikita Nesterov,CGY,D,204.0,185.0,,124.0,149.0,139.0,195.0,228.0,102.0,197.0,229.0,121.0,,229.0,Third Pair,38,603.51666666667,0,2,32,1993-03-28,RUS,RUS,71,191,2011,5,27,148,,
2020-2021,Nikita Zadorov,CHI,D,189.0,119.0,,53.0,184.0,106.0,166.0,136.0,200.0,209.0,213.0,6.0,,172.0,Second Pair,54,1039.75,1,2,30,1995-04-16,RUS,RUS,78,248,2013,1,16,16,,
2020-2021,Nikita Zaitsev,OTT,D,151.0,182.0,,73.0,74.0,198.0,179.0,157.0,190.0,110.0,130.0,60.0,,92.0,First Pair,55,1250.7,4,9,33,1991-10-29,RUS,RUS,74,192,-,-,-,-,,
2020-2021,Niklas Hjalmarsson,ARI,D,218.0,36.0,,76.0,162.0,84.0,231.0,215.0,202.0,148.0,199.0,201.0,,167.0,Third Pair,41,711.78333333333,0,4,38,1987-06-06,SWE,SWE,75,197,2005,4,17,108,,
2020-2021,Niko Mikkola,STL,D,232.0,152.0,,116.0,232.0,156.0,221.0,173.0,220.0,223.0,30.0,53.0,,224.0,Third Pair,30,435.53333333333,1,1,29,1996-04-27,FIN,FIN,76,209,2015,5,6,127,,
2020-2021,Nikolai Knyzhov,SJS,D,194.0,194.0,,117.0,129.0,207.0,218.0,177.0,183.0,203.0,230.0,80.0,,215.0,Third Pair,56,937.56666666667,2,3,28,1997-03-20,RUS,RUS,75,222,-,-,-,-,,
2020-2021,Noah Dobson,NYI,D,88.0,110.0,77.0,,121.0,142.0,77.0,116.0,14.0,58.0,78.0,155.0,,122.0,Third Pair,46,754.11666666667,3,6,25,2000-01-07,CAN,CAN,76,194,2018,1,12,12,,
2020-2021,Noah Hanifin,CGY,D,40.0,115.0,84.0,159.0,41.0,68.0,49.0,86.0,154.0,70.0,58.0,175.0,,89.0,Second Pair,47,940.45,4,7,28,1997-01-25,USA,USA,75,207,2015,1,5,5,,
2020-2021,Oliver Ekman-Larsson,ARI,D,89.0,222.0,34.0,57.0,159.0,176.0,58.0,52.0,108.0,31.0,98.0,68.0,,59.0,Second Pair,46,964.51666666667,3,11,33,1991-07-17,SWE,SWE,74,200,2009,1,6,6,,
2020-2021,Olli Juolevi,VAN,D,146.0,180.0,,,224.0,226.0,120.0,37.0,213.0,214.0,87.0,124.0,,192.0,Third Pair,23,303.81666666667,2,1,27,1998-05-05,FIN,FIN,74,182,2016,1,5,5,,
2020-2021,Olli Maatta,LAK,D,180.0,136.0,,7.0,165.0,154.0,149.0,196.0,173.0,169.0,32.0,79.0,,134.0,Third Pair,41,673.9,0,1,30,1994-08-22,FIN,FIN,74,207,2012,1,22,22,,
2020-2021,P.K. Subban,NJD,D,43.0,190.0,51.0,52.0,47.0,155.0,24.0,43.0,198.0,69.0,192.0,139.0,,50.0,First Pair,44,983.78333333333,5,9,36,1989-05-13,CAN,CAN,72,210,2007,2,13,43,,
2020-2021,Patrik Nemeth,"COL, DET",D,182.0,79.0,,71.0,170.0,47.0,184.0,164.0,214.0,171.0,164.0,66.0,,148.0,Second Pair,52,936.56666666667,3,3,33,1992-02-08,SWE,SWE,76,230,2010,2,11,41,,
2020-2021,Philippe Myers,PHI,D,69.0,128.0,,146.0,105.0,76.0,44.0,132.0,42.0,98.0,146.0,48.0,,126.0,Second Pair,44,830.43333333333,1,5,28,1997-01-25,CAN,CAN,78,219,-,-,-,-,,
2020-2021,Pierre-Olivier Joseph,PIT,D,63.0,223.0,,,198.0,197.0,82.0,122.0,162.0,24.0,81.0,101.0,,165.0,Third Pair,16,268.61666666667,1,4,26,1999-07-01,CAN,CAN,74,185,2017,1,23,23,,
2020-2021,Quinn Hughes,VAN,D,100.0,221.0,68.0,,106.0,199.0,95.0,120.0,5.0,7.0,95.0,234.0,,42.0,First Pair,56,1277.05,3,20,25,1999-10-14,USA,USA,70,180,2018,1,7,7,,
2020-2021,Radim Simek,SJS,D,154.0,101.0,,105.0,57.0,131.0,214.0,123.0,78.0,177.0,25.0,27.0,,194.0,Third Pair,40,568.48333333333,2,1,32,1992-09-20,CZE,CZE,72,204,-,-,-,-,,
2020-2021,Radko Gudas,FLA,D,62.0,73.0,,21.0,36.0,78.0,60.0,158.0,112.0,173.0,88.0,3.0,,105.0,Third Pair,54,948.75,2,2,35,1990-06-05,CZE,CZE,72,208,2010,3,6,66,,
2020-2021,Rasmus Andersson,CGY,D,105.0,104.0,61.0,148.0,63.0,103.0,79.0,95.0,107.0,86.0,12.0,169.0,,87.0,Second Pair,56,1188.4333333333,5,8,28,1996-10-27,SWE,SWE,73,202,2015,2,23,53,,
2020-2021,Rasmus Dahlin,BUF,D,95.0,167.0,19.0,,133.0,116.0,54.0,73.0,18.0,21.0,84.0,105.0,,54.0,Second Pair,56,1211.1333333333,5,9,25,2000-04-13,SWE,SWE,75,202,2018,1,1,1,,
2020-2021,Rasmus Ristolainen,BUF,D,176.0,133.0,48.0,87.0,205.0,149.0,110.0,99.0,197.0,38.0,185.0,11.0,,57.0,First Pair,49,1092.0,4,7,30,1994-10-27,FIN,FIN,76,221,2013,1,8,8,,
2020-2021,Riley Stillman,"CHI, FLA",D,158.0,187.0,,168.0,104.0,224.0,121.0,170.0,223.0,231.0,29.0,26.0,,175.0,Third Pair,20,308.21666666667,1,0,27,1998-03-09,CAN,CAN,73,196,2016,4,23,114,,
2020-2021,Robert Bortuzzo,STL,D,159.0,6.0,,86.0,181.0,6.0,159.0,139.0,17.0,182.0,203.0,15.0,,199.0,Third Pair,40,566.51666666667,1,1,36,1989-03-18,CAN,CAN,76,216,2007,3,17,78,,
2020-2021,Robert Hagg,PHI,D,132.0,89.0,,131.0,178.0,119.0,173.0,82.0,10.0,132.0,174.0,5.0,,164.0,Third Pair,34,532.65,2,2,30,1995-02-08,SWE,SWE,74,210,2013,2,11,41,,
2020-2021,Roman Josi,NSH,D,4.0,71.0,12.0,156.0,28.0,104.0,4.0,13.0,32.0,12.0,41.0,212.0,,1.0,First Pair,47,1146.5,8,12,35,1990-06-01,CHE,CHE,73,201,2008,2,8,38,,
2020-2021,Ryan Ellis,NSH,D,6.0,42.0,26.0,15.0,11.0,72.0,52.0,26.0,33.0,14.0,5.0,202.0,,14.0,First Pair,34,809.25,5,10,34,1991-01-03,CAN,CAN,70,180,2009,1,11,11,,
2020-2021,Ryan Graves,COL,D,13.0,5.0,,109.0,31.0,41.0,26.0,47.0,148.0,104.0,205.0,57.0,,61.0,Second Pair,54,1029.0166666667,2,6,30,1995-05-21,CAN,CAN,77,220,2013,4,19,110,,
2020-2021,Ryan Lindgren,NYR,D,174.0,125.0,,99.0,166.0,96.0,194.0,210.0,178.0,129.0,54.0,54.0,,156.0,Second Pair,51,1019.7333333333,1,5,27,1998-02-11,USA,USA,72,190,2016,2,19,49,,
2020-2021,Ryan McDonagh,TBL,D,74.0,25.0,,25.0,71.0,50.0,137.0,124.0,166.0,93.0,51.0,142.0,,73.0,Second Pair,50,1094.7666666667,4,5,36,1989-06-13,USA,USA,73,215,2007,1,12,12,,
2020-2021,Ryan Murray,NJD,D,166.0,44.0,,128.0,141.0,102.0,223.0,190.0,150.0,72.0,57.0,203.0,,99.0,Second Pair,48,893.46666666667,0,4,31,1993-09-27,CAN,CAN,73,206,2012,1,2,2,,
2020-2021,Ryan Pulock,NYI,D,58.0,45.0,62.0,4.0,109.0,80.0,30.0,83.0,218.0,48.0,40.0,89.0,,31.0,First Pair,56,1256.9166666667,2,10,30,1994-10-06,CAN,CAN,74,216,2013,1,15,15,,
2020-2021,Ryan Suter,MIN,D,84.0,75.0,40.0,70.0,32.0,59.0,126.0,102.0,40.0,32.0,67.0,206.0,,56.0,First Pair,56,1242.2833333333,3,10,40,1985-01-21,USA,USA,73,205,2003,1,7,7,,
2020-2021,Sami Vatanen,"DAL, NJD",D,70.0,67.0,82.0,55.0,82.0,105.0,66.0,84.0,110.0,96.0,136.0,152.0,,74.0,Third Pair,39,663.6,2,4,34,1991-06-03,FIN,FIN,70,185,2009,4,15,106,,
2020-2021,Samuel Girard,COL,D,31.0,34.0,39.0,150.0,6.0,15.0,116.0,91.0,11.0,16.0,1.0,205.0,,53.0,First Pair,48,1114.2,5,16,27,1998-05-12,CAN,CAN,70,170,2016,2,17,47,,
2020-2021,Scott Mayfield,NYI,D,103.0,91.0,,56.0,167.0,115.0,103.0,135.0,168.0,121.0,158.0,84.0,,91.0,Second Pair,56,1090.75,2,7,32,1992-10-14,USA,USA,77,220,2011,2,4,34,,
2020-2021,Sean Walker,LAK,D,38.0,170.0,70.0,103.0,60.0,194.0,23.0,48.0,109.0,73.0,149.0,123.0,,69.0,Second Pair,47,853.9,5,4,30,1994-11-13,CAN,CAN,71,195,-,-,-,-,,
2020-2021,Seth Jones,CBJ,D,86.0,86.0,53.0,9.0,145.0,125.0,45.0,77.0,27.0,52.0,118.0,117.0,,15.0,First Pair,56,1410.9,5,8,30,1994-10-03,USA,USA,76,213,2013,1,4,4,,
2020-2021,Shayne Gostisbehere,PHI,D,104.0,88.0,11.0,,108.0,51.0,16.0,4.0,2.0,120.0,3.0,220.0,,52.0,Second Pair,41,817.55,9,5,32,1993-04-20,USA,USA,71,180,2012,3,17,78,,
2020-2021,Shea Theodore,VGK,D,2.0,94.0,13.0,,2.0,58.0,3.0,18.0,9.0,15.0,46.0,231.0,,9.0,First Pair,53,1194.95,8,15,29,1995-08-03,CAN,CAN,74,197,2013,1,26,26,,
2020-2021,Shea Weber,MTL,D,12.0,131.0,24.0,82.0,7.0,66.0,12.0,10.0,96.0,88.0,152.0,90.0,,21.0,First Pair,48,1089.6,6,6,39,1985-08-14,CAN,CAN,76,230,2003,2,19,49,,
2020-2021,Slater Koekkoek,EDM,D,94.0,155.0,,164.0,67.0,209.0,111.0,108.0,139.0,195.0,77.0,95.0,,147.0,Third Pair,18,236.95,1,0,31,1994-02-18,CAN,CAN,74,193,2012,1,10,10,,
2020-2021,Steven Kampfer,BOS,D,106.0,74.0,,,148.0,145.0,107.0,35.0,57.0,161.0,102.0,111.0,,141.0,Third Pair,20,334.3,2,2,36,1988-09-24,USA,USA,71,198,2007,4,2,93,,
2020-2021,TJ Brodie,TOR,D,149.0,77.0,95.0,59.0,24.0,67.0,216.0,149.0,92.0,154.0,55.0,221.0,,117.0,Second Pair,56,1207.2166666667,1,4,35,1990-06-07,CAN,CAN,74,187,2008,4,23,114,,
2020-2021,Thomas Chabot,OTT,D,8.0,204.0,65.0,,30.0,187.0,29.0,58.0,119.0,22.0,116.0,149.0,,16.0,First Pair,49,1287.9166666667,6,17,28,1997-01-30,CAN,CAN,74,195,2015,1,18,18,,
2020-2021,Tobias Bjornfot,LAK,D,212.0,215.0,,,207.0,217.0,219.0,191.0,141.0,181.0,218.0,167.0,,211.0,Third Pair,33,555.81666666667,1,2,24,2001-04-06,SWE,SWE,72,200,2019,1,22,22,,
2020-2021,Torey Krug,STL,D,72.0,124.0,6.0,,90.0,83.0,18.0,75.0,6.0,5.0,43.0,181.0,,18.0,First Pair,51,1149.9666666667,2,14,34,1991-04-12,USA,USA,69,194,-,-,-,-,,
2020-2021,Travis Dermott,TOR,D,150.0,80.0,,157.0,52.0,30.0,152.0,98.0,39.0,216.0,101.0,81.0,,201.0,Third Pair,51,674.41666666667,2,1,28,1996-12-22,CAN,CAN,72,202,2015,2,4,34,,
2020-2021,Travis Hamonic,VAN,D,50.0,105.0,,79.0,92.0,211.0,43.0,85.0,71.0,137.0,154.0,132.0,,51.0,Second Pair,38,735.95,3,3,34,1990-08-16,CAN,CAN,73,200,2008,2,23,53,,
2020-2021,Travis Sanheim,PHI,D,59.0,72.0,85.0,108.0,65.0,45.0,91.0,70.0,140.0,102.0,34.0,190.0,,83.0,Second Pair,55,1203.75,3,5,29,1996-03-29,CAN,CAN,75,181,2014,1,17,17,,
2020-2021,Trevor van Riemsdyk,WSH,D,97.0,19.0,,147.0,27.0,9.0,109.0,147.0,63.0,202.0,37.0,196.0,,169.0,Third Pair,20,341.53333333333,1,0,33,1991-07-24,USA,USA,75,191,-,-,-,-,,
2020-2021,Troy Stecher,DET,D,140.0,126.0,97.0,170.0,183.0,126.0,98.0,79.0,210.0,158.0,24.0,135.0,,129.0,Third Pair,44,761.9,3,2,31,1994-04-07,CAN,CAN,70,184,-,-,-,-,,
2020-2021,Tucker Poolman,WPG,D,215.0,210.0,,142.0,199.0,205.0,151.0,201.0,114.0,218.0,15.0,88.0,,190.0,Second Pair,39,714.01666666667,0,1,32,1993-06-08,USA,USA,74,199,2013,5,6,127,,
2020-2021,Ty Smith,NJD,D,81.0,200.0,71.0,,119.0,175.0,133.0,183.0,165.0,19.0,182.0,207.0,,111.0,Second Pair,48,965.9,2,14,25,2000-03-24,CAN,CAN,71,180,2018,1,17,17,,
2020-2021,Tyler Myers,VAN,D,41.0,206.0,44.0,69.0,77.0,220.0,64.0,50.0,80.0,54.0,189.0,112.0,,58.0,First Pair,55,1214.35,6,10,35,1990-02-01,USA,CAN,80,229,2008,1,12,12,,
2020-2021,Tyson Barrie,EDM,D,7.0,198.0,16.0,,21.0,192.0,7.0,32.0,13.0,13.0,10.0,216.0,,11.0,Second Pair,56,1198.2,8,13,33,1991-07-26,CAN,CAN,71,197,2009,3,3,64,,
2020-2021,Victor Hedman,TBL,D,18.0,46.0,2.0,14.0,68.0,40.0,20.0,20.0,36.0,4.0,91.0,174.0,,4.0,First Pair,54,1352.4333333333,9,22,34,1990-12-18,SWE,SWE,79,244,2009,1,2,2,,
2020-2021,Victor Mete,"MTL, OTT",D,126.0,23.0,,171.0,72.0,24.0,187.0,125.0,145.0,146.0,122.0,195.0,,171.0,Third Pair,28,442.36666666667,1,1,27,1998-06-07,CAN,CAN,69,187,2016,4,9,100,,
