Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Lukas Rousek,BUF,RW,15,158.63333333333,0,2,1,1,2,40.00,4,0.00,0.45,12,8,8,4,0,2,0,0,0,0,0,1,0,3,5,12,7,3,0,100.00,132,145,47.65,85,104,44.97,51,62,45.13,5,6,45.45,4.78,6.69,41.66,58,74,43.94,21,36,36.84,0,4,0.00,37,38,49.33,4,2,66.67,88,82,51.76,1,0,100.00,9.80,90.32,1.001,30,24,20,124,60.00,40,31,37,51.95
Luke Evangelista,NSH,RW,80,943.38333333333,13,16,15,1,29,67.44,135,9.63,12.33,217,173,124,55,11,20,14,6,6,0,0,18,41,37,30,101,23,1,3,25.00,1058,859,55.19,765,603,55.92,533,428,55.46,43,42,50.59,45.9,38.89,54.13,522,401,56.55,199,154,56.37,21,21,50.00,323,247,56.67,15,14,51.72,595,468,55.97,6,7,46.15,8.07,90.19,0.983,163,159,66,764,71.18,324,249,167,65.99
Luke Glendening,TBL,C,81,753.3,9,1,1,0,10,50.00,48,18.75,6.25,100,74,65,30,3,9,37,13,11,1,1,7,3,8,118,103,40,428,309,58.07,520,762,40.56,343,518,39.84,222,359,38.21,20,25,44.44,19.69,31.27,38.65,225,324,40.98,77,127,37.75,11,16,40.74,148,197,42.90,5,6,45.45,304,497,37.95,4,3,57.14,9.01,93.04,1.020,107,193,219,622,32.82,171,264,361,32.14
Luke Hughes,NJD,D,82,1469.3833333333,5,17,9,8,22,34.38,99,5.05,4.41,275,146,86,9,6,21,26,13,13,0,0,22,53,38,22,124,54,0,0,-,1647,1354,54.88,1146,1029,52.69,793,720,52.41,64,85,42.95,76.57,86.18,47.05,773,642,54.63,295,290,50.43,30,40,42.86,478,352,57.59,22,27,44.90,1015,752,57.44,11,13,45.83,8.07,88.19,0.963,240,297,181,1115,57.01,565,439,365,60.75
Luke Kunin,SJS,C,77,993.06666666667,9,4,4,0,13,54.17,83,10.84,10.27,172,126,101,55,6,20,77,25,16,9,0,27,13,16,163,69,44,181,190,48.79,819,1233,39.91,556,892,38.40,368,627,36.98,24,53,31.17,34.83,61.48,36.17,359,617,36.78,156,253,38.14,10,31,24.39,203,364,35.80,8,15,34.78,483,706,40.62,5,7,41.67,6.52,91.55,0.981,97,177,142,823,40.59,239,261,344,40.99
Luke Schenn,NSH,D,63,855.26666666667,1,6,4,2,7,21.88,81,1.23,2.38,188,109,45,5,5,8,43,14,9,5,0,7,39,14,189,97,65,0,0,-,920,823,52.78,645,597,51.93,457,418,52.23,32,32,50.00,40.75,35.24,53.62,436,370,54.09,170,159,51.67,19,15,55.88,266,211,55.77,8,10,44.44,519,473,52.32,2,7,22.22,7.00,92.34,0.993,101,184,95,758,51.53,255,290,217,54.03
MacKenzie Entwistle,CHI,RW,67,718.01666666667,5,6,2,4,11,73.33,62,8.06,6.86,122,91,69,31,6,8,47,15,11,3,1,14,11,28,137,60,30,161,211,43.28,628,810,43.67,439,596,42.42,329,444,42.56,15,44,25.42,24.86,38.17,39.44,271,413,39.62,102,168,37.78,7,22,24.14,169,245,40.82,2,11,15.38,342,463,42.48,6,10,37.50,4.56,90.09,0.946,71,140,66,592,51.82,157,214,197,44.35
MacKenzie Weegar,CGY,D,82,1541.5,17,18,7,11,35,43.21,175,9.71,7.65,403,240,101,16,9,30,39,18,17,1,0,8,60,39,171,112,153,0,0,-,1753,1517,53.61,1235,1064,53.72,833,755,52.46,81,81,50.00,79.01,75.19,51.24,750,740,50.34,297,303,49.50,34,37,47.89,453,437,50.90,20,24,45.45,1067,862,55.31,24,14,63.16,9.72,89.27,0.990,197,307,226,1360,46.57,553,506,478,53.64
Mackenzie MacEachern,STL,LW,8,62.883333333333,0,1,0,1,1,50.00,4,0.00,0.22,6,6,2,1,0,0,0,0,0,0,0,1,1,2,10,11,2,0,0,-,33,65,33.67,28,38,42.42,19,21,47.50,2,3,40.00,1.28,2.54,33.49,12,29,29.27,3,9,25.00,1,1,50.00,9,20,31.03,0,2,0.00,20,31,39.22,1,0,100.00,10.53,85.71,0.962,11,10,4,57,73.33,16,14,6,72.73
Mackie Samoskevich,FLA,RW,7,79.75,0,0,0,0,0,-,9,0.00,0.66,13,11,8,3,1,0,0,0,0,0,0,1,5,1,5,9,3,0,1,0.00,71,75,48.63,54,60,47.37,40,46,46.51,0,3,0.00,2.59,3.37,43.50,27,27,50.00,10,13,43.48,0,2,0.00,17,14,54.84,0,1,0.00,52,48,52.00,0,0,-,0.00,93.48,0.935,14,18,10,61,58.33,27,26,16,62.79
Maksymilian Szuber,ARI,D,1,16.85,0,0,0,0,0,-,1,0.00,0.03,2,2,0,0,0,0,2,1,1,0,0,0,0,1,2,0,1,0,0,-,22,17,56.41,17,13,56.67,12,11,52.17,0,1,0.00,1.6,0.7,69.55,9,4,69.23,7,0,100.00,0,0,-,2,4,33.33,0,1,0.00,15,16,48.39,0,0,-,0.00,90.91,0.909,1,1,4,18,20.00,5,6,7,41.67
Marat Khusnutdinov,MIN,C,16,181.35,0,3,0,3,3,75.00,5,0.00,0.68,17,12,9,4,2,0,6,3,3,0,0,3,4,6,16,12,9,45,49,47.87,148,169,46.69,108,114,48.65,77,74,50.99,4,7,36.36,5.48,7.21,43.19,58,68,46.03,24,29,45.28,2,4,33.33,34,39,46.58,0,1,0.00,97,113,46.19,2,2,50.00,5.19,90.54,0.957,20,28,34,125,37.04,46,52,53,46.46
Marc Del Gaizo,NSH,D,9,134.05,0,3,0,3,3,37.50,8,0.00,0.35,26,13,8,1,1,0,2,1,1,0,0,2,4,4,20,12,9,0,0,-,121,131,48.02,85,98,46.45,58,73,44.27,8,6,57.14,5.42,5.93,47.77,60,63,48.78,26,22,54.17,7,0,100.00,34,41,45.33,1,3,25.00,65,77,45.77,0,3,0.00,13.79,91.78,1.056,12,24,19,122,38.71,23,45,35,39.66
Marc Johnstone,PIT,RW,1,6.15,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,100.00,2,6,25.00,0,5,0.00,0,4,0.00,0,1,0.00,0,1.3,0.00,1,5,16.67,0,4,0.00,0,1,0.00,1,1,50.00,0,0,-,1,1,50.00,0,0,-,-,75.00,0.75,0,1,1,6,0.00,0,2,1,0.00
Marc McLaughlin,BOS,C,1,11.166666666667,1,0,0,0,1,100.00,2,50.00,0.17,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,3,25.00,8,8,50.00,7,5,58.33,5,4,55.56,1,0,100.00,0.35,0.23,60.12,4,2,66.67,1,2,33.33,0,0,-,3,0,100.00,1,0,100.00,5,9,35.71,0,0,-,20.00,100.00,1.200,2,5,3,7,40.00,2,5,4,33.33
Marc Staal,PHI,D,35,448.18333333333,1,4,2,2,5,27.78,20,5.00,1.24,59,37,18,3,0,5,14,7,7,0,0,3,7,3,30,31,40,0,0,-,456,466,49.46,346,309,52.82,243,219,52.60,18,18,50.00,22.14,19.28,53.45,209,194,51.86,86,85,50.29,5,13,27.78,123,109,53.02,8,3,72.73,254,284,47.21,5,2,71.43,7.41,91.78,0.992,46,94,57,448,44.66,120,154,137,46.69
Marc-Edouard Vlasic,SJS,D,57,837.08333333333,6,6,2,4,12,48.00,66,9.09,2.69,152,102,44,11,2,19,26,9,8,0,1,3,25,14,34,47,91,0,0,-,746,1026,42.10,520,696,42.76,343,496,40.88,25,52,32.47,31.17,46.77,39.99,321,514,38.44,140,208,40.23,12,32,27.27,181,306,37.17,6,15,28.57,437,597,42.26,7,5,58.33,7.29,89.52,0.968,41,141,135,762,23.30,178,243,294,37.71
Marco Rossi,MIN,C,82,1190.4333333333,19,15,9,6,34,73.91,129,14.73,14.86,235,188,150,79,11,21,28,14,14,0,0,28,18,31,35,67,36,312,391,44.38,1178,1097,51.78,831,779,51.61,559,548,50.50,46,45,50.55,48.13,43.84,52.34,525,481,52.19,221,173,56.09,27,20,57.45,304,308,49.67,11,14,44.00,701,659,51.54,7,11,38.89,8.23,91.79,1.000,163,207,95,798,63.18,373,299,258,59.11
Marco Scandella,STL,D,65,741.76666666667,1,6,4,2,7,25.93,40,2.50,2.02,104,65,22,6,1,8,15,6,5,1,0,5,15,16,68,65,45,0,0,-,594,764,43.74,433,557,43.74,308,404,43.26,27,25,51.92,26.71,36.37,42.34,273,359,43.20,104,172,37.68,13,14,48.15,169,187,47.47,9,6,60.00,336,411,44.98,4,5,44.44,8.77,93.81,1.026,99,137,68,765,59.28,186,206,154,54.71
Marcus Foligno,MIN,LW,55,651.58333333333,10,11,7,4,21,72.41,47,21.28,6.58,96,72,64,36,2,6,57,18,11,7,0,17,16,24,174,40,30,6,7,46.15,610,570,51.69,426,394,51.95,290,253,53.41,29,20,59.18,25.8,22.03,53.94,263,231,53.24,105,89,54.12,16,12,57.14,158,142,52.67,6,4,60.00,355,413,46.22,3,4,42.86,10.00,92.09,1.021,93,152,134,410,40.97,171,218,240,41.61
Marcus Johansson,MIN,LW,78,1065.7166666667,10,14,6,8,24,64.86,90,11.11,8.58,205,141,99,37,6,15,18,9,9,0,0,13,29,23,43,90,26,5,19,20.83,1054,1011,51.04,751,716,51.19,516,492,51.19,37,47,44.05,43.47,40.35,51.86,495,433,53.34,197,156,55.81,14,23,37.84,298,277,51.83,16,11,59.26,605,639,48.63,6,11,35.29,7.17,90.45,0.976,154,233,143,677,51.85,310,327,307,50.24
Marcus Pettersson,PIT,D,82,1616.55,4,26,8,18,30,30.30,98,4.08,4.43,257,167,66,9,8,17,42,18,16,2,0,10,28,24,106,210,128,0,0,-,1760,1645,51.69,1275,1205,51.41,894,790,53.09,99,71,58.24,87.81,73.49,54.44,838,757,52.54,346,305,53.15,49,45,52.13,492,452,52.12,30,11,73.17,1014,1019,49.88,16,15,51.61,11.07,91.01,1.021,188,336,239,1039,44.03,507,568,574,46.90
Marian Studenic,SEA,RW,2,16.083333333333,0,0,0,0,0,-,1,0.00,0.17,2,2,2,2,0,0,2,1,1,0,0,0,0,0,4,2,0,0,0,-,18,11,62.07,16,7,69.57,10,7,58.82,0,1,0.00,0.8,0.52,60.43,6,7,46.15,4,3,57.14,0,1,0.00,2,4,33.33,0,0,-,13,6,68.42,0,0,-,0.00,85.71,0.857,3,1,1,18,75.00,3,6,2,60.00
Mario Ferraro,SJS,D,78,1511.7666666667,3,18,9,9,21,35.00,118,2.54,5.17,257,160,74,16,6,19,36,18,18,0,0,8,24,22,117,103,146,0,0,-,1408,1798,43.92,992,1265,43.95,678,860,44.08,60,99,37.74,59.83,77.43,43.59,638,885,41.89,251,339,42.54,33,48,40.74,387,546,41.48,17,31,35.42,830,1033,44.55,8,20,28.57,8.85,88.49,0.973,120,299,244,1015,32.97,418,454,548,43.27
Mark Friedman,VAN,D,23,276.7,0,1,0,1,1,8.33,15,0.00,0.69,43,32,2,0,0,1,21,5,3,1,1,7,3,2,33,38,33,0,0,-,262,257,50.48,189,175,51.92,117,117,50.00,12,8,60.00,12.93,10.61,54.93,130,111,53.94,55,40,57.89,7,2,77.78,75,71,51.37,4,2,66.67,144,149,49.15,1,4,20.00,10.26,93.16,1.034,38,57,22,296,63.33,88,86,54,61.97
Mark Giordano,TOR,D,46,641.1,3,6,2,4,9,25.00,52,5.77,2.73,135,75,39,6,4,9,43,12,9,1,2,2,22,8,48,85,64,0,0,-,732,618,54.22,508,433,53.99,357,282,55.87,36,26,58.06,34.84,27.19,56.16,361,271,57.12,151,115,56.77,17,15,53.13,210,156,57.38,11,8,57.89,408,344,54.26,6,3,66.67,10.08,90.78,1.009,80,120,70,637,53.33,199,186,173,53.49
Mark Jankowski,NSH,C,32,357.96666666667,6,7,1,6,13,72.22,45,13.33,5.84,85,69,72,28,2,4,8,4,4,0,0,2,10,17,8,24,11,67,68,49.63,411,299,57.89,304,210,59.14,209,157,57.10,18,8,69.23,19.83,12.47,61.39,205,135,60.29,84,50,62.69,10,2,83.33,121,85,58.74,3,2,60.00,229,180,55.99,5,3,62.50,8.61,94.90,1.035,74,67,54,300,57.81,136,96,91,59.91
Mark Kastelic,OTT,C,63,475.5,5,5,1,4,10,66.67,59,8.47,6.52,89,76,61,34,9,13,63,21,14,7,0,21,15,13,125,62,30,180,157,53.41,442,473,48.31,299,310,49.10,203,214,48.68,15,20,42.86,17.07,18.12,48.51,185,205,47.44,73,74,49.66,9,9,50.00,112,131,46.09,0,6,0.00,268,277,49.17,6,4,60.00,7.39,90.65,0.980,73,99,67,488,52.14,131,133,131,50.00
Mark Scheifele,WPG,C,74,1257.7,19,35,23,12,54,69.23,119,15.97,17.17,213,172,150,75,4,11,53,18,14,3,1,27,29,44,62,141,40,516,558,48.04,1262,1340,48.50,921,1005,47.82,638,694,47.90,78,55,58.65,66.1,72.28,47.77,600,663,47.51,259,314,45.20,43,36,54.43,341,349,49.42,27,11,71.05,798,719,52.60,8,5,61.54,12.23,92.07,1.043,285,215,142,752,66.74,522,297,331,61.20
Mark Stone,VGK,RW,56,789.08333333333,10,25,12,13,35,79.55,77,12.99,10.75,147,109,87,36,4,12,10,5,5,0,0,9,21,49,30,30,32,0,3,0.00,821,875,48.41,600,606,49.75,429,420,50.53,44,45,49.44,40.73,39.89,50.52,408,381,51.71,161,153,51.27,26,22,54.17,247,228,52.00,15,12,55.56,476,512,48.18,2,7,22.22,10.26,89.29,0.995,161,151,119,492,57.50,313,227,242,56.40
Marshall Rifai,TOR,D,2,23.3,0,0,0,0,0,0.00,1,0.00,0.03,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,-,22,22,50.00,18,17,51.43,13,13,50.00,1,0,100.00,0.67,0.97,40.74,6,6,50.00,2,2,50.00,0,0,-,4,4,50.00,1,0,100.00,14,14,50.00,0,0,-,7.69,100.00,1.077,1,6,1,28,50.00,4,6,2,66.67
Martin Fehervary,WSH,D,66,1181.0166666667,3,12,5,7,15,36.59,60,5.00,2.56,137,85,37,4,2,8,22,11,11,0,0,10,14,8,179,133,89,0,0,-,1087,1240,46.71,744,867,46.18,496,579,46.14,41,49,45.56,52.5,51.16,50.65,519,545,48.78,218,229,48.77,22,32,40.74,301,316,48.78,10,11,47.62,604,800,43.02,8,6,57.14,8.27,91.54,0.998,96,231,188,919,33.80,330,367,478,40.84
Martin Necas,CAR,C,77,1162.8833333333,16,24,15,9,40,71.43,194,8.25,16.6,368,274,158,62,4,35,40,20,20,0,0,22,47,21,77,102,31,45,89,33.58,1451,1025,58.60,1041,773,57.39,678,563,54.63,56,62,47.46,60.99,58.68,50.96,627,485,56.38,231,222,50.99,31,28,52.54,396,263,60.09,15,21,41.67,870,540,61.70,10,8,55.56,8.26,88.99,0.972,180,189,81,898,68.97,394,307,242,61.95
Martin Pospisil,CGY,C,63,776.58333333333,8,16,8,8,24,61.54,115,6.96,12.11,199,159,121,60,13,20,107,37,31,3,3,23,23,26,237,81,22,23,28,45.10,886,734,54.69,624,525,54.31,424,368,53.54,39,24,61.90,38.75,32.22,54.60,412,351,54.00,163,152,51.75,20,7,74.07,249,199,55.58,8,10,44.44,537,410,56.71,10,6,62.50,9.20,93.48,1.027,156,191,86,678,64.46,308,275,185,62.47
Mason Appleton,WPG,C,82,1180.3,11,21,11,10,32,65.31,111,9.91,11.83,227,176,108,42,6,26,26,12,12,0,0,11,12,20,102,117,34,8,7,53.33,1168,1220,48.91,856,872,49.54,577,607,48.73,49,35,58.33,58.47,52.55,52.66,548,544,50.18,239,246,49.28,29,20,59.18,309,298,50.91,12,9,57.14,620,784,44.16,8,5,61.54,8.49,94.23,1.027,151,332,196,783,43.52,244,438,415,37.03
Mason Lohrei,BOS,D,41,650.46666666667,3,7,2,5,10,35.71,41,7.32,2.29,96,55,27,5,1,7,18,9,9,0,0,4,29,9,32,67,60,0,0,-,577,669,46.31,410,479,46.12,281,319,46.83,28,30,48.28,26.82,29.19,47.88,283,327,46.39,121,127,48.79,14,16,46.67,162,200,44.75,6,9,40.00,333,347,48.97,8,4,66.67,9.96,90.60,1.006,105,131,69,542,60.34,204,186,143,58.79
Mason Marchment,DAL,LW,81,1100.3,15,26,16,10,41,69.49,132,11.36,14.08,247,202,152,59,8,24,46,20,18,2,0,24,41,42,100,129,33,4,5,44.44,1134,1092,50.94,832,797,51.07,554,538,50.73,59,38,60.82,51.46,46.25,52.67,566,497,53.25,213,188,53.12,32,25,56.14,353,309,53.32,20,9,68.97,682,638,51.67,6,3,66.67,10.65,92.94,1.036,201,233,131,804,60.54,380,325,339,52.85
Mason McTavish,ANA,C,64,892.08333333333,14,18,14,4,32,68.09,101,13.86,11.06,192,140,111,60,8,22,78,34,33,0,1,28,16,23,65,34,33,380,362,51.21,819,965,45.91,598,727,45.13,422,502,45.67,47,69,40.52,38.29,47.49,44.64,400,454,46.84,175,214,44.99,24,34,41.38,225,240,48.39,15,21,41.67,496,567,46.66,8,13,38.10,11.14,86.25,0.974,159,187,116,623,57.82,302,285,275,52.34
Mason Morelli,VGK,LW,9,92.1,2,1,0,1,3,100.00,8,25.00,0.87,13,11,10,3,0,5,0,0,0,0,0,1,2,3,20,18,6,1,4,20.00,78,105,42.62,59,65,47.58,45,44,50.56,3,6,33.33,3.82,3.42,52.76,37,52,41.57,15,17,46.88,2,1,66.67,22,35,38.60,1,3,25.00,41,56,42.27,0,2,0.00,6.67,86.36,0.930,12,22,16,74,42.86,18,28,23,43.90
Mason Shaw,MIN,C,20,162.1,1,2,2,0,3,60.00,21,4.76,1.46,39,30,14,7,2,3,34,6,2,2,2,2,1,3,29,27,6,7,1,87.50,128,177,41.97,94,119,44.13,62,82,43.06,5,5,50.00,4.8,5.39,47.15,50,64,43.86,19,24,44.19,2,4,33.33,31,40,43.66,2,0,100.00,75,113,39.89,1,1,50.00,8.06,93.90,1.020,12,21,23,150,34.29,22,34,44,33.33
Mathew Barzal,NYI,C,80,1359.0166666667,18,37,31,6,55,72.37,197,9.14,18.37,341,265,164,75,16,31,22,11,11,0,0,26,74,83,52,49,50,49,65,42.98,1557,1412,52.44,1185,1000,54.23,838,694,54.70,76,77,49.67,71.61,74.5,49.01,727,662,52.34,303,264,53.44,29,34,46.03,424,398,51.58,29,20,59.18,970,771,55.72,18,16,52.94,9.07,88.90,0.980,219,224,138,1022,61.34,483,334,315,60.53
Mathew Dumba,"ARI, TBL",D,76,1275.15,4,8,1,7,12,25.00,76,5.26,5.1,188,121,59,14,2,21,66,26,23,2,1,13,41,6,169,106,80,0,1,0.00,1081,1316,45.10,773,959,44.63,530,658,44.61,48,67,41.74,52.96,57.64,47.89,514,630,44.93,210,275,43.30,27,36,42.86,304,355,46.13,17,23,42.50,599,769,43.79,4,8,33.33,9.06,89.82,0.989,138,286,207,998,40.00,313,405,429,42.18
Mathieu Joseph,OTT,RW,72,1005.0166666667,10,23,15,8,33,71.74,106,9.43,12.87,207,162,115,51,9,20,33,15,14,1,0,25,32,56,96,95,40,17,41,29.31,927,989,48.38,668,693,49.08,466,484,49.05,46,51,47.42,39.24,44.39,46.92,416,467,47.11,158,199,44.26,22,28,44.00,258,268,49.05,19,17,52.78,551,568,49.24,3,6,33.33,9.87,89.46,0.993,139,215,124,893,52.85,281,294,287,49.47
Mathieu Olivier,CBJ,RW,54,577.25,4,7,3,4,11,57.89,53,7.55,6.21,92,78,55,32,0,15,70,23,15,8,0,18,5,9,162,51,35,4,12,25.00,524,617,45.92,361,430,45.64,227,309,42.35,19,23,45.24,22,26.08,45.75,238,281,45.86,95,120,44.19,15,13,53.57,143,161,47.04,3,7,30.00,278,363,43.37,1,3,25.00,8.37,92.56,1.009,60,126,67,473,47.24,112,172,159,41.33
Matias Maccelli,ARI,LW,82,1172.5,15,29,17,12,44,75.86,123,12.20,15.46,244,175,129,60,10,21,6,3,3,0,0,12,50,20,25,76,20,6,8,42.86,1158,1196,49.19,840,877,48.92,572,595,49.01,58,60,49.15,60.27,66.03,47.72,563,539,51.09,255,218,53.91,29,26,52.73,308,321,48.97,21,17,55.26,643,728,46.90,8,10,44.44,10.14,89.92,1.001,152,291,185,836,45.10,316,383,386,45.01
Mats Zuccarello,MIN,RW,69,1021.6833333333,7,23,15,8,30,60.00,101,6.93,9.31,207,155,93,31,9,11,26,13,13,0,0,18,28,37,25,59,48,27,45,37.50,1019,973,51.15,718,678,51.43,479,474,50.26,50,50,50.00,42.95,41.17,51.06,467,422,52.53,189,163,53.69,27,20,57.45,278,259,51.77,13,17,43.33,596,585,50.47,7,8,46.67,10.44,89.45,0.999,174,198,93,644,65.17,359,305,230,60.95
Matt Boldy,MIN,LW,75,1113.1666666667,19,25,19,6,44,70.97,143,13.29,14.17,315,219,179,65,6,30,44,20,20,0,0,17,40,56,30,108,30,25,40,38.46,1229,1011,54.87,886,727,54.93,617,493,55.59,62,53,53.91,53.66,43.81,55.05,597,452,56.91,251,167,60.05,27,18,60.00,346,285,54.83,23,15,60.53,693,617,52.90,11,17,39.29,10.05,89.25,0.993,209,266,153,614,57.73,402,365,310,56.46
Matt Coronato,CGY,RW,34,373.3,2,6,4,2,8,57.14,50,4.00,4.36,96,75,43,12,3,7,2,1,1,0,0,4,11,16,7,47,7,4,14,22.22,368,387,48.74,263,269,49.44,185,196,48.56,14,27,34.15,13.56,18.55,42.23,150,177,45.87,50,65,43.48,6,7,46.15,100,112,47.17,5,10,33.33,229,229,50.00,3,8,27.27,7.57,86.22,0.938,51,72,62,309,45.13,103,101,121,45.98
Matt Duchene,DAL,C,80,1159.2166666667,19,30,20,10,49,75.38,137,13.87,17.55,281,208,153,68,8,19,16,8,8,0,0,12,52,35,28,88,47,323,248,56.57,1201,1195,50.13,879,886,49.80,584,611,48.87,65,48,57.52,57.55,53.83,51.67,603,547,52.43,223,209,51.62,38,28,57.58,380,338,52.92,18,11,62.07,703,707,49.86,8,5,61.54,11.13,92.14,1.033,215,253,145,785,59.72,402,348,377,51.60
Matt Grzelcyk,BOS,D,63,1043.4,2,9,7,2,11,24.44,56,3.57,2.7,148,95,44,6,4,10,25,11,10,1,0,2,27,11,51,81,73,0,0,-,942,1143,45.18,691,834,45.31,472,560,45.74,45,32,58.44,44.99,49.76,47.49,478,540,46.95,204,237,46.26,30,13,69.77,274,303,47.49,9,12,42.86,541,660,45.05,6,6,50.00,9.53,94.29,1.038,180,232,146,901,55.21,355,320,313,53.14
Matt Martin,NYI,LW,57,527.86666666667,4,4,3,1,8,42.11,48,8.33,4.96,75,62,46,27,3,5,41,13,8,5,0,12,11,12,151,33,29,7,10,41.18,395,549,41.84,291,363,44.50,195,239,44.93,19,12,61.29,17.98,21.43,45.62,180,229,44.01,80,88,47.62,9,4,69.23,100,141,41.49,5,5,50.00,216,343,38.64,5,3,62.50,9.74,94.98,1.047,70,121,87,497,44.59,115,161,166,40.93
Matt Nieto,PIT,LW,22,200.6,1,3,3,0,4,44.44,12,8.33,1.66,25,22,16,10,1,1,4,2,2,0,0,0,3,3,14,22,7,0,0,-,170,234,42.08,122,170,41.78,90,114,44.12,9,4,69.23,7.36,9.74,43.05,68,96,41.46,30,36,45.45,4,3,57.14,38,60,38.78,2,0,100.00,82,158,34.17,2,1,66.67,10.00,96.49,1.065,11,40,56,168,16.42,21,50,105,16.67
Matt Rempe,NYR,C,17,94.966666666667,1,1,1,0,2,50.00,12,8.33,1.51,20,14,18,9,1,3,61,12,3,7,2,7,0,1,50,18,5,4,4,50.00,83,85,49.40,54,64,45.76,37,42,46.84,4,3,57.14,3.45,3.32,50.93,45,38,54.22,15,12,55.56,1,1,50.00,30,26,53.57,1,0,100.00,41,46,47.13,2,2,50.00,10.81,92.86,1.037,16,28,4,91,80.00,23,32,15,60.53
Matt Roy,LAK,D,81,1445.65,5,17,11,6,22,30.99,130,3.85,6.71,284,201,71,18,6,30,38,15,14,0,1,4,49,9,133,159,148,0,0,-,1579,1403,52.95,1168,966,54.73,818,664,55.20,71,57,55.47,73.16,59.56,55.12,672,610,52.42,270,214,55.79,44,26,62.86,402,396,50.38,18,17,51.43,976,847,53.54,7,13,35.00,8.68,91.42,1.001,146,265,192,1003,43.20,420,439,432,49.30
Matt Savoie,BUF,C,1,3.9166666666667,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2,2,50.00,1,1,50.00,0,0,-,0,0,-,0.02,0,81.94,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,2,1,66.67,0,0,-,-,-,-,2,1,0,2,100.00,2,1,0,100.00
Matthew Benning,SJS,D,14,218.11666666667,0,2,2,0,2,40.00,13,0.00,0.28,32,21,6,0,0,2,14,7,7,0,0,1,8,4,17,24,16,0,0,-,175,262,40.05,133,196,40.43,86,142,37.72,5,10,33.33,9.45,14.69,39.15,70,140,33.33,35,71,33.02,4,5,44.44,35,69,33.65,0,4,0.00,112,146,43.41,0,1,0.00,5.81,92.96,0.988,20,24,26,204,43.48,63,48,81,43.75
Matthew Highmore,OTT,C,7,45.283333333333,0,2,0,2,2,100.00,1,0.00,0.53,5,5,4,3,0,1,0,0,0,0,0,1,1,0,3,11,3,2,2,50.00,30,49,37.97,18,23,43.90,11,14,44.00,2,2,50.00,0.86,1.22,41.41,8,19,29.63,5,5,50.00,1,1,50.00,3,14,17.65,0,1,0.00,17,21,44.74,1,0,100.00,18.18,85.71,1.039,3,12,4,54,42.86,4,17,6,40.00
Matthew Kessel,STL,D,39,631.08333333333,1,6,2,4,7,35.00,28,3.57,1.17,82,45,28,4,1,12,12,6,6,0,0,2,19,14,39,58,60,0,0,-,533,633,45.71,383,443,46.37,264,288,47.83,20,20,50.00,23.54,28.12,45.56,239,310,43.53,96,131,42.29,11,12,47.83,143,179,44.41,3,7,30.00,289,346,45.51,5,1,83.33,7.58,93.06,1.006,58,133,62,548,48.33,156,183,170,47.85
Matthew Knies,TOR,LW,80,1020.5833333333,15,18,11,7,33,58.93,105,14.29,12.07,174,149,113,75,10,17,45,21,20,1,0,16,28,38,164,129,29,0,1,0.00,998,1030,49.21,730,737,49.76,498,489,50.46,56,45,55.45,45.54,47.74,48.82,488,467,51.10,216,199,52.05,31,23,57.41,272,268,50.37,15,12,55.56,577,612,48.53,8,10,44.44,11.24,90.80,1.020,153,230,132,779,53.68,318,307,294,51.96
Matthew Phillips,"PIT, WSH",RW,31,281.91666666667,1,4,3,1,5,55.56,19,5.26,3.11,37,26,25,16,1,11,0,0,0,0,0,2,4,5,7,33,15,1,2,33.33,229,304,42.96,156,206,43.09,102,133,43.40,9,11,45.00,11.74,12.91,47.62,115,132,46.56,52,57,47.71,4,5,44.44,63,75,45.65,3,5,37.50,119,161,42.50,2,1,66.67,8.82,91.73,1.006,48,53,31,235,60.76,70,70,60,53.85
