Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Logan Stankoven,"CAR, DAL",C,78,1177.1166666667,14,24,11,13,38,60.32,194,7.22,23.9,343,275,201,99,13,38,18,5,4,0,1,24,51,20,48,90,33,87,106,45.08,1406,988,58.73,992,722,57.88,673,484,58.17,63,51,55.26,75.41,50.24,60.02,687,470,59.38,282,201,58.39,28,28,50.00,405,269,60.09,19,17,52.78,814,554,59.50,12,5,70.59,9.36,89.46,0.988,233,238,159,829,59.44,393,328,331,54.28
Logan Stanley,WPG,D,63,981.76666666667,1,13,4,9,14,46.67,49,2.04,1.82,134,83,29,3,4,12,78,24,18,4,2,10,59,11,88,117,76,0,0,-,798,1053,43.11,579,743,43.80,378,496,43.25,30,37,44.78,34.8,47.2,42.44,346,441,43.96,143,185,43.60,18,12,60.00,203,256,44.23,8,12,40.00,439,662,39.87,4,13,23.53,7.94,92.54,1.005,68,183,147,884,31.63,153,272,302,33.63
Louis Crevier,CHI,D,32,553.13333333333,3,1,0,1,4,21.05,28,10.71,0.94,72,46,16,2,5,5,10,5,5,0,0,2,29,4,70,58,49,0,0,-,376,609,38.17,264,448,37.08,169,299,36.11,19,32,37.25,16.99,28.39,37.44,158,266,37.26,68,112,37.78,8,14,36.36,90,154,36.89,8,7,53.33,211,421,33.39,3,11,21.43,11.24,89.30,1.005,34,125,105,472,24.46,104,189,222,31.90
Luca Cagnoni,SJS,D,6,105.85,0,2,0,2,2,66.67,7,0.00,0.62,23,12,9,3,0,2,8,3,3,0,0,2,5,2,1,9,9,0,0,-,99,102,49.25,63,75,45.65,38,45,45.78,3,5,37.50,3.69,4.47,45.25,45,49,47.87,14,16,46.67,0,1,0.00,31,33,48.44,1,2,33.33,68,50,57.63,2,2,50.00,7.89,88.89,0.968,22,18,7,71,75.86,49,24,17,74.24
Luca Del Bel Belluz,CBJ,C,15,206.3,2,6,3,3,8,61.54,18,11.11,1.45,30,23,12,7,0,4,0,0,0,0,0,0,9,3,4,16,12,65,86,43.05,151,210,41.83,109,136,44.49,73,79,48.03,13,10,56.52,7.96,6.87,53.69,63,91,40.91,34,32,51.52,7,5,58.33,29,59,32.95,2,3,40.00,100,126,44.25,4,2,66.67,17.81,87.34,1.051,39,33,27,158,59.09,64,49,56,53.33
Lucas Carlsson,SJS,D,13,251.71666666667,1,3,2,1,4,36.36,15,6.67,0.96,40,25,16,2,3,3,14,6,6,0,0,0,6,6,4,15,14,0,0,-,230,317,42.05,158,223,41.47,105,144,42.17,11,14,44.00,10.39,15.24,40.55,104,146,41.60,37,52,41.57,8,8,50.00,67,94,41.61,2,4,33.33,141,191,42.47,1,1,50.00,10.48,90.28,1.008,23,48,37,218,38.33,80,68,78,50.63
Lucas Condotta,MTL,LW,7,57.416666666667,1,0,0,0,1,50.00,5,20.00,0.51,10,7,7,2,0,0,0,0,0,0,0,0,2,0,10,3,3,17,12,58.62,51,51,50.00,29,34,46.03,15,26,36.59,2,4,33.33,1.26,1.96,39.15,19,23,45.24,5,8,38.46,0,2,0.00,14,15,48.28,2,2,50.00,28,30,48.28,0,0,-,13.33,84.62,0.979,9,9,7,57,56.25,11,10,16,40.74
Lucas Raymond,DET,LW,82,1540.2333333333,27,53,28,25,80,72.07,192,14.06,23.51,382,283,224,76,17,44,18,8,8,0,0,25,80,28,42,99,34,1,7,12.50,1734,1298,57.19,1273,958,57.06,837,642,56.59,111,81,57.81,109.87,74.75,59.51,888,605,59.48,356,248,58.94,43,31,58.11,532,357,59.84,49,27,64.47,1052,789,57.14,16,18,47.06,13.26,87.38,1.006,338,312,247,950,57.78,653,427,497,56.78
Lukas Reichel,CHI,LW,70,833.78333333333,8,14,8,6,22,73.33,71,11.27,7.31,116,92,72,42,5,9,12,6,6,0,0,3,36,13,24,62,29,142,214,39.89,661,873,43.09,495,642,43.54,349,427,44.97,30,41,42.25,32.44,42.56,43.25,307,410,42.82,143,160,47.19,16,17,48.48,164,250,39.61,8,18,30.77,391,481,44.84,6,5,54.55,8.60,90.40,0.990,106,150,73,721,59.22,223,217,187,54.39
Luke Evangelista,NSH,RW,68,943.26666666667,10,22,10,12,32,76.19,134,7.46,13.63,211,172,111,54,8,13,22,11,11,0,0,17,37,16,28,81,13,0,3,0.00,1031,742,58.15,753,525,58.92,526,373,58.51,42,36,53.85,52.78,35.46,59.81,483,355,57.64,208,142,59.43,24,20,54.55,275,213,56.35,9,8,52.94,600,412,59.29,8,6,57.14,7.98,90.35,0.983,150,166,76,790,66.37,306,242,199,60.59
Luke Glendening,TBL,C,77,830.43333333333,4,3,3,0,7,41.18,51,7.84,6.09,97,74,52,31,5,7,10,5,5,0,0,7,19,6,105,74,58,502,379,56.98,570,906,38.62,412,649,38.83,284,433,39.61,17,42,28.81,25.09,47.14,34.74,260,416,38.46,111,178,38.41,9,22,29.03,149,238,38.50,6,13,31.58,341,636,34.90,2,6,25.00,5.99,90.30,0.963,143,174,370,662,27.88,216,241,512,29.67
Luke Hughes,NJD,D,71,1502.2166666667,7,37,21,16,44,65.67,121,5.79,7.92,328,179,119,23,12,26,16,8,8,0,0,5,86,33,19,128,60,0,1,0.00,1611,1300,55.34,1103,959,53.49,740,605,55.02,67,60,52.76,78,69.26,52.97,806,606,57.08,319,264,54.72,33,28,54.10,487,342,58.75,23,20,53.49,949,751,55.82,11,8,57.89,9.05,90.08,0.991,241,269,207,992,53.79,559,430,411,57.63
Luke Kunin,"CBJ, SJS",C,75,1101.7833333333,11,7,4,3,18,58.06,112,9.82,15.3,217,163,129,73,15,27,55,23,20,3,0,15,30,12,187,63,77,187,211,46.98,878,1374,38.99,597,966,38.20,387,658,37.03,31,73,29.81,42.14,68.56,38.06,378,644,36.99,165,240,40.74,11,22,33.33,213,404,34.52,14,29,32.56,522,814,39.07,6,21,22.22,8.01,88.91,0.969,136,230,199,823,40.60,268,323,407,39.70
Luke Schenn,"NSH, WPG",D,76,1212.45,1,6,2,4,7,18.42,77,1.30,3.82,197,110,52,12,9,20,45,15,10,5,0,8,63,16,300,103,104,0,0,-,1067,1238,46.29,771,861,47.24,513,576,47.11,38,53,41.76,50.63,54.99,47.94,482,600,44.55,222,240,48.05,23,23,50.00,260,360,41.94,9,18,33.33,562,719,43.87,6,12,33.33,7.41,90.80,0.982,69,254,179,1178,27.82,197,383,397,33.16
MacKenzie Weegar,CGY,D,81,1957.3166666667,8,39,15,24,47,42.34,184,4.35,9.48,474,279,127,14,16,35,33,15,14,1,0,14,159,52,221,174,192,0,1,0.00,2183,1716,55.99,1494,1155,56.40,1018,777,56.71,111,81,57.81,99.8,93.93,51.52,964,862,52.79,361,355,50.42,50,37,57.47,603,507,54.32,37,28,56.92,1409,1014,58.15,20,14,58.82,10.90,89.58,1.005,345,384,350,1535,49.64,852,572,650,56.72
Mackie Samoskevich,FLA,RW,72,959.2,15,16,10,6,31,67.39,129,11.63,17.7,277,217,154,71,7,30,12,6,6,0,0,13,46,9,134,103,32,0,1,0.00,1162,758,60.52,852,574,59.75,559,375,59.85,46,34,57.50,59.51,35.58,62.58,544,308,63.85,225,138,61.98,25,18,58.14,319,170,65.24,13,11,54.17,756,470,61.66,8,3,72.73,8.23,90.93,0.992,237,191,93,754,71.82,444,288,208,68.10
Macklin Celebrini,SJS,C,70,1385.1666666667,25,38,18,20,63,78.75,236,10.59,22.99,457,353,247,66,8,38,28,14,14,0,0,23,113,29,37,75,53,507,544,48.24,1628,1261,56.35,1171,892,56.76,781,601,56.51,80,85,48.48,83.31,72.45,53.48,814,587,58.10,299,236,55.89,36,31,53.73,515,351,59.47,27,33,45.00,989,681,59.22,16,14,53.33,10.24,85.86,0.961,235,220,147,823,61.52,607,350,340,64.10
Marat Khusnutdinov,"BOS, MIN",C,75,906.38333333333,5,7,4,3,12,60.00,41,12.20,4.58,77,66,48,20,4,4,20,9,9,0,0,2,47,6,55,69,47,189,244,43.65,668,969,40.81,487,691,41.34,323,450,41.79,20,46,30.30,25.48,41.38,38.10,260,420,38.24,94,164,36.43,10,18,35.71,166,256,39.34,4,15,21.05,415,638,39.41,4,13,23.53,6.19,89.78,0.960,89,166,128,767,41.01,175,244,286,37.96
Marc Del Gaizo,NSH,D,46,770.6,2,7,4,3,9,31.03,76,2.63,4.09,158,103,50,10,3,17,21,9,8,1,0,2,38,19,71,74,53,0,0,-,717,769,48.25,507,520,49.37,352,365,49.09,29,33,46.77,33.52,30.62,52.26,322,338,48.79,142,124,53.38,18,16,52.94,180,214,45.69,6,8,42.86,373,455,45.05,5,9,35.71,8.24,90.96,0.992,69,141,91,706,43.13,166,234,216,43.46
Marc Gatcomb,NYI,C,39,381.7,8,1,0,1,9,64.29,41,19.51,4.58,74,55,46,26,1,12,11,4,3,1,0,3,12,7,149,37,23,5,7,41.67,309,332,48.21,215,231,48.21,148,152,49.33,14,18,43.75,12.28,16.35,42.90,123,154,44.40,52,75,40.94,9,11,45.00,71,79,47.33,3,3,50.00,192,176,52.17,2,4,33.33,9.46,88.16,0.976,76,87,38,328,66.67,122,132,88,58.10
Marc McLaughlin,"BOS, NJD",C,14,128.88333333333,2,1,1,0,3,75.00,13,15.38,1.52,24,19,14,8,4,5,0,0,0,0,0,3,6,2,28,7,6,14,18,43.75,98,116,45.79,69,79,46.62,40,54,42.55,4,6,40.00,4.21,4.75,47.00,43,53,44.79,18,18,50.00,2,2,50.00,25,35,41.67,2,2,50.00,56,72,43.75,0,2,0.00,10.00,88.89,0.989,19,29,29,121,39.58,29,42,52,35.80
Marc-Edouard Vlasic,SJS,D,27,394.88333333333,1,2,1,1,3,33.33,20,5.00,0.64,52,32,12,1,1,4,2,1,1,0,0,1,26,4,4,35,40,0,0,-,298,451,39.79,221,301,42.34,153,199,43.47,9,25,26.47,12.49,20.33,38.07,138,216,38.98,53,90,37.06,2,10,16.67,85,126,40.28,4,10,28.57,175,261,40.14,3,5,37.50,5.88,87.44,0.933,40,69,51,356,43.96,102,97,131,43.78
Marco Kasper,DET,C,77,1189.7166666667,19,18,7,11,37,67.27,145,13.10,20.64,253,207,141,80,11,22,34,13,12,0,1,11,47,9,156,81,48,281,345,44.89,1214,1151,51.33,876,829,51.38,595,545,52.19,55,51,51.89,65.54,54.59,54.56,547,523,51.12,232,217,51.67,26,23,53.06,315,306,50.72,20,11,64.52,728,712,50.56,9,16,36.00,9.24,90.64,0.999,196,253,157,949,55.52,370,331,343,51.89
Marco Rossi,MIN,C,82,1496.15,24,36,22,14,60,66.67,136,17.65,22.26,265,209,184,101,6,31,26,13,13,0,0,22,60,18,63,70,41,464,528,46.77,1664,1334,55.50,1209,931,56.50,814,623,56.65,90,65,58.06,87.73,63.38,58.06,812,568,58.84,352,224,61.11,48,23,67.61,460,344,57.21,26,23,53.06,976,788,55.33,14,15,48.28,11.06,89.57,1.006,266,244,141,859,65.36,554,369,319,63.46
Marcus Foligno,MIN,LW,77,1115.1166666667,14,15,9,6,29,58.00,91,15.38,15.7,160,140,102,70,6,19,75,23,14,9,0,20,48,20,252,74,49,7,12,36.84,1025,1045,49.52,720,760,48.65,465,508,47.79,50,55,47.62,48.72,48.99,49.86,418,445,48.44,184,171,51.83,20,21,48.78,234,274,46.06,16,19,45.71,610,699,46.60,10,13,43.48,10.75,89.17,0.999,140,219,188,792,42.68,286,342,375,43.27
Marcus Johansson,MIN,LW,72,1179.6,11,23,16,7,34,66.67,121,9.09,11.35,239,172,112,45,6,27,12,6,6,0,0,10,41,12,49,80,25,5,15,25.00,1182,1134,51.04,848,793,51.68,563,539,51.09,51,49,51.00,52.56,48.02,52.26,510,454,52.90,213,166,56.20,19,17,52.78,297,288,50.77,19,20,48.72,708,743,48.79,10,11,47.62,9.06,90.91,1.000,179,225,158,751,53.12,354,340,348,50.43
Marcus Pettersson,"PIT, VAN",D,78,1691.8666666667,4,25,14,11,29,34.94,69,5.80,3.56,215,129,48,7,10,23,45,21,20,1,0,12,88,32,79,201,144,0,0,-,1585,1852,46.12,1128,1343,45.65,712,896,44.28,83,102,44.86,83.71,91.32,47.83,763,854,47.19,352,354,49.86,47,42,52.81,411,500,45.12,17,39,30.36,844,1175,41.80,15,20,42.86,11.66,88.62,1.003,147,326,364,1213,28.77,415,499,750,35.62
Mario Ferraro,SJS,D,78,1669.3166666667,5,12,7,5,17,29.31,79,6.33,4.4,205,128,68,11,12,19,53,22,19,3,0,10,77,37,149,153,125,0,0,-,1398,1984,41.34,1011,1445,41.16,675,968,41.08,58,117,33.14,66,105.06,38.58,664,966,40.74,279,380,42.34,26,42,38.24,385,586,39.65,24,47,33.80,743,1221,37.83,6,28,17.65,8.59,87.91,0.965,111,326,342,1123,24.50,369,513,689,34.88
Mark Friedman,VAN,D,5,70.316666666667,0,0,0,0,0,0.00,4,0.00,0.1,8,6,2,0,0,0,10,1,0,0,1,0,1,2,6,8,6,0,0,-,57,67,45.97,39,47,45.35,30,36,45.45,2,6,25.00,2.24,3.77,37.31,27,37,42.19,8,20,28.57,1,4,20.00,19,17,52.78,0,1,0.00,33,35,48.53,1,1,50.00,6.67,83.33,0.900,14,19,10,76,58.33,24,22,21,53.33
Mark Jankowski,"CAR, NSH","C, LW",60,754.08333333333,12,5,4,1,17,65.38,65,18.46,10.78,129,100,88,57,5,13,33,11,9,1,1,6,35,6,27,55,34,219,214,50.58,720,688,51.14,514,489,51.25,366,328,52.74,26,31,45.61,35.43,35.58,49.89,332,306,52.04,147,144,50.52,12,17,41.38,185,162,53.31,7,9,43.75,418,457,47.77,6,5,54.55,7.10,90.55,0.977,110,194,165,620,40.00,192,255,305,38.63
Mark Kastelic,BOS,C,61,654.9,5,9,6,3,14,66.67,67,7.46,6.96,119,93,65,34,15,12,106,29,17,10,2,23,26,12,217,70,39,199,167,54.37,486,648,42.86,340,433,43.98,220,286,43.48,21,26,44.68,21.86,26.71,45.01,209,285,42.31,90,100,47.37,10,11,47.62,119,185,39.14,7,9,43.75,245,442,35.66,2,6,25.00,9.55,90.91,1.005,49,190,204,556,19.37,86,251,336,20.38
Mark Scheifele,WPG,C,82,1676.0666666667,39,48,32,16,87,66.41,180,21.67,27.3,339,274,236,115,14,31,61,21,18,1,2,29,105,25,73,125,60,627,641,49.45,1817,1620,52.87,1339,1191,52.92,899,811,52.57,131,77,62.98,104,78.37,57.03,911,708,56.27,394,263,59.97,70,34,67.31,517,445,53.74,33,21,61.11,1220,905,57.41,26,10,72.22,14.57,90.51,1.051,384,237,151,952,71.78,777,356,342,69.44
Mark Stone,VGK,RW,66,1270.7833333333,19,48,34,14,67,64.42,131,14.50,18.99,227,191,158,82,6,24,14,7,7,0,0,12,73,38,32,48,42,5,10,33.33,1449,1179,55.14,1070,827,56.40,740,521,58.68,104,54,65.82,82.01,57.94,58.60,770,531,59.19,318,214,59.77,40,31,56.34,452,317,58.78,42,15,73.68,879,714,55.18,20,8,71.43,14.05,89.64,1.037,293,227,176,708,62.47,606,362,334,64.47
Martin Fehervary,WSH,D,81,1539.3833333333,5,20,10,10,25,35.21,76,6.58,3.47,199,121,56,10,8,14,25,11,10,1,0,9,61,11,139,152,150,0,0,-,1298,1758,42.47,928,1220,43.20,588,784,42.86,71,85,45.51,65.34,95.37,40.66,612,791,43.62,265,331,44.46,40,46,46.51,347,460,43.00,17,18,48.57,683,1202,36.23,9,21,30.00,12.07,89.16,1.012,90,288,334,1031,21.23,336,479,706,32.25
Martin Necas,"CAR, COL",C,79,1500.8833333333,27,56,32,24,83,68.60,195,13.85,20.64,395,296,195,67,12,33,16,8,8,0,0,24,83,23,62,110,23,51,84,37.78,1983,1078,64.78,1461,815,64.19,944,556,62.93,121,64,65.41,106.13,66.87,61.35,971,535,64.48,356,249,58.84,55,32,63.22,615,286,68.26,39,20,66.10,1265,568,69.01,27,9,75.00,12.82,88.49,1.013,336,267,100,873,77.06,719,389,292,71.12
Martin Pospisil,CGY,C,81,1118.45,4,21,13,8,25,45.45,115,3.48,13.72,235,174,120,53,11,17,84,28,22,4,2,31,53,17,301,74,26,71,103,40.80,1270,999,55.97,884,722,55.04,595,498,54.44,55,45,55.00,50.81,49.13,50.84,536,482,52.65,181,206,46.77,24,26,48.00,355,276,56.26,21,17,55.26,847,582,59.27,9,2,81.82,9.24,90.96,1.002,263,258,113,957,69.95,523,390,296,63.86
Mason Appleton,WPG,C,71,1053.0166666667,10,12,8,4,22,56.41,109,9.17,11.61,187,150,90,43,7,13,22,9,9,0,0,10,38,15,76,111,29,10,12,45.45,988,1084,47.68,725,788,47.92,466,494,48.54,39,34,53.42,48.29,48.93,49.67,417,475,46.75,203,204,49.88,17,17,50.00,214,271,44.12,11,9,55.00,552,731,43.02,11,8,57.89,8.37,93.12,1.015,102,293,252,753,28.81,193,368,453,29.88
Mason Lohrei,BOS,D,77,1503.6166666667,5,28,9,19,33,42.31,92,5.43,6.37,258,153,80,16,9,19,16,8,8,0,0,11,104,36,25,121,103,0,0,-,1559,1457,51.69,1078,1045,50.78,715,711,50.14,78,105,42.62,78.16,76.5,50.53,728,680,51.70,299,281,51.55,45,46,49.45,429,399,51.81,24,39,38.10,987,780,55.86,9,15,37.50,10.91,85.23,0.961,300,254,157,1124,65.65,629,392,348,64.38
Mason Marchment,DAL,LW,62,951.06666666667,22,25,18,7,47,69.12,134,16.42,18.07,257,202,159,72,11,23,53,24,23,1,0,15,58,22,78,94,21,12,13,48.00,1078,874,55.23,784,654,54.52,516,430,54.55,68,37,64.76,62.35,46.32,57.38,531,420,55.84,215,177,54.85,27,22,55.10,316,243,56.53,19,10,65.52,641,486,56.88,19,5,79.17,13.18,91.40,1.046,186,171,111,718,62.63,337,252,254,57.02
Mason McTavish,ANA,C,75,1282.55,22,30,12,18,52,67.53,181,12.15,25.35,353,280,204,86,13,24,38,19,19,0,0,24,51,18,69,46,31,487,474,50.68,1413,1347,51.20,1032,1000,50.79,671,638,51.26,77,59,56.62,76.78,67.1,53.36,652,623,51.14,268,242,52.55,39,26,60.00,384,381,50.20,18,20,47.37,864,783,52.46,17,9,65.38,11.48,90.75,1.022,292,210,179,829,62.00,520,307,371,58.36
Mason Morelli,VGK,LW,1,7.5166666666667,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-,2,4,33.33,1,3,25.00,1,3,25.00,0,1,0.00,0.01,0.21,6.23,0,3,0.00,0,0,-,0,0,-,0,3,0.00,0,1,0.00,2,1,66.67,0,0,-,0.00,66.67,0.667,0,2,0,9,-,0,3,1,0.00
Mat?j  Blumel,DAL,RW,7,59.033333333333,1,0,0,0,1,100.00,10,10.00,1.15,15,12,9,5,2,0,0,0,0,0,0,1,2,1,6,5,1,0,0,-,43,51,45.74,32,37,46.38,24,25,48.98,1,2,33.33,2.25,1.92,53.89,21,25,45.65,11,10,52.38,1,1,50.00,10,15,40.00,0,0,-,23,37,38.33,0,1,0.00,4.17,92.00,0.962,6,8,13,55,31.58,9,18,26,25.71
Mathew Barzal,NYI,C,30,610.48333333333,6,14,11,3,20,54.05,78,7.69,7.88,171,116,79,28,0,15,4,2,2,0,0,5,36,10,24,17,24,22,30,42.31,815,483,62.79,578,335,63.31,378,231,62.07,37,22,62.71,41.7,22.23,65.22,402,216,65.05,151,90,62.66,19,7,73.08,251,126,66.58,10,8,55.56,506,271,65.12,6,3,66.67,9.79,90.48,1.003,112,102,64,370,63.64,254,161,138,64.80
Mathew Dumba,DAL,D,63,963.9,1,9,6,3,10,21.74,57,1.75,3.38,199,109,60,9,8,20,60,23,20,2,1,8,62,16,70,95,60,0,0,-,977,924,51.39,669,692,49.16,436,455,48.93,46,46,50.00,46.25,45.81,50.24,467,451,50.87,204,182,52.85,27,30,47.37,263,269,49.44,12,11,52.17,585,524,52.75,7,5,58.33,10.55,89.89,1.004,132,165,108,803,55.00,312,262,269,53.70
Mathieu Joseph,STL,RW,60,714.45,4,10,6,4,14,63.64,69,5.80,7.77,138,105,74,32,7,7,28,10,9,0,1,11,25,16,121,61,36,33,31,51.56,594,681,46.59,404,455,47.03,273,281,49.28,22,29,43.14,25.4,27.05,48.43,278,292,48.77,102,107,48.80,9,15,37.50,176,185,48.75,9,2,81.82,300,423,41.49,4,12,25.00,8.06,89.68,0.977,72,173,103,669,41.14,122,221,203,37.54
Mathieu Olivier,CBJ,RW,82,1185.65,18,14,6,8,32,66.67,111,16.22,13.45,200,153,111,76,13,26,139,43,27,15,1,28,49,22,305,72,80,14,22,38.89,983,1313,42.81,692,898,43.52,483,582,45.35,48,61,44.04,49.98,58.24,46.18,448,586,43.33,232,234,49.79,32,25,56.14,216,352,38.03,8,23,25.81,527,814,39.30,5,13,27.78,9.94,89.52,0.995,172,290,206,857,45.50,283,372,411,40.78
Matias Maccelli,UTA,LW,55,755.06666666667,8,10,7,3,18,72.00,85,9.41,9.64,200,142,86,28,5,18,8,4,4,0,0,6,46,11,6,53,10,6,6,50.00,859,632,57.61,608,468,56.51,375,318,54.11,25,34,42.37,37.47,31.92,54.00,347,274,55.88,122,104,53.98,10,14,41.67,225,170,56.96,12,15,44.44,567,366,60.77,3,3,50.00,6.67,89.31,0.960,145,168,81,603,64.16,251,220,158,61.37
Mats Zuccarello,MIN,RW,69,1356.2833333333,19,35,22,13,54,61.36,152,12.50,14.42,294,220,148,46,7,34,22,11,11,0,0,25,77,29,32,51,48,14,21,40.00,1517,1225,55.32,1118,892,55.62,768,587,56.68,88,58,60.27,87.24,59.19,59.58,735,517,58.71,327,191,63.13,38,21,64.41,408,326,55.59,27,20,57.45,941,747,55.75,18,14,56.25,11.46,90.12,1.016,295,220,128,647,69.74,593,325,298,66.55
Matt Boldy,MIN,LW,82,1663.6333333333,27,46,23,23,73,71.57,272,9.93,32.05,551,426,261,105,16,48,51,24,23,1,0,17,84,43,51,117,69,58,67,46.40,1870,1464,56.09,1388,1037,57.24,925,695,57.10,102,76,57.30,107.43,70.86,60.26,913,638,58.87,399,236,62.83,46,31,59.74,514,402,56.11,37,21,63.79,1113,907,55.10,13,18,41.94,11.03,89.06,1.001,301,325,190,811,61.30,636,491,444,58.89
Matt Coronato,CGY,RW,77,1353.6333333333,24,23,14,9,47,58.02,180,13.33,21.18,375,268,196,66,15,41,25,11,10,1,0,15,48,23,36,99,37,68,91,42.77,1624,1195,57.61,1144,833,57.87,763,577,56.94,81,47,63.28,78.93,59.28,57.11,737,544,57.53,253,232,52.16,31,29,51.67,484,312,60.80,26,11,70.27,1031,782,56.87,19,6,76.00,10.62,91.85,1.025,287,245,251,862,53.35,614,363,480,56.12
Matt Duchene,DAL,C,82,1405.7166666667,30,52,26,26,82,75.93,151,19.87,21.77,296,222,173,72,9,31,12,6,6,0,0,9,78,21,29,58,21,440,400,52.38,1612,1302,55.32,1169,980,54.40,773,638,54.78,108,61,63.91,100.66,71.09,58.61,849,616,57.95,383,245,60.99,55,35,61.11,466,371,55.68,31,18,63.27,946,731,56.41,18,6,75.00,13.97,90.44,1.044,291,244,174,984,62.58,558,381,401,58.19
Matt Grzelcyk,PIT,D,82,1690.1833333333,1,39,19,20,40,41.67,94,1.06,4.01,258,160,59,4,7,25,16,8,8,0,0,6,85,32,43,103,101,0,0,-,1756,1610,52.17,1253,1178,51.54,847,808,51.18,96,78,55.17,95.32,75.26,55.88,818,754,52.04,364,318,53.37,45,37,54.88,454,436,51.01,30,27,52.63,1137,937,54.82,20,14,58.82,11.33,90.35,1.017,313,330,218,1213,58.95,697,493,486,58.92
Matt Kiersted,FLA,D,2,25.35,0,1,0,1,1,100.00,0,-,0.01,2,1,0,0,0,0,2,1,1,0,0,1,1,0,3,2,1,0,0,-,20,22,47.62,16,16,50.00,11,11,50.00,1,0,100.00,1.11,1.02,51.96,9,12,42.86,5,5,50.00,0,0,-,4,7,36.36,1,0,100.00,8,10,44.44,0,0,-,9.09,100.00,1.091,0,5,1,29,0.00,3,10,3,50.00
Matt Martin,NYI,LW,32,273.56666666667,0,2,2,0,2,40.00,17,0.00,2.18,39,34,18,10,0,4,10,2,0,2,0,3,15,3,82,10,19,8,7,53.33,175,281,38.38,134,191,41.23,85,128,39.91,5,10,33.33,7.02,12.08,36.74,63,121,34.24,33,46,41.77,5,4,55.56,30,75,28.57,0,3,0.00,126,158,44.37,0,3,0.00,5.88,92.19,0.981,48,67,36,243,57.14,77,89,74,50.99
Matt Nieto,PIT,LW,32,392,1,2,1,1,3,50.00,31,3.23,2.55,46,40,26,15,2,2,4,2,2,0,0,1,19,1,39,35,20,2,3,40.00,257,429,37.46,173,305,36.19,121,198,37.93,6,23,20.69,9.36,19.97,31.91,109,199,35.39,46,68,40.35,5,10,33.33,63,131,32.47,0,11,0.00,133,307,30.23,1,2,33.33,4.96,88.38,0.933,18,70,167,311,9.73,37,88,232,13.75
Matt Rempe,NYR,C,42,357.31666666667,3,5,2,3,8,53.33,30,10.00,4.33,59,48,38,23,4,7,67,22,16,5,1,14,8,4,117,53,14,2,11,15.38,292,386,43.07,220,265,45.36,137,167,45.07,15,8,65.22,13.19,19.67,40.14,142,183,43.69,68,89,43.31,10,4,71.43,74,94,44.05,3,3,50.00,145,201,41.91,2,1,66.67,10.95,95.21,1.062,36,72,49,364,42.35,60,92,105,36.36
Matt Roy,WSH,D,69,1371.65,3,21,13,8,24,34.78,84,3.57,4.74,247,148,65,9,9,25,25,11,10,1,0,7,91,15,114,133,113,0,0,-,1192,1454,45.05,859,1012,45.91,543,629,46.33,69,61,53.08,61.74,69.57,47.02,579,644,47.34,235,257,47.76,36,41,46.75,344,387,47.06,19,10,65.52,639,923,40.91,9,10,47.37,12.71,90.30,1.030,71,210,186,1037,27.63,311,394,458,40.44
Matt Savoie,EDM,C,3,50.066666666667,0,1,1,0,1,50.00,6,0.00,1.24,15,10,14,5,0,1,0,0,0,0,0,0,1,1,3,2,1,4,2,66.67,54,47,53.47,39,35,52.70,27,26,50.94,2,6,25.00,2.93,2.7,52.01,35,30,53.85,11,12,47.83,2,3,40.00,24,18,57.14,0,3,0.00,28,20,58.33,0,0,-,7.41,76.92,0.843,12,8,7,36,63.16,19,14,10,65.52
Matt Stienburg,COL,C,8,48.716666666667,0,0,0,0,0,0.00,4,0.00,0.36,8,6,5,4,1,0,22,4,1,2,1,5,3,0,16,7,1,0,0,-,40,48,45.45,31,30,50.82,23,19,54.76,2,2,50.00,2.12,1.9,52.64,20,22,47.62,12,6,66.67,1,2,33.33,8,16,33.33,0,0,-,18,24,42.86,1,0,100.00,8.70,89.47,0.982,5,9,7,58,41.67,7,15,12,36.84
Matthew Benning,SJS,D,7,91.283333333333,0,0,0,0,0,0.00,7,0.00,0.42,15,9,3,1,0,3,4,2,2,0,0,2,4,1,9,9,10,0,0,-,75,115,39.47,55,84,39.57,41,53,43.62,1,6,14.29,4.66,5.06,47.98,39,58,40.21,22,18,55.00,0,1,0.00,17,40,29.82,1,4,20.00,39,59,39.80,0,1,0.00,2.44,88.68,0.911,12,19,14,91,46.15,29,36,26,52.73
