Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Justin Bailey,SJS,RW,59,14.066666666667,0,1,1,0,1,100.00,0,-,0.36,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.00,19,5,79.17,14,5,73.68,8,4,66.67,1,0,100.00,1.1,0.48,69.71,10,2,83.33,3,2,60.00,0,0,-,7,0,100.00,1,0,100.00,13,3,81.25,0,0,-,12.50,100.00,1.125,10,5,0,22,100.00,11,6,1,91.67
Justin Barron,MTL,D,48,58.666666666667,1,0,0,0,1,33.33,6,16.67,0.45,17,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,98,16,85.96,71,16,81.61,49,13,79.03,3,2,60.00,7.2,0.92,88.69,60,5,92.31,24,4,85.71,2,2,50.00,36,1,97.30,1,0,100.00,58,7,89.23,0,0,-,6.12,84.62,0.907,20,3,2,55,90.91,37,5,5,88.10
Justin Brazeau,BOS,RW,19,11.9,2,0,0,0,2,100.00,8,25.00,1.4,9,9,8,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,22,5,81.48,20,5,80.00,15,4,78.95,2,0,100.00,2.81,0.41,87.25,17,3,85.00,11,3,78.57,2,0,100.00,6,0,100.00,0,0,-,7,0,100.00,0,0,-,13.33,100.00,1.133,5,2,1,11,83.33,8,2,1,88.89
Justin Danforth,CBJ,RW,71,34.5,0,0,0,0,0,-,4,0.00,0.98,10,8,8,5,0,0,0,0,0,0,0,0,0,1,0,3,0,2,3,40.00,53,9,85.48,30,8,78.95,17,7,70.83,0,1,0.00,2.52,0.38,87.03,26,4,86.67,9,1,90.00,0,0,-,17,3,85.00,0,1,0.00,35,3,92.11,0,0,-,0.00,85.71,0.857,16,4,1,27,94.12,21,5,1,95.45
Justin Dowling,NJD,C,2,0.066666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,1,0,0,0,100.00,1,0,0,100.00
Justin Faulk,STL,D,60,109.95,1,6,3,3,7,63.64,16,6.25,2.06,44,24,19,3,0,4,2,1,1,0,0,0,2,1,1,5,1,0,0,-,185,18,91.13,135,16,89.40,96,13,88.07,11,1,91.67,13.02,1.6,89.03,100,6,94.34,39,4,90.70,3,0,100.00,61,2,96.83,4,0,100.00,129,6,95.56,4,0,100.00,11.46,92.31,1.038,32,8,0,84,100.00,76,13,3,96.20
Justin Holl,DET,D,38,2.4333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0.02,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,3,0,100.00,0,0,-,0.00,-,0.00,1,0,1,8,50.00,2,0,1,66.67
Justin Schultz,SEA,D,70,166.76666666667,0,10,5,5,10,58.82,17,0.00,1.89,61,34,16,1,0,5,0,0,0,0,0,1,3,2,1,4,4,0,0,-,267,36,88.12,192,30,86.49,116,23,83.45,17,3,85.00,19.15,2.68,87.73,140,14,90.91,59,9,86.76,10,1,90.91,81,5,94.19,4,1,80.00,200,20,90.91,3,1,75.00,14.66,86.96,1.016,90,16,4,52,95.74,142,26,6,95.95
Juuso Parssinen,NSH,C,44,61.55,2,1,0,1,3,60.00,9,22.22,1.39,14,11,10,5,0,1,0,0,0,0,0,0,1,1,0,4,0,6,16,27.27,94,19,83.19,77,16,82.80,57,12,82.61,5,2,71.43,8.09,1.23,86.77,57,9,86.36,19,4,82.61,3,2,60.00,38,5,88.37,1,0,100.00,53,9,85.48,1,0,100.00,8.77,83.33,0.921,15,6,2,57,88.24,35,9,4,89.74
Juuso Valimaki,ARI,D,68,74.15,0,4,1,3,4,40.00,5,0.00,0.72,14,11,3,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,-,114,18,86.36,85,16,84.16,59,14,80.82,10,0,100.00,7.8,1.08,87.82,66,10,86.84,22,4,84.62,3,0,100.00,44,6,88.00,4,0,100.00,71,6,92.21,3,0,100.00,16.95,100.00,1.169,30,12,3,62,90.91,54,18,4,93.10
K'Andre Miller,NYR,D,80,30.966666666667,0,1,0,1,1,50.00,4,0.00,0.16,9,5,1,0,0,3,0,0,0,0,0,0,1,0,2,1,1,0,0,-,41,11,78.85,31,6,83.78,20,6,76.92,2,0,100.00,3.21,0.34,90.39,20,5,80.00,9,3,75.00,2,0,100.00,11,2,84.62,0,0,-,31,5,86.11,0,0,-,10.00,100.00,1.100,23,5,2,50,92.00,27,6,2,93.10
Kaapo Kakko,NYR,RW,61,68.783333333333,1,0,0,0,1,25.00,3,33.33,1.22,11,9,10,7,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0.00,96,19,83.48,75,13,85.23,46,12,79.31,4,0,100.00,7.12,1.6,81.63,47,8,85.45,28,4,87.50,4,0,100.00,19,4,82.61,0,0,-,64,8,88.89,0,0,-,8.70,100.00,1.087,30,8,2,65,93.75,36,12,4,90.00
Kaedan Korczak,VGK,D,26,8.3,0,1,0,1,1,50.00,2,0.00,0.08,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,12,3,80.00,7,2,77.78,6,1,85.71,2,0,100.00,0.63,0.11,85.53,5,2,71.43,3,1,75.00,2,0,100.00,2,1,66.67,0,0,-,6,1,85.71,0,0,-,33.33,100.00,1.333,4,2,0,16,100.00,4,2,0,100.00
Kaiden Guhle,MTL,D,70,20.25,0,0,0,0,0,0.00,1,0.00,0.09,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,17,6,73.91,9,6,60.00,6,6,50.00,1,0,100.00,0.99,0.8,55.30,8,4,66.67,2,3,40.00,1,0,100.00,6,1,85.71,0,0,-,18,1,94.74,0,0,-,16.67,100.00,1.167,14,6,1,46,93.33,16,6,3,84.21
Kailer Yamamoto,SEA,RW,59,127.43333333333,2,4,2,2,6,33.33,11,18.18,3.31,26,22,26,21,0,2,6,3,3,0,0,0,1,0,0,11,1,7,6,53.85,215,35,86.00,149,30,83.24,99,22,81.82,18,4,81.82,14.33,1.9,88.30,119,17,87.50,51,9,85.00,9,3,75.00,68,8,89.47,7,0,100.00,150,11,93.17,2,1,66.67,18.18,81.82,1.000,82,8,1,49,98.80,121,13,3,97.58
Kasperi Kapanen,STL,RW,73,41.116666666667,0,0,0,0,0,-,6,0.00,1,10,10,7,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-,53,11,82.81,43,11,79.63,26,9,74.29,0,0,-,3.98,0.99,80.05,28,9,75.68,10,3,76.92,0,0,-,18,6,75.00,0,0,-,44,1,97.78,0,0,-,0.00,100.00,1.000,20,3,2,29,90.91,31,4,2,93.94
Keegan Kolesar,VGK,RW,79,3.7,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,1,3,25.00,1,2,33.33,1,2,33.33,1,0,100.00,0.12,0.37,24.81,1,2,33.33,1,2,33.33,1,0,100.00,0,0,-,0,0,-,1,4,20.00,0,0,-,100.00,100.00,2.000,3,5,2,7,60.00,3,5,4,42.86
Kent Johnson,CBJ,C,42,90.633333333333,0,0,0,0,0,0.00,19,0.00,2.66,36,26,18,5,0,8,4,2,2,0,0,0,1,2,0,4,0,3,4,42.86,162,23,87.57,115,21,84.56,85,18,82.52,3,2,60.00,11.03,1.43,88.51,79,12,86.81,29,5,85.29,3,0,100.00,50,7,87.72,0,2,0.00,119,4,96.75,0,0,-,3.53,88.89,0.924,46,9,0,45,100.00,70,13,1,98.59
Kevin Bahl,NJD,D,82,4.35,0,0,0,0,0,-,1,0.00,0.05,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,-,6,1,85.71,5,1,83.33,4,1,80.00,0,0,-,0.29,0.1,75.35,2,1,66.67,0,1,0.00,0,0,-,2,0,100.00,0,0,-,6,2,75.00,0,0,-,0.00,100.00,1.000,5,3,2,21,71.43,6,4,2,75.00
Kevin Fiala,LAK,LW,82,258.4,12,19,6,13,31,75.61,57,21.05,8.51,121,89,65,14,0,7,14,3,2,0,1,0,9,3,4,8,1,0,0,-,445,73,85.91,328,62,84.10,217,47,82.20,41,6,87.23,34.99,4.97,87.56,234,33,87.64,94,16,85.45,16,4,80.00,140,17,89.17,16,2,88.89,337,16,95.47,9,0,100.00,18.89,87.23,1.061,117,14,0,33,100.00,244,25,4,98.39
Kevin Hayes,STL,RW,79,119.53333333333,0,5,1,4,5,62.50,16,0.00,2.49,34,25,15,8,1,2,0,0,0,0,0,0,4,2,1,2,0,43,31,58.11,180,29,86.12,133,25,84.18,91,21,81.25,8,2,80.00,11.54,2.98,79.46,94,14,87.04,30,9,76.92,2,2,50.00,64,5,92.75,5,0,100.00,124,7,94.66,1,0,100.00,8.79,90.48,0.993,35,8,2,103,94.59,70,14,5,93.33
Kevin Korchinski,CHI,D,76,135.83333333333,0,7,2,5,7,77.78,5,0.00,0.3,16,7,7,0,0,2,2,1,1,0,0,0,6,3,0,3,2,0,0,-,176,32,84.62,128,24,84.21,94,16,85.45,9,3,75.00,14.69,1.7,89.64,98,12,89.09,49,7,87.50,7,1,87.50,49,5,90.74,0,1,0.00,112,16,87.50,2,1,66.67,9.57,81.25,0.908,43,17,1,97,97.73,81,27,4,95.29
Kevin Labanc,SJS,RW,46,41.633333333333,0,3,2,1,3,75.00,8,0.00,0.78,10,9,5,1,0,0,4,2,2,0,0,0,1,0,0,3,0,0,3,0.00,61,10,85.92,48,9,84.21,24,5,82.76,4,0,100.00,4.24,0.43,90.72,28,3,90.32,13,2,86.67,1,0,100.00,15,1,93.75,1,0,100.00,43,7,86.00,2,0,100.00,16.67,100.00,1.167,12,4,2,38,85.71,21,6,6,77.78
Kevin Rooney,CGY,C,33,3.6833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,66.67,2,2,50.00,1,1,50.00,1,1,50.00,0,0,-,0.05,0,98.59,0,1,0.00,0,0,-,0,0,-,0,1,0.00,0,0,-,4,0,100.00,0,0,-,0.00,100.00,1.000,3,2,0,17,100.00,3,2,1,75.00
Kevin Shattenkirk,BOS,D,61,87.883333333333,2,9,8,1,11,73.33,14,14.29,0.78,24,16,8,0,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,-,155,37,80.73,124,35,77.99,95,29,76.61,15,1,93.75,14.45,2.59,84.79,98,16,85.96,54,11,83.08,9,1,90.00,44,5,89.80,4,0,100.00,89,11,89.00,2,0,100.00,15.79,96.55,1.123,41,13,3,57,93.18,58,16,9,86.57
Kevin Stenlund,FLA,C,81,14.45,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,42.86,18,0,100.00,14,0,100.00,8,0,100.00,0,0,-,1.03,0,100.00,6,0,100.00,2,0,100.00,0,0,-,4,0,100.00,0,0,-,17,0,100.00,0,0,-,0.00,-,0.00,9,2,1,21,90.00,13,4,1,92.86
Kiefer Sherwood,NSH,LW,68,23.566666666667,0,0,0,0,0,-,1,0.00,0.2,4,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-,34,10,77.27,27,9,75.00,17,8,68.00,0,1,0.00,2.17,0.61,78.03,20,5,80.00,5,2,71.43,0,1,0.00,15,3,83.33,0,0,-,23,5,82.14,0,0,-,0.00,87.50,0.875,13,0,2,29,86.67,18,2,4,81.82
Kirby Dach,MTL,C,2,6.85,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,13,2,86.67,9,2,81.82,8,2,80.00,1,0,100.00,0.77,0,99.58,7,0,100.00,2,0,100.00,0,0,-,5,0,100.00,1,0,100.00,7,0,100.00,0,0,-,12.50,100.00,1.125,3,1,0,0,100.00,7,2,0,100.00
Kirill Kaprizov,MIN,LW,75,312.01666666667,19,22,15,7,41,80.39,94,20.21,16.8,199,146,116,46,1,28,4,2,2,0,0,1,10,3,1,10,1,0,0,-,759,60,92.67,573,50,91.97,396,38,91.24,51,7,87.93,65.53,4.65,93.37,453,30,93.79,211,14,93.78,25,3,89.29,242,16,93.80,10,3,76.92,488,13,97.41,16,0,100.00,12.88,81.58,0.945,107,23,0,18,100.00,319,46,3,99.07
Kirill Marchenko,CBJ,RW,78,191.01666666667,9,4,3,1,13,50.00,48,18.75,6.48,79,65,51,11,2,3,2,1,1,0,0,0,7,1,4,10,0,5,7,41.67,356,47,88.34,269,44,85.94,190,36,84.07,26,4,86.67,25.04,2.58,90.65,182,16,91.92,71,9,88.75,14,2,87.50,111,7,94.07,11,1,91.67,251,16,94.01,1,1,50.00,13.68,88.89,1.026,92,11,3,57,96.84,173,21,4,97.74
Klim Kostin,"DET, SJS",C,52,24.083333333333,0,1,0,1,1,50.00,3,0.00,0.2,3,3,3,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,2,33.33,27,10,72.97,19,9,67.86,13,8,61.90,2,1,66.67,1.86,0.41,81.99,14,2,87.50,5,2,71.43,2,1,66.67,9,0,100.00,0,0,-,16,7,69.57,0,0,-,15.38,87.50,1.029,6,2,0,29,100.00,8,5,2,80.00
Kris Letang,PIT,D,82,160.4,0,5,2,3,5,55.56,16,0.00,1.15,48,23,19,2,0,3,0,0,0,0,0,2,6,3,4,3,3,0,0,-,274,56,83.03,184,50,78.63,134,36,78.82,9,6,60.00,19.14,4.23,81.88,144,32,81.82,64,14,82.05,5,3,62.50,80,18,81.63,1,2,33.33,188,12,94.00,3,1,75.00,6.72,83.33,0.900,50,19,1,115,98.04,111,29,7,94.07
Kurtis MacDermid,"COL, NJD","D, LW",45,0.83333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,4,-,0,0,0,-
Kyle Burroughs,SJS,D,73,26.65,0,1,0,1,1,100.00,3,0.00,0.15,6,3,4,1,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,-,36,9,80.00,27,4,87.10,21,4,84.00,1,0,100.00,2.49,0.25,90.88,21,5,80.77,6,1,85.71,1,0,100.00,15,4,78.95,0,0,-,25,3,89.29,0,0,-,4.76,100.00,1.048,8,7,1,24,88.89,17,11,3,85.00
Kyle Connor,WPG,LW,65,216.85,5,14,7,7,19,65.52,47,10.64,4.27,99,59,33,1,0,9,4,2,2,0,0,0,7,0,1,2,1,0,0,-,368,51,87.83,262,47,84.79,185,34,84.47,29,5,85.29,28.69,3.28,89.74,213,31,87.30,89,13,87.25,18,0,100.00,124,18,87.32,8,5,61.54,269,7,97.46,3,0,100.00,15.68,85.29,1.010,100,13,1,23,99.01,228,24,4,98.28
Kyle MacLean,NYI,C,32,2.3833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,75.00,0,2,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0.07,0.00,0,1,0.00,0,0,-,0,0,-,0,1,0.00,0,0,-,2,1,66.67,0,0,-,-,100.00,1.00,3,1,0,7,100.00,4,1,0,100.00
Kyle Okposo,"BUF, FLA",RW,67,81.333333333333,2,2,1,1,4,57.14,15,13.33,2.7,20,18,15,11,0,4,0,0,0,0,0,0,0,1,1,1,0,14,14,50.00,117,17,87.31,94,15,86.24,72,12,85.71,7,1,87.50,8.44,0.82,91.18,52,8,86.67,21,2,91.30,3,0,100.00,31,6,83.78,2,1,66.67,94,7,93.07,2,0,100.00,9.72,91.67,1.014,40,6,1,57,97.56,61,8,4,93.85
Kyle Palmieri,NYI,C,82,225.58333333333,10,10,5,5,20,57.14,57,17.54,13.14,89,79,71,51,0,15,4,2,2,0,0,0,7,1,4,12,0,0,0,-,414,66,86.25,296,57,83.85,218,48,81.95,35,2,94.59,32.91,4.53,87.90,257,34,88.32,98,9,91.59,20,1,95.24,159,25,86.41,12,1,92.31,267,13,95.36,3,0,100.00,16.06,95.83,1.119,123,15,4,33,96.85,217,32,7,96.88
Landon Slaggert,CHI,LW,16,0.43333333333333,0,0,0,0,0,-,1,0.00,0.25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2,0,100.00,2,0,100.00,2,0,100.00,0,0,-,0.3,0,100.00,2,0,100.00,1,0,100.00,0,0,-,1,0,100.00,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,1,1,0,2,100.00,1,1,0,100.00
Lane Hutson,MTL,D,2,1.7,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,0,0,-,1,0,100.00,0,0,-,1,0,100.00,0,0,-,-,-,-,1,0,0,2,100.00,1,0,0,100.00
Lars Eller,PIT,C,82,120.08333333333,4,1,1,0,5,55.56,18,22.22,2.96,41,28,22,13,0,6,2,1,1,0,0,0,2,0,0,4,0,23,11,67.65,200,38,84.03,130,33,79.75,91,23,79.82,9,5,64.29,14.71,2.3,86.49,111,19,85.38,51,8,86.44,6,2,75.00,60,11,84.51,1,3,25.00,133,11,92.36,2,0,100.00,9.89,78.26,0.882,53,10,1,89,98.15,80,16,6,93.02
Lawson Crouse,ARI,LW,81,127.51666666667,7,3,3,0,10,71.43,19,36.84,2.71,32,25,28,10,0,2,0,0,0,0,0,0,1,0,5,3,0,4,8,33.33,181,33,84.58,139,32,81.29,99,27,78.57,14,2,87.50,12.86,2.08,86.07,106,19,84.80,33,6,84.62,4,0,100.00,73,13,84.88,7,2,77.78,104,9,92.04,3,0,100.00,14.14,92.59,1.067,53,19,5,88,91.38,81,30,9,90.00
Leo Carlsson,ANA,C,55,121.81666666667,4,5,4,1,9,52.94,19,21.05,2.61,35,25,18,9,1,2,2,1,1,0,0,0,2,1,1,0,0,6,11,35.29,212,34,86.18,156,28,84.78,113,25,81.88,17,3,85.00,17.05,2.96,85.21,116,19,85.93,53,14,79.10,9,2,81.82,63,5,92.65,4,1,80.00,134,7,95.04,4,0,100.00,15.04,88.00,1.030,58,16,2,47,96.67,100,20,3,97.09
Leon Draisaitl,EDM,C,81,275.2,21,18,9,9,39,68.42,87,24.14,13.62,159,128,79,23,0,11,8,4,4,0,0,1,13,3,1,12,0,170,127,57.24,579,53,91.61,441,49,90.00,315,36,89.74,57,3,95.00,51.28,3.96,92.84,348,21,94.31,150,8,94.94,24,0,100.00,198,13,93.84,16,1,94.12,394,23,94.48,17,1,94.44,18.10,91.67,1.098,115,17,0,12,100.00,295,35,6,98.01
Liam Foudy,"CBJ, NSH",C,13,0.91666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2,1,66.67,2,1,66.67,2,1,66.67,0,1,0.00,0.12,0.23,35.09,2,1,66.67,0,1,0.00,0,1,0.00,2,0,100.00,0,0,-,1,0,100.00,0,0,-,0.00,0.00,0.000,0,0,0,1,-,2,0,0,100.00
Liam O'Brien,ARI,C,75,2.1166666666667,0,0,0,0,0,-,1,0.00,0.34,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,4,1,80.00,4,0,100.00,2,0,100.00,0,0,-,0.55,0,100.00,2,0,100.00,0,0,-,0,0,-,2,0,100.00,0,0,-,3,2,60.00,0,0,-,0.00,-,0.00,6,3,1,5,85.71,6,3,1,85.71
Liam Ohgren,MIN,LW,4,4.6666666666667,0,0,0,0,0,0.00,1,0.00,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,8,0,100.00,8,0,100.00,4,0,100.00,1,0,100.00,0.63,0,100.00,3,0,100.00,3,0,100.00,1,0,100.00,0,0,-,0,0,-,5,0,100.00,0,0,-,25.00,-,0.25,0,1,0,4,-,1,1,0,100.00
Linus Karlsson,VAN,C,4,4.4666666666667,0,0,0,0,0,-,1,0.00,0.49,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0.00,8,0,100.00,5,0,100.00,2,0,100.00,0,0,-,0.98,0,100.00,7,0,100.00,3,0,100.00,0,0,-,4,0,100.00,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,2,0,0,4,100.00,4,1,0,100.00
Logan Cooley,ARI,C,82,169.56666666667,3,10,6,4,13,65.00,26,11.54,3.41,51,38,25,11,0,4,0,0,0,0,0,1,12,0,0,10,1,17,21,44.74,244,40,85.92,185,36,83.71,123,30,80.39,20,4,83.33,17.6,2.46,87.74,132,25,84.08,47,9,83.93,6,3,66.67,85,16,84.16,7,1,87.50,166,11,93.79,7,0,100.00,16.26,86.67,1.029,79,14,4,65,95.18,125,23,9,93.28
Logan Couture,SJS,C,6,15.866666666667,0,0,0,0,0,-,4,0.00,0.27,9,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,57.14,31,4,88.57,21,4,84.00,10,3,76.92,0,0,-,2.12,0.34,86.21,11,2,84.62,4,2,66.67,0,0,-,7,0,100.00,0,0,-,29,2,93.55,0,0,-,0.00,100.00,1.000,8,2,0,1,100.00,14,2,0,100.00
Logan Mailloux,MTL,D,1,0.11666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,1,0,0,-,0,1,0,-
Logan Morrison,SEA,C,4,14.416666666667,0,0,0,0,0,0.00,2,0.00,0.22,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,50.00,26,2,92.86,18,2,90.00,8,2,80.00,2,1,66.67,1.83,0.26,87.57,16,2,88.89,7,1,87.50,1,1,50.00,9,1,90.00,1,0,100.00,15,0,100.00,0,0,-,25.00,50.00,0.750,5,2,1,6,83.33,7,3,1,87.50
Logan O'Connor,COL,RW,57,6.8833333333333,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,5,1,83.33,4,1,80.00,3,1,75.00,1,0,100.00,0.32,0.01,97.38,5,0,100.00,2,0,100.00,1,0,100.00,3,0,100.00,0,0,-,0,0,-,0,0,-,33.33,100.00,1.333,1,0,0,11,100.00,2,0,0,100.00
Logan Stankoven,DAL,C,24,30.483333333333,1,1,0,1,2,66.67,6,16.67,1.48,8,6,5,4,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,100.00,54,8,87.10,38,8,82.61,27,6,81.82,3,0,100.00,6.18,0.32,95.04,35,2,94.59,22,0,100.00,3,0,100.00,13,2,86.67,0,0,-,31,4,88.57,0,0,-,11.11,100.00,1.111,11,1,1,27,91.67,16,2,2,88.89
Logan Stanley,WPG,D,25,1.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,-,-,-,1,1,0,0,100.00,1,1,0,100.00
Louie Belpedio,PHI,D,12,0.71666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Louis Crevier,CHI,D,24,2.2333333333333,0,0,0,0,0,-,0,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,1,50.00,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,0,0,-,1,0,100.00,0,0,-,0,0,-,0,0,-,-,-,-,0,1,0,10,-,0,2,0,-
Lucas Johansen,WSH,D,6,0.23333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Lucas Raymond,DET,LW,82,222.86666666667,6,10,5,5,16,59.26,34,17.65,5.48,71,48,51,12,0,6,4,2,2,0,0,0,1,0,4,14,1,0,2,0.00,390,66,85.53,292,59,83.19,209,53,79.77,27,5,84.38,28.79,5.09,84.99,219,28,88.66,67,14,82.72,14,1,93.33,152,14,91.57,9,3,75.00,288,21,93.20,4,1,80.00,12.92,90.57,1.035,101,15,6,63,94.39,203,23,10,95.31
Lukas Cormier,VGK,D,2,6.2,0,1,1,0,1,100.00,1,0.00,0.04,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,12,1,92.31,10,1,90.91,9,1,90.00,1,0,100.00,1.21,0.02,98.67,6,0,100.00,4,0,100.00,0,0,-,2,0,100.00,0,0,-,10,0,100.00,1,0,100.00,11.11,100.00,1.111,2,2,0,1,100.00,4,2,0,100.00
Lukas Reichel,CHI,LW,65,103.85,2,0,0,0,2,50.00,15,13.33,3.28,22,19,17,9,0,3,0,0,0,0,0,0,6,1,0,5,1,12,12,50.00,126,31,80.25,85,24,77.98,64,19,77.11,4,3,57.14,10.09,1.72,85.44,68,14,82.93,31,8,79.49,3,2,60.00,37,6,86.05,0,0,-,81,16,83.51,1,1,50.00,6.25,84.21,0.905,43,11,2,65,95.56,71,21,5,93.42
Lukas Rousek,BUF,RW,15,0.76666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0.05,0,100.00,1,0,100.00,0,0,-,0,0,-,1,0,100.00,0,0,-,0,0,-,0,0,-,0.00,-,0.00,0,0,0,1,-,0,0,0,-
Luke Evangelista,NSH,RW,80,172.95,3,7,2,5,10,43.48,37,8.11,6.5,61,49,46,30,1,4,4,2,2,0,0,0,5,1,0,13,0,0,0,-,301,39,88.53,218,39,84.82,157,33,82.63,23,1,95.83,22.58,2.43,90.29,167,19,89.78,70,9,88.61,11,1,91.67,97,10,90.65,4,0,100.00,199,14,93.43,8,0,100.00,14.65,96.97,1.116,70,9,9,94,88.61,136,19,12,91.89
