Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Dylan Cozens,BUF,C,79,126.46666666667,3,0,0,0,3,100.00,14,21.43,1.76,23,18,14,5,3,1,2,1,1,0,0,1,2,11,5,4,2,75,99,43.10,52,243,17.63,39,182,17.65,31,134,18.79,3,19,13.64,3.13,17.47,15.20,23,124,15.65,9,53,14.52,1,6,14.29,14,71,16.47,2,7,22.22,23,203,10.18,0,6,0.00,9.68,85.82,0.955,5,16,108,51,4.42,8,22,151,5.03
Dylan DeMelo,WPG,D,82,210.65,0,0,0,0,0,-,8,0.00,0.07,9,8,2,0,2,0,2,1,1,0,0,2,3,1,6,10,29,0,0,-,42,402,9.46,40,292,12.05,30,190,13.64,0,26,0.00,1.43,29.62,4.62,10,207,4.61,2,92,2.13,0,14,0.00,8,115,6.50,0,7,0.00,16,309,4.92,0,5,0.00,0.00,86.32,0.863,1,23,136,76,0.73,7,29,222,3.06
Dylan Guenther,ARI,RW,45,44,1,1,1,0,2,100.00,6,16.67,0.7,11,10,4,3,1,0,0,0,0,0,0,0,0,7,0,1,1,0,2,0.00,18,67,21.18,17,54,23.94,12,37,24.49,2,9,18.18,0.89,5.41,14.06,6,48,11.11,3,23,11.54,1,3,25.00,3,25,10.71,1,3,25.00,8,31,20.51,0,3,0.00,16.67,75.68,0.923,5,5,15,60,25.00,6,8,18,25.00
Dylan Holloway,EDM,LW,38,6.4833333333333,0,0,0,0,0,-,2,0.00,0.17,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,-,5,11,31.25,4,7,36.36,4,7,36.36,0,0,-,0.26,0.39,39.82,3,4,42.86,2,0,100.00,0,0,-,1,4,20.00,0,0,-,1,11,8.33,0,0,-,0.00,100.00,1.000,0,0,4,10,0.00,0,0,4,0.00
Dylan Larkin,DET,C,68,104.53333333333,2,0,0,0,2,100.00,11,18.18,1.62,14,12,5,4,3,1,2,1,1,0,0,2,2,8,2,5,4,41,49,45.56,25,212,10.55,23,165,12.23,19,110,14.73,2,13,13.33,2.31,17.74,11.51,11,116,8.66,6,52,10.34,1,7,12.50,5,64,7.25,0,5,0.00,8,146,5.19,0,1,0.00,10.53,88.18,0.987,3,6,74,88,3.90,8,8,93,7.92
Dylan Samberg,WPG,D,78,156.66666666667,0,1,0,1,1,33.33,3,0.00,0.06,3,3,0,0,1,0,4,2,2,0,0,2,7,6,9,5,26,0,0,-,32,302,9.58,29,222,11.55,25,145,14.71,3,24,11.11,2.33,22.53,9.38,13,163,7.39,7,70,9.09,2,13,13.33,6,93,6.06,1,10,9.09,10,214,4.46,0,1,0.00,12.00,83.45,0.954,1,13,104,98,0.95,3,17,136,2.16
Dylan Strome,WSH,C,82,1.95,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100.00,0,4,0.00,0,4,0.00,0,3,0.00,0,1,0.00,0,0.24,0.00,0,2,0.00,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,1,2,33.33,0,0,-,-,66.67,0.67,1,1,1,16,50.00,1,1,1,50.00
Eeli Tolvanen,SEA,RW,81,8.15,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-,1,10,9.09,1,7,12.50,1,5,16.67,1,0,100.00,0.13,0.67,15.80,0,2,0.00,0,1,0.00,0,0,-,0,1,0.00,0,0,-,1,10,9.09,1,0,100.00,100.00,100.00,2.000,0,1,2,18,0.00,0,2,3,0.00
Eetu Luostarinen,FLA,C,82,213.35,0,1,1,0,1,33.33,8,0.00,1.31,17,14,9,3,7,1,4,2,2,0,0,2,5,16,11,5,20,8,5,61.54,50,339,12.85,40,244,14.08,31,181,14.62,3,23,11.54,3.14,24.69,11.28,15,156,8.77,5,77,6.10,2,10,16.67,10,79,11.24,0,7,0.00,21,264,7.37,0,6,0.00,9.68,87.29,0.970,4,27,141,148,2.76,14,34,177,7.33
Egor Afanasyev,NSH,LW,2,1.2,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,1,0.00,0,1,0.00,0,0.2,0.00,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,1,0.00,0,0,-,-,0.00,0.00,0,0,1,1,0.00,0,0,1,0.00
Egor Zamula,PHI,D,66,8.4666666666667,0,1,1,0,1,25.00,1,0.00,0.03,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,10,6,62.50,8,3,72.73,6,2,75.00,4,0,100.00,0.37,0.25,59.38,3,3,50.00,0,1,0.00,0,0,-,3,2,60.00,3,0,100.00,6,4,60.00,1,0,100.00,66.67,100.00,1.667,2,1,2,14,50.00,2,4,2,50.00
Elias Lindholm,"CGY, VAN",C,75,172.28333333333,1,2,1,1,3,75.00,7,14.29,0.49,10,10,5,1,1,1,4,2,2,0,0,0,4,5,9,3,8,101,106,48.79,46,322,12.50,42,240,14.89,29,159,15.43,4,20,16.67,2.07,25.56,7.49,19,179,9.60,8,76,9.52,2,12,14.29,11,103,9.65,2,5,28.57,15,265,5.36,0,3,0.00,13.79,87.42,1.012,0,19,189,46,0.00,3,24,263,1.13
Elias Pettersson,VAN,C,82,113.3,0,2,2,0,2,100.00,7,0.00,0.73,10,8,6,2,4,1,2,1,1,0,0,3,3,8,7,4,9,18,22,45.00,33,202,14.04,30,129,18.87,24,93,20.51,2,8,20.00,2.31,14.66,13.64,14,115,10.85,7,47,12.96,1,5,16.67,7,68,9.33,1,2,33.33,8,148,5.13,0,1,0.00,8.33,91.40,0.997,3,17,94,87,3.09,3,20,118,2.48
Emil Bemstrom,"CBJ, PIT","C, RW",56,1.85,0,0,0,0,0,-,1,0.00,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,4,20.00,1,3,25.00,1,3,25.00,0,0,-,0.1,0.19,34.05,0,2,0.00,0,0,-,0,0,-,0,2,0.00,0,0,-,1,1,50.00,0,0,-,0.00,100.00,1.000,0,0,0,3,-,0,0,0,-
Emil Lilleberg,TBL,D,37,44.916666666667,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,2,1,1,0,0,1,0,2,5,5,9,0,0,-,16,66,19.51,13,49,20.97,11,36,23.40,1,0,100.00,0.83,5.13,13.85,5,30,14.29,2,13,13.33,0,0,-,3,17,15.00,0,0,-,6,46,11.54,1,0,100.00,9.09,100.00,1.091,1,7,16,42,5.88,1,13,27,3.57
Eric Robinson,"BUF, CBJ",LW,47,22.483333333333,0,0,0,0,0,-,1,0.00,0.02,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,100.00,5,36,12.20,4,24,14.29,4,18,18.18,0,2,0.00,0.05,2.83,1.83,0,24,0.00,0,12,0.00,0,2,0.00,0,12,0.00,0,0,-,2,13,13.33,0,0,-,0.00,88.89,0.889,0,2,10,26,0.00,0,3,12,0.00
Erik Brannstrom,OTT,D,76,112.66666666667,0,1,1,0,1,50.00,5,0.00,0.14,7,6,0,0,1,1,2,1,1,0,0,1,1,1,4,5,15,0,0,-,39,209,15.73,37,155,19.27,29,113,20.42,2,20,9.09,3.58,17.25,17.19,24,121,16.55,13,50,20.63,2,6,25.00,11,71,13.41,0,9,0.00,13,117,10.00,0,5,0.00,6.90,82.30,0.892,0,5,46,107,0.00,10,13,63,13.70
Erik Cernak,TBL,D,69,194.5,0,0,0,0,0,0.00,6,0.00,0.15,6,6,1,1,4,0,0,0,0,0,0,2,1,8,31,0,24,0,0,-,39,343,10.21,39,244,13.78,32,179,15.17,3,20,13.04,2.9,24.97,10.41,21,187,10.10,12,86,12.24,1,8,11.11,9,101,8.18,1,6,14.29,5,261,1.88,1,6,14.29,9.38,88.83,0.982,3,15,127,50,2.31,7,32,223,3.04
Erik Gudbranson,CBJ,D,78,233.1,0,1,0,1,1,50.00,8,0.00,0.04,9,8,0,0,0,0,0,0,0,0,0,2,2,7,6,1,53,0,0,-,47,534,8.09,43,393,9.86,31,271,10.26,2,36,5.26,3.12,38.72,7.46,17,273,5.86,11,106,9.40,1,9,10.00,6,167,3.47,1,14,6.67,18,397,4.34,0,13,0.00,6.45,86.72,0.932,2,15,145,68,1.36,7,22,256,2.66
Erik Gustafsson,NYR,D,76,17.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-,8,25,24.24,7,22,24.14,7,16,30.43,0,2,0.00,0.73,2.51,22.43,6,13,31.58,2,9,18.18,0,2,0.00,4,4,50.00,0,0,-,3,14,17.65,0,0,-,0.00,87.50,0.875,0,1,4,44,0.00,5,2,4,55.56
Erik Haula,NJD,LW,76,152.28333333333,1,1,1,0,2,100.00,8,12.50,0.77,10,8,4,3,3,0,2,1,1,0,0,1,0,6,3,1,12,58,70,45.31,34,275,11.00,31,199,13.48,26,139,15.76,2,21,8.70,1.71,22.7,7.00,11,157,6.55,5,74,6.33,1,10,9.09,6,83,6.74,0,6,0.00,11,201,5.19,1,5,16.67,7.69,84.89,0.926,0,18,151,47,0.00,1,22,186,0.53
Erik Johnson,"BUF, PHI",D,67,162.55,0,0,0,0,0,0.00,8,0.00,0.1,8,8,1,0,4,0,2,1,1,0,0,1,4,1,17,4,22,0,0,-,37,335,9.95,30,250,10.71,27,186,12.68,3,26,10.34,2.02,24.17,7.70,14,184,7.07,5,78,6.02,1,8,11.11,9,106,7.83,1,9,10.00,13,261,4.74,0,9,0.00,11.11,86.02,0.971,3,19,127,52,2.31,10,32,194,4.90
Erik Karlsson,PIT,D,82,14.583333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,-,3,23,11.54,2,14,12.50,1,8,11.11,0,4,0.00,0.24,1.57,13.23,2,11,15.38,1,5,16.67,0,2,0.00,1,6,14.29,0,0,-,1,14,6.67,0,1,0.00,0.00,50.00,0.500,1,0,9,37,10.00,2,1,11,15.38
Esa Lindell,DAL,D,82,291.06666666667,0,1,0,1,1,16.67,14,0.00,0.68,19,19,4,2,6,1,0,0,0,0,0,2,3,7,7,5,37,0,0,-,73,514,12.44,66,389,14.51,53,286,15.63,6,39,13.33,6.81,39.58,14.67,36,276,11.54,25,111,18.38,3,15,16.67,11,165,6.25,1,15,6.25,14,387,3.49,0,9,0.00,11.32,86.36,0.977,0,19,147,29,0.00,6,34,288,2.04
Ethan Bear,WSH,D,24,2.7666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,4,0.00,0,4,0.00,0,1,0.00,0,0,-,0,0.44,0.00,0,3,0.00,0,2,0.00,0,0,-,0,1,0.00,0,0,-,0,1,0.00,0,0,-,-,100.00,1.00,0,0,2,7,0.00,0,0,2,0.00
Ethan Del Mastro,CHI,D,2,2.3166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,4,0.00,0,3,0.00,0,3,0.00,0,2,0.00,0,0.4,0.00,0,3,0.00,0,2,0.00,0,2,0.00,0,1,0.00,0,0,-,0,1,0.00,0,0,-,-,33.33,0.33,0,0,1,2,0.00,0,0,1,0.00
Evan Bouchard,EDM,D,81,27.6,0,0,0,0,0,0.00,1,0.00,0.05,3,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,-,14,30,31.82,11,27,28.95,6,22,21.43,1,0,100.00,0.99,1.94,33.88,10,17,37.04,7,7,50.00,1,0,100.00,3,10,23.08,0,0,-,4,19,17.39,0,0,-,16.67,100.00,1.167,0,6,10,59,0.00,1,7,14,6.67
Evan Rodrigues,FLA,C,80,7.2333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.00,0,4,0.00,0,3,0.00,0,2,0.00,0,1,0.00,0,0.17,0.00,0,3,0.00,0,0,-,0,0,-,0,3,0.00,0,0,-,0,1,0.00,0,1,0.00,-,50.00,0.50,0,2,2,9,0.00,0,2,2,0.00
Evander Kane,EDM,LW,77,21.483333333333,1,0,0,0,1,100.00,1,100.00,1.15,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,-,6,30,16.67,5,21,19.23,4,16,20.00,1,4,20.00,1.25,2.4,34.29,2,19,9.52,2,8,20.00,1,3,25.00,0,11,0.00,0,1,0.00,4,30,11.76,0,0,-,25.00,75.00,1.000,1,3,22,18,4.35,1,4,28,3.45
Evgeni Malkin,PIT,C,82,3.0166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,4,0.00,0,4,0.00,0,3,0.00,0,3,0.00,0,1.24,0.00,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,2,0.00,0,1,0.00,-,0.00,0.00,0,0,0,14,-,0,0,1,0.00
Evgenii Dadonov,DAL,RW,51,0.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,3,0,2,-,0,3,0,-
Evgeny Kuznetsov,"CAR, WSH",C,63,83.516666666667,0,0,0,0,0,-,4,0.00,0.16,4,4,1,0,2,0,6,3,3,0,0,0,2,5,0,1,0,23,37,38.33,13,145,8.23,12,99,10.81,10,68,12.82,0,12,0.00,0.51,10.2,4.79,4,77,4.94,1,36,2.70,0,4,0.00,3,41,6.82,0,4,0.00,5,93,5.10,0,4,0.00,0.00,82.35,0.824,0,13,29,97,0.00,1,18,43,2.27
Fabian Zetterlund,SJS,LW,82,58.033333333333,1,0,0,0,1,100.00,4,25.00,0.46,6,6,5,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,50.00,13,86,13.13,11,70,13.58,9,44,16.98,1,6,14.29,0.49,5.96,7.63,6,54,10.00,1,15,6.25,0,2,0.00,5,39,11.36,1,3,25.00,3,54,5.26,0,1,0.00,11.11,86.36,0.975,4,5,34,60,10.53,4,9,42,8.70
Filip Chytil,NYR,C,10,1.9666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,5,0.00,0,3,0.00,0,1,0.00,0,0,-,0,0.38,0.00,0,1,0.00,0,0,-,0,0,-,0,1,0.00,0,0,-,0,4,0.00,0,0,-,-,100.00,1.00,0,0,0,5,-,0,0,0,-
Filip Forsberg,NSH,LW,82,0.85,0,0,0,0,0,-,0,-,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,100.00,1,0,100.00,0,0,-,0,0,-,0.02,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,-,-,-,0,1,0,7,-,0,1,0,-
Filip Hronek,VAN,D,81,159.3,0,0,0,0,0,0.00,5,0.00,0.01,6,6,0,0,3,0,4,2,2,0,0,3,3,4,5,3,11,0,0,-,35,288,10.84,31,224,12.16,28,163,14.66,3,20,13.04,2.1,23.33,8.27,14,162,7.95,8,62,11.43,2,8,20.00,6,100,5.66,1,5,16.67,6,199,2.93,0,7,0.00,10.71,87.73,0.984,2,17,107,93,1.83,6,22,154,3.75
Filip Roos,CHI,D,4,0.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,1,0,0,1,100.00,1,0,0,100.00
Filip Zadina,SJS,RW,72,21.033333333333,0,0,0,0,0,-,2,0.00,0.3,4,3,3,1,1,1,0,0,0,0,0,1,1,2,0,0,1,0,2,0.00,12,37,24.49,10,28,26.32,8,26,23.53,0,6,0.00,0.47,3.13,13.14,5,28,15.15,3,8,27.27,0,3,0.00,2,20,9.09,0,2,0.00,3,15,16.67,0,1,0.00,0.00,76.92,0.769,0,1,7,26,0.00,2,2,8,20.00
Frank Nazar,CHI,C,3,1.9666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.00,0,6,0.00,0,4,0.00,0,4,0.00,0,1,0.00,0,0.49,0.00,0,4,0.00,0,1,0.00,0,1,0.00,0,3,0.00,0,0,-,0,3,0.00,0,0,-,-,75.00,0.75,0,1,2,1,0.00,0,1,3,0.00
Frank Vatrano,ANA,RW,82,163.11666666667,3,1,1,0,4,100.00,14,21.43,1.48,19,17,5,5,2,1,5,1,0,1,0,5,1,8,11,2,12,4,7,36.36,42,344,10.88,39,262,12.96,31,177,14.90,4,29,12.12,2.41,24.49,8.96,12,178,6.32,7,72,8.86,2,10,16.67,5,106,4.50,1,8,11.11,16,242,6.20,0,11,0.00,12.90,83.62,0.965,2,20,112,122,1.75,5,26,146,3.31
Fraser Minten,TOR,C,4,1.6166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00,0,3,0.00,0,2,0.00,0,2,0.00,0,1,0.00,0,0.2,0.00,0,2,0.00,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,1,0.00,0,0,-,-,50.00,0.50,0,0,0,4,-,0,0,1,0.00
Frederick Gaudreau,MIN,C,67,113.38333333333,0,0,0,0,0,-,6,0.00,0.14,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,55,51,51.89,18,216,7.69,15,154,8.88,13,114,10.24,0,19,0.00,0.48,15.94,2.93,3,131,2.24,1,47,2.08,0,12,0.00,2,84,2.33,0,3,0.00,8,141,5.37,0,4,0.00,0.00,83.33,0.833,1,7,92,65,1.08,2,7,118,1.67
Fredrik Olofsson,COL,LW,57,74.55,0,0,0,0,0,-,3,0.00,0.22,3,3,1,0,1,0,0,0,0,0,0,1,0,3,6,0,4,29,54,34.94,17,132,11.41,16,96,14.29,11,71,13.41,0,10,0.00,1.33,10.77,10.99,10,72,12.20,4,38,9.52,0,3,0.00,6,34,15.00,0,5,0.00,4,104,3.70,0,2,0.00,0.00,85.92,0.859,2,8,60,57,3.23,3,10,76,3.80
Gabriel Vilardi,WPG,C,47,0.16666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,2,0,1,-,0,2,0,-
Garnet Hathaway,PHI,RW,82,122.11666666667,1,2,2,0,3,75.00,4,25.00,0.46,5,4,3,3,0,1,12,2,1,0,1,2,1,3,7,6,19,1,2,33.33,21,224,8.57,20,139,12.58,17,90,15.89,4,9,30.77,1.67,14.04,10.66,12,119,9.16,7,46,13.21,2,2,50.00,5,73,6.41,1,5,16.67,8,160,4.76,1,2,33.33,23.53,90.00,1.135,2,19,89,85,2.20,4,20,112,3.45
Glenn Gawdin,ANA,C,1,0.16666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Grant Hutton,NYI,D,2,0.28333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,1,0,0.00,0,0,1,0.00
Gustav Forsling,FLA,D,79,271.81666666667,0,0,0,0,0,0.00,7,0.00,0.06,9,8,1,0,2,0,0,0,0,0,0,3,7,6,12,6,31,0,0,-,77,415,15.65,64,303,17.44,52,227,18.64,3,30,9.09,4.86,33.96,12.53,29,223,11.51,14,107,11.57,1,14,6.67,15,116,11.45,1,8,11.11,24,322,6.94,0,8,0.00,5.77,86.78,0.926,0,29,162,127,0.00,11,47,265,3.99
Gustav Lindstrom,"ANA, MTL",D,46,15.633333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,1,0,0,-,2,32,5.88,2,27,6.90,1,21,4.55,0,8,0.00,0.1,2.89,3.32,1,15,6.25,0,8,0.00,0,3,0.00,1,7,12.50,0,2,0.00,1,18,5.26,0,3,0.00,0.00,61.90,0.619,0,0,5,22,0.00,0,0,8,0.00
Gustav Nyquist,NSH,C,81,49.466666666667,1,1,1,0,2,200.00,5,20.00,0.77,9,9,5,4,2,1,2,1,1,0,0,0,0,2,3,2,2,0,1,0.00,18,81,18.18,17,64,20.99,12,45,21.05,1,3,25.00,1.23,6.35,16.22,10,50,16.67,6,17,26.09,1,0,100.00,4,33,10.81,0,2,0.00,4,46,8.00,0,1,0.00,8.33,93.33,1.017,0,8,20,70,0.00,1,10,26,3.70
Hampus Lindholm,BOS,D,73,187.76666666667,0,0,0,0,0,0.00,3,0.00,0.04,5,3,0,0,1,0,16,4,3,0,1,2,2,2,8,4,15,0,0,-,46,320,12.57,39,239,14.03,35,171,16.99,4,24,14.29,2.76,27.79,9.04,19,205,8.48,12,87,12.12,4,13,23.53,7,118,5.60,0,8,0.00,12,207,5.48,0,3,0.00,11.43,85.96,0.974,2,14,107,115,1.83,8,28,187,4.10
Hardy Haman Aktell,WSH,D,6,0.41666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0.12,0.00,0,1,0.00,0,0,-,0,0,-,0,1,0.00,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Haydn Fleury,TBL,D,24,23.166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,-,14,24,36.84,10,15,40.00,9,13,40.91,0,4,0.00,0.87,1.23,41.33,6,12,33.33,4,3,57.14,0,1,0.00,2,9,18.18,0,2,0.00,7,16,30.43,0,1,0.00,0.00,69.23,0.692,1,0,8,27,11.11,4,0,9,30.77
Hendrix Lapierre,WSH,C,51,0.63333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,0,0,-,0,1,0.00,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,2,-,0,0,0,-
Henri Jokiharju,BUF,D,74,68.25,0,1,0,1,1,100.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,0,-,16,98,14.04,10,80,11.11,8,52,13.33,1,3,25.00,0.75,9.01,7.64,7,59,10.61,2,30,6.25,0,1,0.00,5,29,14.71,1,1,50.00,9,56,13.85,0,1,0.00,12.50,94.23,1.067,3,5,30,75,9.09,4,8,34,10.53
Henry Thrun,SJS,D,51,86.116666666667,0,0,0,0,0,0.00,2,0.00,0,4,3,0,0,2,0,0,0,0,0,0,0,1,3,2,2,9,0,0,-,11,181,5.73,10,129,7.19,9,91,9.00,1,14,6.67,0.41,12.63,3.16,4,101,3.81,1,37,2.63,0,5,0.00,3,64,4.48,1,6,14.29,2,122,1.61,0,3,0.00,11.11,84.62,0.957,1,7,53,46,1.85,3,11,77,3.75
Hudson Fasching,NYI,RW,45,3.7166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,5,0.00,0,1,0.00,0,0,-,0,0,-,0,0.05,0.00,0,1,0.00,0,0,-,0,0,-,0,1,0.00,0,0,-,0,5,0.00,0,0,-,-,-,-,0,0,1,7,0.00,0,0,1,0.00
Hugh McGing,STL,LW,5,0.033333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Ian Cole,VAN,D,78,207.61666666667,0,0,0,0,0,0.00,3,0.00,0.01,4,4,0,0,0,0,2,1,1,0,0,0,2,2,3,1,38,0,0,-,31,361,7.91,30,260,10.34,23,197,10.45,3,35,7.89,2.06,26.68,7.16,10,208,4.59,6,81,6.90,3,16,15.79,4,127,3.05,0,10,0.00,5,259,1.89,0,9,0.00,13.04,82.23,0.953,1,26,139,70,0.71,4,41,216,1.82
Ian Mitchell,BOS,D,13,8.3833333333333,0,0,0,0,0,-,1,0.00,0,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,3,0,0,-,2,13,13.33,2,6,25.00,2,3,40.00,0,1,0.00,0.11,0.59,15.27,1,9,10.00,0,3,0.00,0,0,-,1,6,14.29,0,1,0.00,0,5,0.00,0,0,-,0.00,66.67,0.667,0,0,4,9,0.00,1,0,4,20.00
Ilya Lyubushkin,"ANA, TOR",D,74,200.91666666667,0,0,0,0,0,0.00,3,0.00,0.02,5,4,0,0,2,0,2,1,1,0,0,3,4,3,19,1,57,0,0,-,31,469,6.20,29,339,7.88,24,239,9.13,2,34,5.56,1.78,34.41,4.91,6,253,2.32,4,97,3.96,1,10,9.09,2,156,1.27,0,15,0.00,15,314,4.56,1,9,10.00,8.33,85.77,0.941,1,24,134,117,0.74,5,33,198,2.46
Ilya Mikheyev,VAN,RW,78,61.5,0,0,0,0,0,-,8,0.00,0.96,11,11,6,2,2,0,0,0,0,0,0,1,0,5,1,2,0,0,0,-,22,81,21.36,21,63,25.00,17,44,27.87,0,3,0.00,1.41,6.75,17.31,9,46,16.36,3,22,12.00,0,1,0.00,6,24,20.00,0,1,0.00,7,34,17.07,0,1,0.00,0.00,93.18,0.932,2,10,6,92,25.00,2,13,8,20.00
Ilya Solovyov,CGY,D,10,13.366666666667,0,1,0,1,1,50.00,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-,5,19,20.83,5,14,26.32,5,12,29.41,2,2,50.00,0.31,1.05,22.58,2,8,20.00,1,4,20.00,1,1,50.00,1,4,20.00,1,0,100.00,0,16,0.00,0,1,0.00,40.00,83.33,1.233,0,0,6,17,0.00,0,1,9,0.00
