Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Dylan Guenther,UTA,RW,70,14.9,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.00,1,19,5.00,1,16,5.88,1,12,7.69,0,2,0.00,0,1.11,0.03,0,9,0.00,0,0,-,0,0,-,0,9,0.00,0,1,0.00,0,14,0.00,0,1,0.00,0.00,83.33,0.833,0,1,7,25,0.00,0,2,10,0.00
Dylan Holloway,STL,LW,77,17.716666666667,0,0,0,0,0,-,1,0.00,0.04,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,100.00,3,27,10.00,3,20,13.04,3,17,15.00,0,2,0.00,0.14,1.88,6.72,2,14,12.50,0,5,0.00,0,1,0.00,2,9,18.18,0,1,0.00,1,16,5.88,0,0,-,0.00,88.24,0.882,0,1,4,39,0.00,0,1,5,0.00
Dylan Larkin,DET,C,82,89.9,0,0,0,0,0,-,5,0.00,0.6,6,6,3,1,2,0,2,1,1,0,0,0,1,3,1,1,4,79,47,62.70,15,171,8.06,13,123,9.56,11,90,10.89,0,14,0.00,1.32,12.78,9.38,6,102,5.56,3,37,7.50,0,8,0.00,3,65,4.41,0,3,0.00,3,111,2.63,0,3,0.00,0.00,84.44,0.844,1,7,94,58,1.05,2,11,120,1.64
Dylan McIlrath,WSH,D,17,2.75,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,7,12.50,0,6,0.00,0,2,0.00,0,0,-,0,0.41,0.00,0,3,0.00,0,0,-,0,0,-,0,3,0.00,0,0,-,1,4,20.00,0,0,-,-,100.00,1.00,0,0,0,7,-,0,0,2,0.00
Dylan Samberg,WPG,D,60,147.15,0,0,0,0,0,0.00,1,0.00,0.07,4,4,0,0,0,0,0,0,0,0,0,2,2,4,7,1,24,0,0,-,26,246,9.56,21,172,10.88,15,100,13.04,3,12,20.00,2.31,17.79,11.48,8,126,5.97,5,56,8.20,1,6,14.29,3,70,4.11,0,4,0.00,11,201,5.19,0,2,0.00,20.00,88.00,1.080,2,20,99,50,1.98,6,32,153,3.77
Dylan Strome,WSH,C,82,2.55,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.00,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0.02,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,-,100.00,1.00,1,0,1,10,50.00,1,0,1,50.00
Eeli Tolvanen,SEA,RW,81,43.55,0,0,0,0,0,-,4,0.00,0.13,5,4,2,1,1,0,0,0,0,0,0,1,1,1,2,0,1,0,0,-,11,61,15.28,10,47,17.54,9,31,22.50,0,6,0.00,0.31,4.06,7.07,4,37,9.76,1,9,10.00,0,1,0.00,3,28,9.68,0,4,0.00,2,49,3.92,0,1,0.00,0.00,80.65,0.806,0,5,30,36,0.00,1,6,42,2.33
Eetu Luostarinen,FLA,C,80,163.58333333333,1,1,1,0,2,50.00,9,11.11,1.14,12,12,9,2,1,2,0,0,0,0,0,2,3,4,7,6,10,4,7,36.36,39,228,14.61,36,175,17.06,26,123,17.45,4,18,18.18,3.62,18.71,16.21,15,118,11.28,6,58,9.38,2,10,16.67,9,60,13.04,0,3,0.00,16,183,8.04,1,5,16.67,15.38,85.37,1.008,2,22,100,139,1.96,2,31,126,1.56
Egor Zamula,PHI,D,63,39.733333333333,0,0,0,0,0,-,2,0.00,0.01,3,2,0,0,2,0,0,0,0,0,0,0,1,2,0,0,6,0,0,-,12,52,18.75,8,31,20.51,7,21,25.00,0,5,0.00,0.48,4.19,10.24,4,27,12.90,3,10,23.08,0,2,0.00,1,17,5.56,0,1,0.00,5,25,16.67,0,2,0.00,0.00,76.19,0.762,0,6,8,53,0.00,1,9,8,11.11
Elias Lindholm,BOS,C,82,144.63333333333,1,2,2,0,3,75.00,7,14.29,0.4,10,8,5,2,2,0,0,0,0,0,0,3,1,1,5,1,11,77,74,50.99,35,251,12.24,29,189,13.30,23,137,14.38,4,26,13.33,1.72,20.67,7.66,14,143,8.92,6,68,8.11,1,17,5.56,8,75,9.64,1,7,12.50,11,201,5.19,1,2,33.33,17.39,81.02,0.984,1,23,144,79,0.69,5,25,197,2.48
Elias Pettersson,VAN,C,64,39.683333333333,0,0,0,0,0,-,3,0.00,0.37,3,3,2,1,0,0,0,0,0,0,0,1,3,1,1,0,6,10,9,52.63,6,69,8.00,6,51,10.53,4,34,10.53,0,6,0.00,0.46,5.31,8.02,2,36,5.26,1,14,6.67,0,3,0.00,1,22,4.35,0,3,0.00,3,49,5.77,0,0,-,0.00,82.35,0.824,0,3,34,46,0.00,0,4,39,0.00
Elias Pettersson,VAN,D,28,8.0166666666667,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-,8,10,44.44,6,6,50.00,4,4,50.00,0,2,0.00,0.31,0.86,26.28,5,8,38.46,0,4,0.00,0,0,-,5,4,55.56,0,1,0.00,2,2,50.00,0,1,0.00,0.00,50.00,0.500,1,0,0,16,100.00,1,0,0,100.00
Emil Andrae,PHI,D,42,13.266666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,1,4,0,0,-,1,25,3.85,1,15,6.25,1,9,10.00,0,2,0.00,0.07,1.66,3.78,1,14,6.67,0,7,0.00,0,1,0.00,1,7,12.50,0,0,-,0,10,0.00,0,1,0.00,0.00,77.78,0.778,0,0,2,26,0.00,0,0,2,0.00
Emil Heineman,MTL,LW,62,0.33333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,5,-,0,0,0,-
Emil Lilleberg,TBL,D,76,61.466666666667,0,1,0,1,1,25.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,7,0,0,-,21,100,17.36,18,77,18.95,15,54,21.74,4,6,40.00,1.31,8.46,13.41,12,57,17.39,7,24,22.58,0,3,0.00,5,33,13.16,3,2,60.00,2,53,3.64,0,1,0.00,26.67,88.89,1.156,1,2,25,55,3.85,2,11,33,5.71
Eric Robinson,CAR,LW,82,62.183333333333,0,0,0,0,0,-,4,0.00,0.57,5,4,3,2,0,0,0,0,0,0,0,0,1,0,1,3,2,1,3,25.00,8,79,9.20,7,62,10.14,7,48,12.73,0,6,0.00,0.76,6.9,9.93,5,44,10.20,4,24,14.29,0,3,0.00,1,20,4.76,0,2,0.00,2,47,4.08,0,1,0.00,0.00,87.50,0.875,7,7,21,76,25.00,8,10,28,22.22
Erik Brannstrom,VAN,D,28,13.066666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2,19,9.52,1,14,6.67,1,10,9.09,0,0,-,0.28,1.26,18.18,2,10,16.67,1,3,25.00,0,0,-,1,7,12.50,0,0,-,0,10,0.00,0,0,-,0.00,100.00,1.000,0,1,3,21,0.00,0,2,4,0.00
Erik Cernak,TBL,D,76,180.11666666667,0,2,1,1,2,50.00,4,0.00,0.76,8,7,0,0,2,0,6,3,3,0,0,4,2,3,18,5,21,0,0,-,54,299,15.30,46,228,16.79,35,151,18.82,4,22,15.38,3.54,24.26,12.74,22,168,11.58,9,75,10.71,3,11,21.43,13,93,12.26,0,5,0.00,19,225,7.79,0,6,0.00,11.43,85.43,0.969,1,22,119,53,0.83,6,38,202,2.88
Erik Gudbranson,CBJ,D,16,39.683333333333,0,0,0,0,0,0.00,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,-,11,73,13.10,11,56,16.42,8,33,19.51,1,2,33.33,0.55,5.24,9.44,4,37,9.76,1,18,5.26,0,2,0.00,3,19,13.64,1,0,100.00,2,63,3.08,0,0,-,12.50,93.94,1.064,0,4,18,13,0.00,0,7,43,0.00
Erik Gustafsson,DET,D,60,0.85,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,0,2,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,0,0,-,0,1,0.00,0,0,-,0,1,0.00,0,0,-,-,-,-,0,0,1,3,0.00,0,0,1,0.00
Erik Haula,NJD,LW,69,103.75,0,0,0,0,0,0.00,3,0.00,0.29,7,5,2,0,1,0,0,0,0,0,0,0,1,1,1,1,7,32,33,49.23,25,143,14.88,23,105,17.97,13,68,16.05,1,4,20.00,1.74,10.31,14.47,9,69,11.54,4,26,13.33,0,1,0.00,5,43,10.42,0,2,0.00,7,96,6.80,0,1,0.00,7.69,94.12,1.018,1,11,39,100,2.50,2,19,52,3.70
Erik Johnson,"COL, PHI",D,36,61.35,0,1,0,1,1,inf,1,0.00,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3,4,0,3,0,0,-,17,77,18.09,17,51,25.00,12,35,25.53,0,6,0.00,1.42,4.54,23.79,10,38,20.83,5,10,33.33,0,2,0.00,5,28,15.15,0,2,0.00,6,55,9.84,0,2,0.00,0.00,82.86,0.829,1,0,33,64,2.94,2,1,43,4.44
Erik Karlsson,PIT,D,82,64.6,0,0,0,0,0,-,3,0.00,0.01,3,3,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,-,18,117,13.33,16,93,14.68,14,58,19.44,0,5,0.00,0.63,7.73,7.57,5,60,7.69,1,15,6.25,0,0,-,4,45,8.16,0,2,0.00,9,79,10.23,0,3,0.00,0.00,91.38,0.914,2,5,25,63,7.41,5,7,41,10.87
Esa Lindell,DAL,D,80,285.05,0,0,0,0,0,0.00,11,0.00,0.38,13,13,2,0,2,0,0,0,0,0,0,2,11,2,3,6,30,0,0,-,76,458,14.23,71,353,16.75,59,242,19.60,6,32,15.79,5.13,38.17,11.85,31,264,10.51,10,110,8.33,3,11,21.43,21,154,12.00,1,12,7.69,19,340,5.29,1,9,10.00,10.17,86.78,0.969,0,16,134,13,0.00,13,37,283,4.39
Ethan Cardwell,SJS,RW,6,6.5333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,0,5,0.00,0,5,0.00,0,2,0.00,0,1,0.00,0,0.43,0.00,0,3,0.00,0,2,0.00,0,0,-,0,1,0.00,0,0,-,0,3,0.00,0,1,0.00,-,50.00,0.50,0,0,1,10,0.00,1,0,2,33.33
Ethan Del Mastro,CHI,D,24,6.35,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,4,7,36.36,4,5,44.44,2,3,40.00,0,0,-,0.46,0.46,49.72,3,5,37.50,2,2,50.00,0,0,-,1,3,25.00,0,0,-,1,2,33.33,0,0,-,0.00,100.00,1.000,0,1,1,14,0.00,2,1,1,66.67
Evan Bouchard,EDM,D,81,19.183333333333,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,-,5,23,17.86,3,17,15.00,2,9,18.18,0,0,-,0.16,1.83,8.15,2,12,14.29,1,6,14.29,0,0,-,1,6,14.29,0,0,-,3,16,15.79,0,0,-,0.00,100.00,1.000,2,2,7,44,22.22,2,3,8,20.00
Evan Rodrigues,FLA,C,82,2.6666666666667,0,0,0,0,0,-,0,-,0.05,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,3,1,75.00,2,1,66.67,1,1,50.00,0,0,-,0.07,0.07,50.82,1,1,50.00,0,0,-,0,0,-,1,1,50.00,0,0,-,2,0,100.00,0,0,-,0.00,100.00,1.000,0,2,1,11,0.00,0,2,1,0.00
Evgeni Malkin,PIT,C,68,0.45,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,6,-,0,0,0,-
Evgenii Dadonov,DAL,RW,80,1.3833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,-,-,0,1,0,4,-,0,1,0,-
Fabian Zetterlund,"OTT, SJS",LW,84,3.8333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,5,0.00,0,5,0.00,0,4,0.00,0,0,-,0,0.93,0.00,0,4,0.00,0,2,0.00,0,0,-,0,2,0.00,0,0,-,0,1,0.00,0,0,-,-,100.00,1.00,2,0,1,13,66.67,2,0,1,66.67
Fedor Svechkov,NSH,C,52,32.716666666667,0,0,0,0,0,-,0,-,0.03,2,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,3,0.00,6,29,17.14,5,24,17.24,3,17,15.00,0,3,0.00,0.14,2.15,6.23,1,19,5.00,0,6,0.00,0,2,0.00,1,13,7.14,0,0,-,5,13,27.78,0,1,0.00,0.00,82.35,0.824,2,2,6,45,25.00,2,4,6,25.00
Filip Chytil,"NYR, VAN",C,56,0.43333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,1,0,5,-,0,1,0,-
Filip Forsberg,NSH,LW,82,2.9166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,1,0.00,0,1,0.00,0,0.12,0.00,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,-,0.00,0.00,0,1,0,14,-,0,2,0,-
Filip Hronek,VAN,D,61,140.48333333333,0,0,0,0,0,-,1,0.00,0,2,1,0,0,0,0,2,1,1,0,0,0,7,1,11,1,5,0,0,-,31,212,12.76,25,174,12.56,18,122,12.86,0,13,0.00,1.69,19.26,8.07,10,128,7.25,1,64,1.54,0,5,0.00,9,64,12.33,0,4,0.00,11,148,6.92,0,4,0.00,0.00,89.34,0.893,2,7,86,90,2.27,5,13,117,4.10
Frank Nazar,CHI,C,53,51.616666666667,1,1,1,0,2,100.00,6,16.67,0.9,9,9,7,5,0,0,0,0,0,0,0,2,6,0,1,0,3,13,15,46.43,22,94,18.97,21,70,23.08,14,48,22.58,2,5,28.57,2,7.27,21.56,16,56,22.22,11,25,30.56,2,2,50.00,5,31,13.89,0,2,0.00,6,59,9.23,0,1,0.00,14.29,89.58,1.039,1,5,23,59,4.17,3,11,34,8.11
Frank Vatrano,ANA,RW,80,62.033333333333,1,0,0,0,1,100.00,8,12.50,1.14,11,10,9,4,0,4,0,0,0,0,0,0,1,1,2,1,6,0,0,-,23,112,17.04,20,83,19.42,17,60,22.08,1,7,12.50,2.59,9.72,21.05,17,63,21.25,9,32,21.95,0,3,0.00,8,31,20.51,1,2,33.33,6,57,9.52,0,2,0.00,5.88,88.33,0.942,3,4,15,110,16.67,4,5,16,20.00
Fraser Minten,"BOS, TOR",C,21,7.85,0,0,0,0,0,-,2,0.00,0.08,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,33.33,3,11,21.43,3,10,23.08,2,6,25.00,0,2,0.00,0.08,1.16,6.40,1,6,14.29,0,6,0.00,0,1,0.00,1,0,100.00,0,0,-,0,7,0.00,0,1,0.00,0.00,66.67,0.667,0,1,5,8,0.00,0,1,6,0.00
Frederick Gaudreau,MIN,C,82,146.46666666667,0,0,0,0,0,-,4,0.00,0.15,4,4,2,0,0,0,0,0,0,0,0,0,4,1,1,1,15,83,96,46.37,20,300,6.25,17,240,6.61,16,169,8.65,0,24,0.00,0.27,23.23,1.13,3,157,1.88,0,59,0.00,0,10,0.00,3,98,2.97,0,8,0.00,3,237,1.25,0,6,0.00,0.00,85.80,0.858,1,20,117,66,0.85,4,29,173,2.26
Gabriel Vilardi,WPG,C,71,0.55,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,-,-,0,0,1,6,0.00,0,0,1,0.00
Gage Goncalves,TBL,C,60,0.75,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0.09,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,100.00,1.00,0,0,0,3,-,0,0,0,-
Garnet Hathaway,PHI,RW,67,92.616666666667,2,0,0,0,2,100.00,5,40.00,0.36,7,6,4,1,0,0,2,1,1,0,0,2,1,1,12,5,13,2,2,50.00,19,156,10.86,16,107,13.01,13,68,16.05,2,9,18.18,0.96,11.43,7.77,11,81,11.96,4,31,11.43,0,5,0.00,7,50,12.28,1,1,50.00,6,141,4.08,1,3,25.00,15.38,86.76,1.021,2,10,85,59,2.30,3,13,99,2.94
Georgii Merkulov,BOS,C,6,0.16666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0.06,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,100.00,1.00,0,0,0,1,-,0,0,0,-
Grant Hutton,NYI,D,13,12.5,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,24,4.00,1,22,4.35,1,15,6.25,0,3,0.00,0.09,1.74,4.91,1,11,8.33,0,3,0.00,0,1,0.00,1,8,11.11,0,0,-,0,16,0.00,0,2,0.00,0.00,80.00,0.800,0,0,6,14,0.00,1,0,9,10.00
Guillaume Brisebois,VAN,D,3,0.48333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0.02,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,-,-,0,1,0,1,-,0,1,0,-
Gustav Forsling,FLA,D,80,230.5,1,1,0,1,2,25.00,7,14.29,0.1,8,7,1,0,4,0,0,0,0,0,0,1,8,3,8,1,31,0,0,-,48,392,10.91,42,302,12.21,34,196,14.78,8,29,21.62,3.27,32.84,9.05,18,211,7.86,8,109,6.84,4,13,23.53,10,102,8.93,2,6,25.00,14,318,4.22,0,10,0.00,23.53,85.20,1.087,2,26,141,103,1.40,9,42,236,3.67
Gustav Nyquist,"MIN, NSH","C, RW",79,103.46666666667,1,1,1,0,2,100.00,6,16.67,0.79,7,7,6,2,1,0,0,0,0,0,0,2,1,2,0,1,0,0,1,0.00,16,151,9.58,14,120,10.45,11,73,13.10,2,12,14.29,1.42,11.45,11.04,12,88,12.00,4,34,10.53,0,3,0.00,8,54,12.90,2,3,40.00,8,89,8.25,0,5,0.00,18.18,83.56,1.017,5,6,47,119,9.62,10,9,60,14.29
Hampus Lindholm,BOS,D,17,56.283333333333,0,0,0,0,0,-,4,0.00,0.04,4,4,0,0,1,0,0,0,0,0,0,1,3,0,0,2,4,0,0,-,14,91,13.33,14,66,17.50,11,46,19.30,0,13,0.00,0.53,6.86,7.12,3,52,5.45,3,20,13.04,0,7,0.00,0,32,0.00,0,4,0.00,5,76,6.17,0,2,0.00,0.00,71.74,0.717,2,6,45,24,4.26,4,9,68,5.56
Haydn Fleury,WPG,D,39,51.883333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,11,0,0,-,8,92,8.00,6,63,8.70,4,44,8.33,0,6,0.00,0.59,7.88,6.99,5,52,8.77,2,27,6.90,0,4,0.00,3,25,10.71,0,1,0.00,4,55,6.78,0,1,0.00,0.00,86.36,0.864,0,6,20,44,0.00,1,7,33,2.94
Helge Grans,PHI,D,6,1.7833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-,0,4,0.00,0,3,0.00,0,1,0.00,0,0,-,0,0.31,0.00,0,3,0.00,0,2,0.00,0,0,-,0,1,0.00,0,0,-,0,1,0.00,0,0,-,-,100.00,1.00,0,0,0,2,-,0,0,0,-
Henri Jokiharju,"BOS, BUF",D,60,50.483333333333,0,0,0,0,0,0.00,1,0.00,0.02,3,3,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,0,0,-,11,99,10.00,11,79,12.22,7,63,10.00,2,6,25.00,0.99,8.03,10.95,5,59,7.81,3,28,9.68,1,3,25.00,2,31,6.06,1,3,25.00,4,48,7.69,0,0,-,28.57,90.48,1.190,1,8,10,62,9.09,3,14,18,14.29
Henry Thrun,SJS,D,60,70.35,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,7,0,0,-,10,128,7.25,9,96,8.57,7,65,9.72,0,7,0.00,0.28,11.31,2.43,2,71,2.74,1,33,2.94,0,3,0.00,1,38,2.56,0,1,0.00,4,90,4.26,0,3,0.00,0.00,89.23,0.892,0,6,34,57,0.00,0,6,49,0.00
Hudson Fasching,NYI,RW,43,0.88333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,2,0.00,0,2,0.00,0,0,-,0,0,-,0,0.33,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,-,-,0,0,0,5,-,0,0,0,-
Ian Cole,UTA,D,82,236.41666666667,0,1,1,0,1,50.00,1,0.00,0.01,2,2,0,0,2,0,2,1,1,0,0,2,3,5,14,1,49,0,0,-,34,453,6.98,30,310,8.82,19,208,8.37,2,29,6.45,2.17,38.39,5.35,8,271,2.87,1,121,0.82,0,13,0.00,7,150,4.46,0,10,0.00,11,283,3.74,0,6,0.00,10.53,86.06,0.966,1,16,141,76,0.70,8,34,264,2.94
Ian Mitchell,BOS,D,15,0.55,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,4,-,0,0,0,-
Ilya Lyubushkin,DAL,D,80,188.95,0,0,0,0,0,0.00,2,0.00,0.42,5,5,1,0,0,0,2,1,1,0,0,0,5,3,8,4,26,0,0,-,41,342,10.70,40,261,13.29,33,180,15.49,4,26,13.33,2.62,29.55,8.14,19,211,8.26,9,88,9.28,2,9,18.18,10,123,7.52,1,11,8.33,10,248,3.88,0,6,0.00,12.12,85.56,0.977,4,14,149,20,2.61,11,26,231,4.55
Ilya Mikheyev,CHI,RW,80,158.38333333333,3,0,0,0,3,75.00,16,18.75,1.06,18,17,8,5,1,0,0,0,0,0,0,1,1,5,2,2,4,1,6,14.29,41,204,16.73,36,157,18.65,33,111,22.92,4,18,18.18,2.37,16.51,12.55,14,119,10.53,6,51,10.53,3,8,27.27,8,68,10.53,0,4,0.00,15,127,10.56,0,6,0.00,12.12,83.78,0.959,3,20,67,144,4.29,6,33,91,6.19
Ilya Solovyov,CGY,D,5,12.083333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-,1,27,3.57,1,16,5.88,1,12,7.69,0,1,0.00,0,1.51,0.15,0,16,0.00,0,5,0.00,0,0,-,0,11,0.00,0,0,-,0,13,0.00,0,1,0.00,0.00,91.67,0.917,1,0,6,9,14.29,1,1,10,9.09
Isaak Phillips,CHI,D,3,0.95,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,3,0.00,0,2,0.00,0,2,0.00,0,0,-,0,0.1,0.00,0,2,0.00,0,0,-,0,0,-,0,2,0.00,0,0,-,0,1,0.00,0,0,-,-,100.00,1.00,0,0,1,1,0.00,0,0,1,0.00
Isac Lundestrom,ANA,C,78,203.18333333333,0,0,0,0,0,0.00,7,0.00,1.18,10,10,8,4,1,1,0,0,0,0,0,0,3,2,4,1,16,114,167,40.57,29,396,6.82,27,317,7.85,23,216,9.62,1,35,2.78,1.76,35.46,4.72,16,218,6.84,5,105,4.55,0,16,0.00,11,113,8.87,1,11,8.33,4,326,1.21,0,8,0.00,4.35,83.80,0.881,3,28,196,89,1.51,3,38,257,1.15
Isaiah George,NYI,D,33,4.2333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,3,5,37.50,3,5,37.50,3,3,50.00,0,1,0.00,0.44,0.36,54.83,1,3,25.00,0,1,0.00,0,0,-,1,2,33.33,0,1,0.00,2,2,50.00,0,0,-,0.00,66.67,0.667,0,0,1,10,0.00,0,0,1,0.00
Ivan Barbashev,VGK,C,70,0.36666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,3,-,0,0,0,-
Ivan Ivan,COL,C,40,1.85,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,4,-,0,0,0,-
Ivan Provorov,CBJ,D,82,213.4,1,2,2,0,3,50.00,5,20.00,0.13,5,5,1,0,2,0,0,0,0,0,0,2,7,4,1,5,22,0,0,-,66,376,14.93,59,285,17.15,50,195,20.41,6,31,16.22,3.37,31.5,9.67,26,210,11.02,9,102,8.11,4,16,20.00,17,108,13.60,1,9,10.00,21,272,7.17,1,6,14.29,12.00,84.10,0.961,1,15,112,85,0.88,7,33,210,3.23
