Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Dennis Cholowski,NYI,D,2,4.5833333333333,0,0,0,0,0,-,0,-,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,7,0,100.00,5,0,100.00,2,0,100.00,0,0,-,0.53,0,100.00,6,0,100.00,3,0,100.00,0,0,-,3,0,100.00,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,2,1,1,2,66.67,3,1,1,75.00
Dennis Gilbert,CGY,D,23,0.6,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,1,0,0,100.00
Derek Forbort,BOS,D,54,2.3166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,2,1,66.67,2,1,66.67,2,1,66.67,0,0,-,0.25,0,99.94,2,0,100.00,2,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0.00,100.00,1.000,4,2,1,6,80.00,4,2,1,80.00
Derek Grant,ANA,C,46,49.116666666667,0,2,1,1,2,28.57,3,0.00,1.49,8,8,8,8,0,2,2,1,1,0,0,0,1,0,0,0,0,31,17,64.58,80,20,80.00,65,17,79.27,46,15,75.41,7,1,87.50,5.84,1.77,76.79,29,14,67.44,16,7,69.57,2,0,100.00,13,7,65.00,2,1,66.67,45,3,93.75,3,0,100.00,15.22,93.33,1.086,25,11,2,30,92.59,37,14,6,86.05
Derek Ryan,EDM,C,80,8.9833333333333,0,0,0,0,0,-,1,0.00,0.12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,75.00,10,1,90.91,10,1,90.91,8,0,100.00,0,0,-,0.74,0.11,86.81,3,1,75.00,1,1,50.00,0,0,-,2,0,100.00,0,0,-,6,0,100.00,0,0,-,0.00,-,0.00,8,4,0,14,100.00,11,4,0,100.00
Derek Stepan,CAR,C,73,4.0833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,6,0,100.00,6,0,100.00,5,0,100.00,0,0,-,0.3,0,100.00,3,0,100.00,1,0,100.00,0,0,-,2,0,100.00,0,0,-,3,0,100.00,0,0,-,0.00,-,0.00,2,0,0,7,100.00,3,0,0,100.00
Derick Brassard,OTT,C,62,116.73333333333,5,5,4,1,10,55.56,27,18.52,4.71,31,29,28,22,0,6,6,3,3,0,0,0,7,1,0,3,0,14,12,53.85,187,25,88.21,142,23,86.06,105,18,85.37,18,1,94.74,16.07,2,88.92,110,15,88.00,65,10,86.67,13,0,100.00,45,5,90.00,3,1,75.00,78,6,92.86,2,0,100.00,17.14,94.44,1.116,47,18,2,95,95.92,76,24,4,95.00
Derrick Pouliot,SJS,D,8,10.566666666667,0,0,0,0,0,-,1,0.00,0.05,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,15,2,88.24,10,1,90.91,7,1,87.50,0,0,-,1.01,0,99.98,8,0,100.00,3,0,100.00,0,0,-,5,0,100.00,0,0,-,8,1,88.89,0,0,-,0.00,100.00,1.000,2,2,1,10,66.67,6,3,1,85.71
Devin Shore,EDM,C,47,2.2833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,66.67,3,0,100.00,3,0,100.00,3,0,100.00,0,0,-,0.2,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,3,0,100.00,0,0,-,0.00,-,0.00,5,1,0,4,100.00,6,1,0,100.00
Devon Toews,COL,D,80,162.43333333333,1,6,2,4,7,41.18,19,5.26,1.77,35,26,9,3,0,2,0,0,0,0,0,0,6,3,0,1,1,0,0,-,243,34,87.73,184,32,85.19,137,30,82.04,17,2,89.47,19.29,2.11,90.13,145,16,90.06,59,7,89.39,8,1,88.89,86,9,90.53,6,1,85.71,99,4,96.12,3,0,100.00,12.41,93.33,1.057,49,14,3,101,94.23,114,23,6,95.00
Dillon Dube,CGY,C,82,111.35,1,3,2,1,4,50.00,23,4.35,3.72,45,32,32,14,0,2,0,0,0,0,0,0,4,0,5,11,0,6,3,66.67,186,26,87.74,137,19,87.82,101,16,86.32,8,2,80.00,13.8,1.55,89.93,110,16,87.30,47,6,88.68,5,1,83.33,63,10,86.30,2,1,66.67,74,7,91.36,1,0,100.00,7.92,87.50,0.954,40,11,3,91,93.02,65,19,5,92.86
Dmitry Kulikov,"ANA, PIT",D,67,3.6333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,4,1,80.00,3,1,75.00,2,0,100.00,0,0,-,0.22,0.12,65.33,2,1,66.67,0,1,0.00,0,0,-,2,0,100.00,0,0,-,2,0,100.00,0,0,-,0.00,-,0.00,5,3,0,12,100.00,6,3,0,100.00
Dmitry Orlov,"BOS, WSH",D,66,98.566666666667,1,7,4,3,8,80.00,9,11.11,0.77,24,14,6,0,0,1,2,1,1,0,0,0,4,3,3,3,1,0,0,-,119,30,79.87,91,26,77.78,66,23,74.16,10,2,83.33,9.6,1.87,83.66,67,14,82.72,31,9,77.50,6,1,85.71,36,5,87.80,2,0,100.00,51,3,94.44,2,1,66.67,15.15,91.30,1.065,35,13,3,81,92.11,60,20,9,86.96
Dominic Toninato,WPG,C,5,0.31666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,2,0,0,1,100.00,2,0,0,100.00
Dominik Kubalik,DET,LW,81,197.11666666667,7,10,6,4,17,73.91,52,13.46,6.19,94,72,41,5,0,2,4,2,2,0,0,2,4,1,3,2,0,5,6,45.45,333,45,88.10,253,38,86.94,173,32,84.39,23,5,82.14,23.89,2.38,90.94,178,18,90.82,61,7,89.71,11,1,91.67,117,11,91.41,6,3,66.67,154,17,90.06,6,0,100.00,13.29,84.38,0.977,111,17,2,73,98.23,173,27,7,96.11
Dougie Hamilton,NJD,D,82,251.95,8,20,10,10,28,70.00,50,16.00,4.36,115,68,45,4,0,10,6,3,3,0,0,0,6,1,1,3,0,0,0,-,488,63,88.57,359,54,86.92,266,39,87.21,40,6,86.96,39.1,4.88,88.90,301,34,89.85,108,15,87.80,14,4,77.78,193,19,91.04,12,1,92.31,313,22,93.43,14,0,100.00,15.04,84.62,0.997,121,22,2,17,98.37,269,38,8,97.11
Drake Batherson,OTT,RW,82,317.46666666667,14,15,8,7,29,59.18,68,20.59,15.5,120,100,105,57,1,17,4,2,2,0,0,0,10,3,5,13,2,0,2,0.00,624,99,86.31,480,82,85.41,345,65,84.15,49,7,87.50,58.09,7.61,88.42,397,53,88.22,178,27,86.83,25,5,83.33,219,26,89.39,15,2,88.24,232,16,93.55,9,0,100.00,14.20,89.23,1.034,164,35,1,52,99.39,318,45,12,96.36
Drew Doughty,LAK,D,81,253.1,4,23,8,15,27,69.23,47,8.51,4.17,85,61,26,2,0,6,8,4,4,0,0,0,3,0,9,4,1,0,0,-,416,53,88.70,315,46,87.26,225,37,85.88,39,3,92.86,31.76,3.85,89.20,234,24,90.70,91,11,89.22,14,2,87.50,143,13,91.67,9,0,100.00,308,12,96.25,16,0,100.00,17.33,91.89,1.092,121,23,2,48,98.37,260,38,7,97.38
Drew Helleson,ANA,D,3,0.33333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,1,0,0,100.00
Drew O'Connor,PIT,LW,46,1.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,1,2,3,0.00,0,1,3,0.00
Dryden Hunt,"COL, NYR, TOR",LW,37,1.45,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,1,0,100.00,1,0,100.00,0,0,-,0,0,-,0.04,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,-,-,-,2,0,0,2,100.00,2,0,0,100.00
Dylan Coghlan,CAR,D,17,17.883333333333,0,0,0,0,0,-,5,0.00,0.39,10,7,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-,35,8,81.40,28,7,80.00,18,6,75.00,0,1,0.00,2.46,0.56,81.48,20,5,80.00,8,3,72.73,0,1,0.00,12,2,85.71,0,0,-,15,0,100.00,0,0,-,0.00,83.33,0.833,6,3,2,10,75.00,8,3,5,61.54
Dylan Cozens,BUF,C,81,229.01666666667,5,13,4,9,18,52.94,40,12.50,5.56,72,55,41,15,0,6,8,4,4,0,0,2,4,0,0,7,0,87,84,50.88,368,37,90.86,273,34,88.93,210,29,87.87,34,2,94.44,26.18,2.3,91.94,184,16,92.00,75,10,88.24,8,1,88.89,109,6,94.78,15,0,100.00,192,8,96.00,11,0,100.00,16.19,93.10,1.093,119,13,3,74,97.54,198,22,6,97.06
Dylan DeMelo,WPG,D,75,7.4666666666667,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,8,3,72.73,4,2,66.67,4,1,80.00,0,0,-,0.24,0.03,87.93,3,0,100.00,1,0,100.00,0,0,-,2,0,100.00,0,0,-,5,1,83.33,0,0,-,0.00,100.00,1.000,10,5,0,23,100.00,15,5,0,100.00
Dylan Gambrell,OTT,C,60,0.98333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.67,0,1,0.00,0,1,0.00,0,1,0.00,0,1,0.00,0,0.09,0.00,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0,-,0,0,-,-,0.00,0.00,0,1,1,7,0.00,0,2,1,0.00
Dylan Guenther,ARI,RW,33,62.85,4,2,1,1,6,85.71,10,40.00,1.57,22,16,12,4,0,1,0,0,0,0,0,0,4,0,0,3,0,0,0,-,75,12,86.21,51,11,82.26,37,9,80.43,7,0,100.00,4.3,0.68,86.37,39,7,84.78,8,4,66.67,2,0,100.00,31,3,91.18,4,0,100.00,36,2,94.74,1,0,100.00,18.92,100.00,1.189,30,3,1,41,96.77,40,8,2,95.24
Dylan Holloway,EDM,LW,51,35.183333333333,0,0,0,0,0,-,5,0.00,0.83,6,6,6,3,0,1,2,1,1,0,0,0,1,0,0,3,0,5,11,31.25,58,6,90.63,45,6,88.24,32,3,91.43,0,0,-,4.2,0.24,94.56,32,2,94.12,15,2,88.24,0,0,-,17,0,100.00,0,0,-,28,1,96.55,0,0,-,0.00,100.00,1.000,17,7,0,35,100.00,25,10,1,96.15
Dylan Larkin,DET,C,80,277.31666666667,16,15,5,10,31,68.89,71,22.54,11.32,127,97,102,43,2,12,2,1,1,0,0,3,10,4,0,6,1,172,117,59.52,511,65,88.72,393,55,87.72,282,45,86.24,45,6,88.24,38.86,3.08,92.67,291,25,92.09,98,8,92.45,23,3,88.46,193,17,91.90,11,2,84.62,224,23,90.69,11,0,100.00,15.96,86.67,1.026,146,24,2,10,98.65,298,37,11,96.44
Dylan Samberg,WPG,D,63,3.55,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,2,0,100.00,2,0,100.00,2,0,100.00,0,0,-,0.16,0,100.00,1,0,100.00,0,0,-,0,0,-,1,0,100.00,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,2,2,1,6,66.67,4,2,1,80.00
Dylan Strome,WSH,C,81,243.45,3,18,12,6,21,55.26,27,11.11,5.63,52,41,34,23,0,8,4,2,2,0,0,0,7,1,1,6,0,87,83,51.18,437,54,89.00,330,49,87.07,220,40,84.62,38,4,90.48,32.67,4.41,88.10,224,22,91.06,95,14,87.16,20,3,86.96,129,8,94.16,10,0,100.00,219,15,93.59,8,0,100.00,17.27,90.00,1.073,119,18,0,45,100.00,221,36,8,96.51
Dysin Mayo,ARI,D,15,0.96666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,1,0.00,0,0,-,0,0.09,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,1,0.00,0,0,-,-,100.00,1.00,0,0,0,3,-,0,0,0,-
Eeli Tolvanen,"NSH, SEA",RW,61,139.45,4,3,1,2,7,53.85,27,14.81,2.34,57,39,17,2,0,6,0,0,0,0,0,0,5,0,1,3,2,1,0,100.00,240,29,89.22,171,25,87.24,132,21,86.27,13,2,86.67,16.98,0.89,95.02,116,7,94.31,44,2,95.65,2,0,100.00,72,5,93.51,5,1,83.33,127,7,94.78,6,0,100.00,9.85,90.48,1.003,80,10,2,56,97.56,124,15,4,96.88
Eetu Luostarinen,FLA,C,82,72.583333333333,2,3,1,2,5,71.43,10,20.00,2.11,17,14,14,9,0,2,0,0,0,0,0,0,1,1,1,5,0,7,7,50.00,119,17,87.50,93,13,87.74,72,11,86.75,7,3,70.00,9.55,2.05,82.34,61,8,88.41,29,6,82.86,3,3,50.00,32,2,94.12,3,0,100.00,58,5,92.06,1,0,100.00,9.72,72.73,0.824,26,3,6,77,81.25,46,9,8,85.19
Egor Afanasyev,NSH,LW,17,3.1666666666667,0,0,0,0,0,-,2,0.00,0.19,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,5,0,100.00,3,0,100.00,3,0,100.00,0,0,-,0.22,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,4,0,100.00,0,0,-,0.00,-,0.00,0,0,0,5,-,0,0,1,0.00
Egor Sokolov,OTT,LW,5,2.1166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,3,0,100.00,3,0,100.00,1,0,100.00,0,0,-,0.24,0,100.00,2,0,100.00,0,0,-,0,0,-,2,0,100.00,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,2,1,0,2,100.00,2,1,1,66.67
Egor Zamula,PHI,D,14,4.9,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,4,0,100.00,2,0,100.00,1,0,100.00,0,0,-,0.29,0,100.00,2,0,100.00,2,0,100.00,0,0,-,0,0,-,0,0,-,2,0,100.00,0,0,-,0.00,-,0.00,2,1,0,5,100.00,2,1,0,100.00
Elias Lindholm,CGY,C,80,231.11666666667,10,11,6,5,21,65.63,62,16.13,10.16,93,77,69,32,2,10,2,1,1,0,0,0,1,3,5,5,1,74,67,52.48,440,53,89.25,331,45,88.03,238,40,85.61,32,1,96.97,35.46,2.81,92.65,262,25,91.29,113,9,92.62,19,1,95.00,149,16,90.30,9,0,100.00,177,9,95.16,4,0,100.00,13.45,97.50,1.109,156,27,1,34,99.36,250,33,7,97.28
Elias Pettersson,VAN,C,80,306.93333333333,6,19,10,9,25,54.35,66,9.09,8.35,163,110,79,13,0,10,2,1,1,0,0,1,9,4,3,9,1,22,15,59.46,622,66,90.41,475,62,88.45,320,53,85.79,46,9,83.64,48.04,4.17,92.01,383,31,92.51,157,19,89.20,22,6,78.57,226,12,94.96,16,0,100.00,246,10,96.09,8,1,88.89,14.38,83.02,0.974,149,14,0,17,100.00,329,25,4,98.80
Elliot Desnoyers,PHI,LW,4,1.85,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00,2,1,66.67,2,1,66.67,1,1,50.00,1,0,100.00,0.27,0,99.69,2,0,100.00,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0,0,-,0,0,-,100.00,100.00,2.000,0,0,0,0,-,3,0,0,100.00
Elmer Soderblom,DET,LW,21,23.666666666667,0,0,0,0,0,-,4,0.00,0.53,5,4,5,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0.00,26,4,86.67,18,2,90.00,12,2,85.71,0,1,0.00,1.48,0.02,98.50,14,0,100.00,4,0,100.00,0,0,-,10,0,100.00,0,0,-,11,3,78.57,0,1,0.00,0.00,50.00,0.500,11,2,1,18,91.67,17,5,2,89.47
Emil Bemstrom,CBJ,RW,55,72.066666666667,3,3,0,3,6,54.55,23,13.04,2.79,36,28,16,5,1,2,2,1,1,0,0,1,1,0,0,2,1,0,1,0.00,103,22,82.40,84,17,83.17,67,12,84.81,11,1,91.67,8.46,1.84,82.17,51,12,80.95,26,9,74.29,6,1,85.71,25,3,89.29,2,0,100.00,52,6,89.66,3,0,100.00,16.42,91.67,1.081,31,8,2,52,93.94,58,11,4,93.55
Eric Robinson,CBJ,LW,72,1.8333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,1,50.00,1,1,50.00,1,0,100.00,0,0,-,0.07,0.04,63.38,1,0,100.00,0,0,-,0,0,-,1,0,100.00,0,0,-,0,1,0.00,0,0,-,0.00,-,0.00,5,1,0,7,100.00,5,1,0,100.00
Eric Staal,FLA,C,72,18.616666666667,0,0,0,0,0,0.00,3,0.00,0.19,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,13,31.58,19,7,73.08,17,6,73.91,16,4,80.00,1,1,50.00,1.43,0.35,80.22,12,4,75.00,2,1,66.67,0,1,0.00,10,3,76.92,1,0,100.00,7,3,70.00,0,0,-,6.25,75.00,0.813,11,2,1,17,91.67,20,4,1,95.24
Erik Brannstrom,OTT,D,74,56.55,0,1,1,0,1,20.00,2,0.00,0.2,9,3,4,1,0,1,2,1,1,0,0,0,4,0,1,0,1,0,0,-,85,14,85.86,63,12,84.00,44,10,81.48,5,1,83.33,6.42,0.93,87.38,47,9,83.93,22,5,81.48,3,0,100.00,25,4,86.21,1,1,50.00,38,0,100.00,1,0,100.00,11.36,90.00,1.014,20,11,4,44,83.33,36,15,4,90.00
Erik Cernak,TBL,D,70,6.3833333333333,0,0,0,0,0,-,1,0.00,0.11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,8,1,88.89,8,1,88.89,5,1,83.33,0,0,-,0.64,0.01,99.22,5,0,100.00,2,0,100.00,0,0,-,3,0,100.00,0,0,-,5,0,100.00,0,0,-,0.00,100.00,1.000,2,1,0,42,100.00,2,1,0,100.00
Erik Gudbranson,CBJ,D,70,4.35,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-,2,4,33.33,2,4,33.33,2,4,33.33,1,0,100.00,0.15,0.39,27.77,1,3,25.00,1,1,50.00,0,0,-,0,2,0.00,0,0,-,2,1,66.67,1,0,100.00,50.00,100.00,1.500,3,1,2,26,60.00,4,1,2,66.67
Erik Gustafsson,"TOR, WSH",D,70,157.58333333333,0,14,7,7,14,56.00,10,0.00,0.77,31,17,8,0,0,1,0,0,0,0,0,0,4,3,1,3,3,0,0,-,254,46,84.67,180,43,80.72,120,40,75.00,25,4,86.21,17.29,2.83,85.92,144,20,87.80,61,9,87.14,13,3,81.25,83,11,88.30,8,1,88.89,104,14,88.14,4,0,100.00,20.83,90.00,1.108,75,13,2,51,97.40,131,25,6,95.62
Erik Haula,NJD,LW,80,92.383333333333,2,5,1,4,7,87.50,18,11.11,1.99,26,21,14,7,0,4,0,0,0,0,0,0,3,1,0,4,0,37,17,68.52,128,23,84.77,93,21,81.58,66,13,83.54,8,2,80.00,9.43,1.12,89.35,66,8,89.19,36,2,94.74,4,1,80.00,30,6,83.33,1,1,50.00,89,8,91.75,3,0,100.00,12.12,84.62,0.967,28,12,6,88,82.35,42,20,7,85.71
Erik Johnson,COL,D,63,1.0166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,3,-,0,0,0,-
Erik Karlsson,SJS,D,82,277.41666666667,5,22,8,14,27,69.23,44,11.36,3.47,113,61,32,3,2,10,0,0,0,0,0,0,10,4,2,6,0,0,0,-,488,81,85.76,374,72,83.86,276,57,82.88,39,11,78.00,40.55,8.02,83.49,283,38,88.16,126,23,84.56,18,8,69.23,157,15,91.28,11,2,84.62,327,25,92.90,10,1,90.91,14.13,80.70,0.948,108,16,1,14,99.08,277,34,9,96.85
Esa Lindell,DAL,D,82,4.5166666666667,0,0,0,0,0,-,1,0.00,0.06,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5,1,83.33,4,1,80.00,3,1,75.00,0,0,-,0.3,0.08,77.88,2,1,66.67,1,0,100.00,0,0,-,1,1,50.00,0,0,-,3,0,100.00,0,0,-,0.00,100.00,1.000,2,3,2,18,50.00,5,3,2,71.43
Ethan Bear,VAN,D,61,8.0166666666667,0,0,0,0,0,0.00,0,-,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,7,2,77.78,4,2,66.67,3,2,60.00,1,1,50.00,0.52,0.09,84.97,2,1,66.67,2,0,100.00,1,0,100.00,0,1,0.00,0,1,0.00,5,0,100.00,0,0,-,33.33,50.00,0.833,4,4,1,18,80.00,4,4,1,80.00
Evan Bouchard,EDM,D,82,186.16666666667,2,11,4,7,13,34.21,28,7.14,2.73,72,44,21,2,0,5,2,1,1,0,0,0,6,7,7,2,0,0,0,-,375,34,91.69,284,32,89.87,210,27,88.61,38,3,92.68,32.02,1.97,94.20,233,17,93.20,95,8,92.23,17,3,85.00,138,9,93.88,17,0,100.00,157,4,97.52,4,0,100.00,18.10,88.89,1.070,84,19,4,70,95.45,173,29,8,95.58
Evan Rodrigues,COL,C,69,132.58333333333,6,5,3,2,11,52.38,25,24.00,3.71,41,27,27,11,0,4,4,2,2,0,0,0,4,1,0,3,1,7,17,29.17,210,27,88.61,167,25,86.98,120,24,83.33,21,2,91.30,17.93,1.71,91.28,122,16,88.41,50,5,90.91,6,0,100.00,72,11,86.75,10,1,90.91,89,1,98.89,5,0,100.00,17.50,91.67,1.092,63,10,2,66,96.92,114,19,7,94.21
Evander Kane,EDM,LW,41,61.633333333333,0,2,2,0,2,16.67,10,0.00,1.84,19,13,14,9,0,4,6,3,3,0,0,1,1,2,1,4,0,0,3,0.00,102,15,87.18,79,14,84.95,56,11,83.58,12,2,85.71,8.63,0.89,90.64,63,8,88.73,25,3,89.29,2,2,50.00,38,5,88.37,7,0,100.00,39,4,90.70,3,0,100.00,21.43,81.82,1.032,30,5,3,37,90.91,47,7,6,88.68
Evgeni Malkin,PIT,C,82,334.26666666667,11,25,15,10,36,72.00,71,15.49,9.47,145,100,85,23,1,11,6,3,3,0,0,3,28,4,3,9,3,24,19,55.81,629,103,85.93,469,91,83.75,334,71,82.47,50,5,90.91,55.45,8.54,86.65,425,64,86.91,202,42,82.79,32,4,88.89,223,22,91.02,11,1,91.67,224,13,94.51,7,0,100.00,14.97,92.96,1.079,151,17,0,23,100.00,335,40,10,97.10
Evgenii Dadonov,"DAL, MTL",RW,73,122.56666666667,0,8,6,2,8,66.67,11,0.00,1.83,21,16,14,8,0,3,0,0,0,0,0,0,1,1,0,6,1,0,0,-,169,34,83.25,132,31,80.98,104,27,79.39,12,3,80.00,13.61,2.36,85.20,91,21,81.25,39,11,78.00,4,3,57.14,52,10,83.87,4,0,100.00,78,4,95.12,4,0,100.00,11.54,88.89,1.004,39,10,0,91,100.00,74,14,4,94.87
Evgeny Kuznetsov,WSH,C,81,227.56666666667,5,13,4,9,18,62.07,49,10.20,6.23,87,70,45,17,0,6,2,1,1,0,0,1,14,3,1,9,0,36,31,53.73,393,60,86.75,288,54,84.21,195,46,80.91,29,8,78.38,28,4.7,85.62,212,26,89.08,84,12,87.50,16,4,80.00,128,14,90.14,9,3,75.00,181,15,92.35,4,0,100.00,14.87,82.61,0.975,109,14,1,51,99.09,206,39,7,96.71
Evgeny Svechnikov,SJS,LW,59,22.6,0,0,0,0,0,-,3,0.00,0.5,5,5,5,2,0,0,0,0,0,0,0,0,4,0,2,2,0,1,2,33.33,26,8,76.47,19,7,73.08,15,7,68.18,0,1,0.00,1.48,0.93,61.44,14,5,73.68,5,4,55.56,0,1,0.00,9,1,90.00,0,0,-,15,4,78.95,0,0,-,0.00,85.71,0.857,7,3,4,26,63.64,12,5,4,75.00
Fabian Zetterlund,"NJD, SJS",LW,67,54.533333333333,1,2,2,0,3,37.50,14,7.14,1.77,23,20,12,3,1,2,0,0,0,0,0,0,2,1,0,2,0,0,1,0.00,84,16,84.00,64,14,82.05,45,12,78.95,8,2,80.00,5.82,1.03,84.94,42,8,84.00,16,5,76.19,3,2,60.00,26,3,89.66,4,0,100.00,61,6,91.04,1,0,100.00,17.78,83.33,1.011,20,7,3,51,86.96,37,10,6,86.05
Filip Chytil,NYR,C,74,102.35,3,2,0,2,5,45.45,15,20.00,3.26,24,21,15,6,0,2,2,1,1,0,0,1,3,0,1,6,1,17,29,36.96,148,32,82.22,121,23,84.03,86,20,81.13,11,1,91.67,12.15,1.39,89.71,80,13,86.02,37,5,88.10,5,0,100.00,43,8,84.31,2,0,100.00,64,16,80.00,3,0,100.00,12.79,95.00,1.078,50,9,2,81,96.15,81,14,9,90.00
Filip Forsberg,NSH,LW,50,154.91666666667,4,9,4,5,13,61.90,40,10.00,5.89,97,66,49,16,0,7,6,3,3,0,0,1,6,2,3,2,0,0,0,-,312,45,87.39,233,40,85.35,161,32,83.42,21,2,91.30,22.62,4.38,83.77,167,24,87.43,72,10,87.80,10,2,83.33,95,14,87.16,4,0,100.00,148,10,93.67,7,0,100.00,13.04,93.75,1.068,98,7,1,11,98.99,171,12,1,99.42
Filip Hronek,"DET, VAN",D,64,155.55,4,12,7,5,16,66.67,22,18.18,1.78,50,30,11,1,0,6,0,0,0,0,0,0,1,2,4,0,2,0,0,-,274,33,89.25,212,29,87.97,148,27,84.57,24,6,80.00,21.74,1.66,92.90,144,17,89.44,48,5,90.57,7,2,77.78,96,12,88.89,9,3,75.00,130,10,92.86,8,1,88.89,16.22,77.78,0.940,71,11,2,71,97.26,144,21,7,95.36
