Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Dylan Larkin,DET,C,82,258.05,13,14,7,7,27,52.94,65,20.00,14.11,111,94,89,52,0,11,6,3,3,0,0,4,8,3,2,6,0,166,107,60.81,486,54,90.00,390,44,89.86,268,34,88.74,51,4,92.73,45,3.13,93.50,319,24,93.00,119,9,92.97,20,2,90.91,200,15,93.02,25,1,96.15,318,16,95.21,6,1,85.71,19.03,88.24,1.073,129,21,0,14,100.00,267,29,2,99.26
Dylan McIlrath,WSH,D,17,1.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,3,0,100.00,2,0,100.00,1,0,100.00,0,0,-,0.5,0,100.00,2,0,100.00,1,0,100.00,0,0,-,1,0,100.00,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,1,0,0,5,100.00,2,0,0,100.00
Dylan Samberg,WPG,D,60,5.8333333333333,0,1,1,0,1,100.00,2,0.00,0.38,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-,9,1,90.00,8,1,88.89,4,1,80.00,1,0,100.00,0.75,0.06,92.71,3,1,75.00,3,0,100.00,0,0,-,0,1,0.00,0,0,-,10,1,90.91,1,0,100.00,25.00,100.00,1.250,9,2,1,27,90.00,11,2,1,91.67
Dylan Strome,WSH,C,82,246.3,9,25,10,15,34,82.93,37,24.32,6.28,68,54,45,22,0,6,4,2,2,0,0,2,16,2,1,6,0,161,123,56.69,453,65,87.45,344,56,86.00,233,46,83.51,41,2,95.35,36.93,4.01,90.21,236,32,88.06,107,9,92.24,15,2,88.24,129,23,84.87,12,0,100.00,346,16,95.58,14,0,100.00,17.60,95.65,1.132,136,18,0,15,100.00,251,30,13,95.08
Eeli Tolvanen,SEA,RW,81,64.85,2,3,3,0,5,62.50,11,18.18,1.69,20,18,14,5,0,3,0,0,0,0,0,0,2,1,1,0,0,0,0,-,97,18,84.35,73,14,83.91,52,12,81.25,8,1,88.89,6.89,0.94,87.95,50,8,86.21,25,5,83.33,5,1,83.33,25,3,89.29,1,0,100.00,69,10,87.34,2,0,100.00,15.38,91.67,1.071,39,3,2,42,95.12,56,12,4,93.33
Eetu Luostarinen,FLA,C,80,38.866666666667,0,1,0,1,1,33.33,5,0.00,0.93,8,8,7,3,0,0,0,0,0,0,0,0,0,0,2,3,0,2,2,50.00,63,13,82.89,50,12,80.65,37,12,75.51,3,0,100.00,4.15,1.43,74.41,32,7,82.05,13,5,72.22,2,0,100.00,19,2,90.48,0,0,-,49,6,89.09,1,0,100.00,8.11,100.00,1.081,23,7,3,38,88.46,41,12,4,91.11
Egor Zamula,PHI,D,63,36.583333333333,0,0,0,0,0,0.00,1,0.00,0.03,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-,42,6,87.50,28,5,84.85,18,5,78.26,2,2,50.00,3.03,0.23,92.85,21,2,91.30,13,1,92.86,2,1,66.67,8,1,88.89,0,1,0.00,28,1,96.55,0,0,-,11.11,60.00,0.711,9,3,2,34,81.82,20,5,2,90.91
Elias Lindholm,BOS,C,82,242.15,2,12,5,7,14,56.00,33,6.06,9.04,61,51,56,32,0,10,4,2,2,0,0,0,5,2,7,3,0,137,95,59.05,437,78,84.85,337,69,83.00,232,55,80.84,25,7,78.13,38.84,5.77,87.07,248,31,88.89,112,18,86.15,13,2,86.67,136,13,91.28,6,3,66.67,329,25,92.94,6,1,85.71,10.78,87.27,0.980,146,21,1,27,99.32,260,35,7,97.38
Elias Pettersson,VAN,D,28,0.5,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0.06,0,100.00,1,0,100.00,0,0,-,0,0,-,1,0,100.00,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,1,0,0,1,100.00,1,0,0,100.00
Elias Pettersson,VAN,C,64,201.26666666667,7,9,7,2,16,50.00,33,21.21,5.16,68,53,40,11,0,6,2,1,1,0,0,2,8,1,0,6,0,72,64,52.94,342,48,87.69,258,43,85.71,166,36,82.18,32,5,86.49,27.75,2.93,90.46,208,24,89.66,86,11,88.66,19,4,82.61,122,13,90.37,7,0,100.00,233,9,96.28,6,0,100.00,19.28,86.11,1.054,90,18,2,18,97.83,196,33,5,97.51
Elmer Soderblom,DET,LW,26,9.1166666666667,0,0,0,0,0,0.00,0,-,0.08,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,100.00,7,0,100.00,5,0,100.00,3,0,100.00,2,0,100.00,0.48,0,100.00,5,0,100.00,2,0,100.00,1,0,100.00,3,0,100.00,1,0,100.00,3,0,100.00,0,0,-,66.67,-,0.67,1,3,0,12,100.00,1,3,0,100.00
Emil Andrae,PHI,D,42,55.433333333333,0,3,1,2,3,75.00,5,0.00,0.22,14,6,2,0,1,2,2,1,1,0,0,0,2,3,2,1,0,0,0,-,74,15,83.15,51,15,77.27,33,13,71.74,4,0,100.00,4.77,0.99,82.82,34,6,85.00,18,4,81.82,2,0,100.00,16,2,88.89,2,0,100.00,60,7,89.55,0,0,-,12.12,100.00,1.121,25,5,1,28,96.15,41,7,3,93.18
Emil Bemstrom,PIT,C,14,4.1166666666667,0,0,0,0,0,-,1,0.00,0.15,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,-,5,3,62.50,5,3,62.50,5,2,71.43,0,0,-,0.61,0.13,82.29,5,1,83.33,3,0,100.00,0,0,-,2,1,66.67,0,0,-,0,1,0.00,0,0,-,0.00,100.00,1.000,0,0,0,6,-,0,1,0,-
Emil Heineman,MTL,LW,62,63.566666666667,3,2,1,1,5,100.00,10,30.00,1.85,22,17,13,5,0,3,6,3,3,0,0,1,1,1,1,1,0,0,0,-,76,15,83.52,59,12,83.10,31,8,79.49,5,0,100.00,6.85,0.61,91.82,46,6,88.46,16,1,94.12,4,0,100.00,30,5,85.71,1,0,100.00,47,5,90.38,0,0,-,16.13,100.00,1.161,31,8,4,49,88.57,40,10,7,85.11
Emil Lilleberg,TBL,D,76,1.8333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0.08,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,2,0.00,0,0,-,-,-,-,1,0,1,13,50.00,1,0,1,50.00
Eric Robinson,CAR,LW,82,2.95,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2,0,100.00,2,0,100.00,1,0,100.00,0,0,-,0.1,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,4,1,80.00,0,0,-,0.00,-,0.00,6,3,3,6,66.67,6,3,3,66.67
Erik Brannstrom,VAN,D,28,15.4,0,1,0,1,1,50.00,1,0.00,0.09,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,20,1,95.24,11,0,100.00,7,0,100.00,2,0,100.00,1.15,0,100.00,11,0,100.00,6,0,100.00,2,0,100.00,5,0,100.00,0,0,-,13,0,100.00,0,0,-,28.57,-,0.29,10,3,0,14,100.00,13,3,0,100.00
Erik Cernak,TBL,D,76,2.4,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,1,50.00,0,0,-,-,-,-,2,3,1,20,66.67,2,4,1,66.67
Erik Gudbranson,CBJ,D,16,1.6833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0.05,0,100.00,1,0,100.00,0,0,-,0,0,-,1,0,100.00,0,0,-,0,0,-,0,0,-,0.00,-,0.00,0,0,0,2,-,0,0,0,-
Erik Gustafsson,DET,D,60,97.5,1,8,5,3,9,56.25,12,8.33,1.12,33,21,11,1,0,8,0,0,0,0,0,0,3,1,0,4,1,0,0,-,184,18,91.09,134,15,89.93,93,11,89.42,16,3,84.21,16.61,0.9,94.88,110,7,94.02,46,4,92.00,8,2,80.00,64,3,95.52,4,0,100.00,97,7,93.27,4,1,80.00,17.20,72.73,0.899,38,10,2,63,95.00,63,12,3,95.45
Erik Haula,NJD,LW,69,45.783333333333,2,3,3,0,5,71.43,13,15.38,1.66,18,14,11,8,0,1,0,0,0,0,0,0,2,0,2,0,1,17,14,54.84,75,17,81.52,48,14,77.42,37,10,78.72,7,1,87.50,6.02,0.89,87.07,43,9,82.69,20,5,80.00,3,0,100.00,23,4,85.19,2,0,100.00,47,4,92.16,1,0,100.00,18.92,90.00,1.089,28,8,1,42,96.55,37,11,2,94.87
Erik Johnson,"COL, PHI",D,36,1.05,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,4,-,0,0,0,-
Erik Karlsson,PIT,D,82,200.21666666667,2,13,7,6,15,50.00,37,5.41,3.46,83,53,25,3,0,13,4,2,2,0,0,0,9,3,1,7,2,0,0,-,387,63,86.00,297,59,83.43,203,42,82.86,30,4,88.24,36.69,4.25,89.62,223,33,87.11,109,14,88.62,16,2,88.89,114,19,85.71,9,1,90.00,258,21,92.47,5,0,100.00,14.78,90.48,1.053,81,7,5,66,94.19,178,19,8,95.70
Esa Lindell,DAL,D,80,17.1,1,0,0,0,1,100.00,2,50.00,0.17,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,20,2,90.91,14,2,87.50,9,2,81.82,1,0,100.00,1.19,0.1,92.05,12,0,100.00,2,0,100.00,0,0,-,10,0,100.00,1,0,100.00,9,1,90.00,0,0,-,11.11,100.00,1.111,7,5,0,52,100.00,7,6,0,100.00
Ethan Cardwell,SJS,RW,6,0.016666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,1,0,0.00,0,0,1,0.00
Ethan Del Mastro,CHI,D,24,0.98333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0.01,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,0,0,0,3,-,0,0,0,-
Ethen Frank,WSH,C,24,14.65,0,1,0,1,1,25.00,0,-,0.09,3,1,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,-,24,1,96.00,16,1,94.12,11,1,91.67,4,0,100.00,1.32,0.04,97.32,13,0,100.00,3,0,100.00,1,0,100.00,10,0,100.00,0,0,-,12,0,100.00,3,0,100.00,36.36,100.00,1.364,7,2,1,12,87.50,10,2,2,83.33
Evan Bouchard,EDM,D,81,269.15,3,23,6,17,26,60.47,46,6.52,4.21,101,62,36,0,0,6,6,3,3,0,0,1,11,6,0,5,3,0,0,-,472,60,88.72,355,53,87.01,258,36,87.76,43,3,93.48,42.97,4.74,90.06,268,33,89.04,115,16,87.79,17,2,89.47,153,17,90.00,18,1,94.74,345,16,95.57,8,0,100.00,16.67,91.67,1.083,94,22,0,14,100.00,255,35,5,98.08
Evan Rodrigues,FLA,C,82,118.46666666667,4,3,0,3,7,63.64,24,16.67,4.43,43,38,28,12,0,3,4,2,2,0,0,2,6,2,2,6,0,12,19,38.71,206,23,89.96,157,22,87.71,104,20,83.87,11,3,78.57,15.27,1.15,92.99,97,7,93.27,43,4,91.49,6,1,85.71,54,3,94.74,2,1,66.67,138,11,92.62,3,1,75.00,10.58,85.00,0.956,49,13,4,85,92.45,91,23,7,92.86
Evgeni Malkin,PIT,C,68,169.96666666667,4,12,7,5,16,57.14,32,12.50,5.39,58,43,31,14,1,12,6,2,2,0,0,1,9,1,1,5,0,15,15,50.00,307,48,86.48,237,45,84.04,169,34,83.25,28,3,90.32,29.37,3.23,90.09,178,23,88.56,90,11,89.11,15,2,88.24,88,12,88.00,9,0,100.00,205,21,90.71,4,0,100.00,16.57,91.18,1.077,63,3,5,61,92.65,139,12,8,94.56
Evgenii Dadonov,DAL,RW,80,79.233333333333,5,2,1,1,7,77.78,15,33.33,3.35,28,26,18,9,0,1,0,0,0,0,0,0,4,0,1,5,0,0,0,-,136,18,88.31,106,17,86.18,74,15,83.15,9,1,90.00,11.33,0.95,92.26,70,8,89.74,36,3,92.31,4,0,100.00,34,5,87.18,3,1,75.00,88,5,94.62,2,0,100.00,12.16,93.33,1.055,33,12,1,66,97.06,44,15,4,91.67
Fabian Lysell,BOS,RW,12,11.933333333333,1,0,0,0,1,100.00,1,100.00,0.11,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,17,3,85.00,13,3,81.25,11,3,78.57,1,0,100.00,1.23,0.23,84.49,10,2,83.33,3,1,75.00,1,0,100.00,7,1,87.50,0,0,-,11,2,84.62,0,0,-,9.09,100.00,1.091,5,1,3,9,62.50,7,1,4,63.64
Fabian Zetterlund,"OTT, SJS",LW,84,156.05,5,2,1,1,7,35.00,28,17.86,4.7,51,41,29,13,1,4,4,2,2,0,0,0,2,1,3,2,1,7,5,58.33,241,31,88.60,179,25,87.75,111,19,85.38,20,1,95.24,18.49,1.04,94.66,136,12,91.89,55,3,94.83,12,0,100.00,81,9,90.00,4,1,80.00,158,15,91.33,4,0,100.00,18.02,94.74,1.128,46,24,6,103,88.46,101,37,11,90.18
Fedor Svechkov,NSH,C,52,54.85,2,3,3,0,5,45.45,12,16.67,2.64,24,16,18,10,0,5,2,1,1,0,0,0,4,0,1,1,0,6,8,42.86,92,5,94.85,68,5,93.15,48,5,90.57,11,0,100.00,8.65,0.16,98.15,52,2,96.30,27,1,96.43,4,0,100.00,25,1,96.15,4,0,100.00,47,3,94.00,3,0,100.00,22.92,100.00,1.229,9,6,0,64,100.00,19,8,2,90.48
Filip Chytil,"NYR, VAN",C,56,85.4,1,4,3,1,5,50.00,14,7.14,1.51,26,16,13,5,0,0,2,1,1,0,0,0,6,2,1,1,0,23,32,41.82,125,19,86.81,95,15,86.36,63,12,84.00,10,1,90.91,9.44,0.72,92.87,68,6,91.89,34,2,94.44,7,1,87.50,34,4,89.47,2,0,100.00,82,10,89.13,1,0,100.00,15.87,91.67,1.075,40,13,3,50,93.02,65,17,5,92.86
Filip Forsberg,NSH,LW,82,261.75,10,16,7,9,26,65.00,75,13.33,9.77,147,109,69,13,2,14,6,3,3,0,0,1,17,2,6,10,1,0,0,-,538,72,88.20,395,59,87.00,274,48,85.09,40,5,88.89,39.93,4.29,90.30,285,32,89.91,91,14,86.67,15,1,93.75,194,18,91.51,16,3,84.21,383,20,95.04,9,0,100.00,14.60,89.58,1.042,122,26,0,22,100.00,268,37,6,97.81
Filip Hronek,VAN,D,61,108.85,0,7,3,4,7,77.78,11,0.00,1.14,32,21,9,0,0,3,2,1,1,0,0,1,5,1,2,1,1,0,0,-,164,29,84.97,119,27,81.51,77,18,81.05,9,1,90.00,11.38,1.89,85.77,85,17,83.33,37,5,88.10,3,1,75.00,48,12,80.00,2,0,100.00,111,5,95.69,4,0,100.00,11.69,94.44,1.061,36,17,4,71,90.00,73,24,4,94.81
Frank Nazar,CHI,C,53,70.716666666667,1,3,1,2,4,57.14,9,11.11,1.25,18,15,11,4,0,0,2,1,1,0,0,0,6,0,1,2,0,14,19,42.42,88,12,88.00,74,11,87.06,49,8,85.96,7,2,77.78,7.14,0.58,92.52,56,5,91.80,26,3,89.66,2,1,66.67,30,2,93.75,5,0,100.00,50,4,92.59,0,1,0.00,14.29,75.00,0.893,33,12,2,37,94.29,54,16,3,94.74
Frank Vatrano,ANA,RW,80,211.4,3,2,1,1,5,41.67,45,6.67,5.93,86,64,43,15,1,7,16,4,3,0,1,3,2,1,2,3,0,0,1,0.00,358,42,89.50,270,39,87.38,172,30,85.15,12,3,80.00,27.1,2.87,90.43,174,18,90.63,66,4,94.29,5,1,83.33,108,14,88.52,2,1,66.67,251,7,97.29,5,0,100.00,6.98,90.00,0.970,113,24,3,41,97.41,190,34,6,96.94
Fraser Minten,"BOS, TOR",C,21,17.933333333333,0,1,1,0,1,100.00,2,0.00,0.72,5,5,5,5,0,2,0,0,0,0,0,0,2,0,1,0,0,4,5,44.44,26,12,68.42,18,12,60.00,8,10,44.44,1,1,50.00,2.1,1.47,58.89,16,7,69.57,10,6,62.50,0,1,0.00,6,1,85.71,1,0,100.00,17,3,85.00,0,0,-,12.50,90.00,1.025,13,2,1,7,92.86,13,5,2,86.67
Frederic Brunet,BOS,D,1,0.85,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2,0,100.00,2,0,100.00,2,0,100.00,0,0,-,0.21,0,100.00,1,0,100.00,0,0,-,0,0,-,1,0,100.00,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,0,0,0,1,-,0,0,0,-
Frederick Gaudreau,MIN,C,82,97.366666666667,5,0,0,0,5,50.00,15,33.33,2.63,28,22,16,9,0,0,0,0,0,0,0,0,6,0,0,4,0,16,25,39.02,141,18,88.68,109,18,85.83,77,14,84.62,10,0,100.00,10.93,0.59,94.88,76,6,92.68,35,0,100.00,5,0,100.00,41,6,87.23,3,0,100.00,79,12,86.81,2,0,100.00,12.99,100.00,1.130,30,9,6,85,83.33,49,13,12,80.33
Gabe Perreault,NYR,RW,5,6.45,0,0,0,0,0,-,1,0.00,0.06,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,10,1,90.91,8,1,88.89,5,0,100.00,0,0,-,0.59,0.07,89.59,4,1,80.00,0,0,-,0,0,-,4,1,80.00,0,0,-,8,0,100.00,0,0,-,0.00,-,0.00,2,2,0,4,100.00,4,2,0,100.00
Gabriel Vilardi,WPG,C,71,201.86666666667,12,13,6,7,25,60.98,38,31.58,7.41,59,51,53,38,0,7,2,1,1,0,0,2,9,2,0,9,0,23,13,63.89,354,61,85.30,274,56,83.03,194,46,80.83,41,3,93.18,30.55,3.08,90.85,200,24,89.29,89,4,95.70,20,1,95.24,111,20,84.73,10,2,83.33,263,22,92.28,11,0,100.00,21.13,93.48,1.146,109,14,0,19,100.00,205,23,5,97.62
Gage Goncalves,TBL,C,60,28.166666666667,1,1,1,0,2,66.67,5,20.00,0.67,6,6,5,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-,34,6,85.00,23,6,79.31,19,4,82.61,3,0,100.00,2.33,0.33,87.45,19,3,86.36,8,2,80.00,3,0,100.00,11,1,91.67,0,0,-,27,3,90.00,0,0,-,15.79,100.00,1.158,16,7,0,21,100.00,22,7,1,95.65
Garnet Hathaway,PHI,RW,67,5.5,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,3,1,75.00,2,1,66.67,2,1,66.67,0,0,-,0.1,0,98.85,2,0,100.00,0,0,-,0,0,-,2,0,100.00,0,0,-,3,0,100.00,0,0,-,0.00,100.00,1.000,3,3,2,19,60.00,5,3,2,71.43
Georgii Merkulov,BOS,C,6,9.7166666666667,0,0,0,0,0,0.00,1,0.00,0.17,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,9,6,60.00,7,6,53.85,6,5,54.55,1,2,33.33,0.87,0.6,59.15,6,3,66.67,4,3,57.14,1,2,33.33,2,0,100.00,0,0,-,6,3,66.67,0,0,-,16.67,60.00,0.767,1,1,0,11,100.00,4,1,2,66.67
Givani Smith,"COL, SJS",RW,13,0.41666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Grant Hutton,NYI,D,13,1.6333333333333,0,0,0,0,0,-,1,0.00,0.14,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,6,0,100.00,4,0,100.00,3,0,100.00,0,0,-,0.77,0,100.00,5,0,100.00,4,0,100.00,0,0,-,1,0,100.00,0,0,-,1,0,100.00,0,0,-,0.00,-,0.00,0,0,0,4,-,0,0,0,-
Guillaume Brisebois,VAN,D,3,0.016666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Gustav Forsling,FLA,D,80,23.733333333333,0,1,0,1,1,100.00,3,0.00,0.2,8,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-,35,9,79.55,23,6,79.31,16,5,76.19,1,1,50.00,2.41,0.66,78.38,15,2,88.24,7,2,77.78,1,0,100.00,8,0,100.00,0,0,-,32,5,86.49,0,1,0.00,6.25,80.00,0.863,18,8,2,29,90.00,28,11,2,93.33
Gustav Nyquist,"MIN, NSH","C, RW",79,130.01666666667,2,1,1,0,3,30.00,16,12.50,2.79,31,24,20,10,0,3,2,1,1,0,0,3,4,1,1,5,1,2,2,50.00,230,28,89.15,169,25,87.11,125,24,83.89,10,3,76.92,18.44,1.11,94.34,131,12,91.61,55,4,93.22,2,1,66.67,76,8,90.48,5,1,83.33,128,9,93.43,3,0,100.00,8.00,87.50,0.955,37,10,5,98,88.10,78,16,10,88.64
Hampus Lindholm,BOS,D,17,37.416666666667,0,1,1,0,1,33.33,5,0.00,0.68,16,8,7,2,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,-,51,11,82.26,34,8,80.95,24,5,82.76,3,1,75.00,3.21,0.31,91.24,26,4,86.67,12,1,92.31,3,1,75.00,14,3,82.35,0,0,-,28,4,87.50,0,0,-,12.50,80.00,0.925,14,5,1,33,93.33,17,8,6,73.91
Haydn Fleury,WPG,D,39,3.3666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,1,0,100.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,2,0,100.00,0,0,-,-,-,-,2,0,0,5,100.00,3,0,0,100.00
Helge Grans,PHI,D,6,0.56666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,-,-,-,0,0,0,1,-,0,0,0,-
Hendrix Lapierre,WSH,C,27,17.466666666667,0,0,0,0,0,-,1,0.00,0.1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,2,33.33,22,6,78.57,17,5,77.27,9,4,69.23,0,0,-,2.01,0.17,92.21,14,1,93.33,7,1,87.50,0,0,-,7,0,100.00,0,0,-,9,3,75.00,0,0,-,0.00,100.00,1.000,3,2,0,22,100.00,5,2,0,100.00
Henri Jokiharju,"BOS, BUF",D,60,19.6,0,0,0,0,0,0.00,0,-,0.05,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-,23,8,74.19,18,7,72.00,10,7,58.82,1,0,100.00,1.58,0.37,80.87,8,3,72.73,5,2,71.43,1,0,100.00,3,1,75.00,0,0,-,21,4,84.00,0,0,-,10.00,100.00,1.100,9,5,3,21,75.00,14,6,4,77.78
Henry Thrun,SJS,D,60,15.9,0,0,0,0,0,-,2,0.00,0.4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-,20,5,80.00,12,3,80.00,6,2,75.00,0,0,-,1.48,0.12,92.56,8,1,88.89,5,1,83.33,0,0,-,3,0,100.00,0,0,-,17,0,100.00,0,0,-,0.00,100.00,1.000,4,3,1,27,80.00,8,6,1,88.89
Hudson Fasching,NYI,RW,43,3.9833333333333,0,0,0,0,0,-,0,-,0.12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,3,0,100.00,3,0,100.00,2,0,100.00,0,0,-,0.4,0,100.00,2,0,100.00,2,0,100.00,0,0,-,0,0,-,0,0,-,2,0,100.00,0,0,-,0.00,-,0.00,2,0,0,12,100.00,2,0,0,100.00
Ian Cole,UTA,D,82,2.5833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,2,1,66.67,0,1,0.00,0,1,0.00,0,0,-,0,0,0.00,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,4,0,100.00,0,0,-,-,100.00,1.00,7,1,0,24,100.00,8,1,0,100.00
Ian Mitchell,BOS,D,15,16.016666666667,0,0,0,0,0,-,2,0.00,0.2,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,24,7,77.42,20,6,76.92,14,5,73.68,0,1,0.00,1.8,0.52,77.52,11,5,68.75,5,2,71.43,0,0,-,6,3,66.67,0,1,0.00,19,3,86.36,0,0,-,0.00,80.00,0.800,4,3,2,10,66.67,8,5,2,80.00
Ilya Lyubushkin,DAL,D,80,1.9,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2,0,100.00,1,0,100.00,1,0,100.00,0,0,-,0.06,0,100.00,1,0,100.00,0,0,-,0,0,-,1,0,100.00,0,0,-,3,0,100.00,0,0,-,0.00,-,0.00,2,1,0,18,100.00,2,1,1,66.67
Ilya Mikheyev,CHI,RW,80,14.966666666667,0,0,0,0,0,0.00,0,-,0.07,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-,13,1,92.86,10,1,90.91,5,1,83.33,1,0,100.00,0.66,0,99.82,6,0,100.00,4,0,100.00,0,0,-,2,0,100.00,0,0,-,7,1,87.50,1,0,100.00,20.00,100.00,1.200,4,9,2,17,66.67,6,11,2,75.00
