Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
Derek Ryan,EDM,C,75,857.31666666667,10,12,7,5,22,64.71,72,13.89,8.03,118,95,72,40,4,8,8,4,4,0,0,6,15,26,38,70,34,286,226,55.86,701,837,45.58,532,620,46.18,397,462,46.22,34,61,35.79,30.68,43.7,41.24,308,426,41.96,124,157,44.13,20,32,38.46,184,269,40.62,9,15,37.50,351,376,48.28,5,14,26.32,8.56,86.80,0.954,106,185,257,735,29.20,189,259,403,31.93
Derek Stepan,CAR,C,58,626.15,9,10,6,4,19,76.00,96,9.38,10.96,145,124,88,43,6,16,14,7,7,0,0,4,13,22,29,50,23,248,196,55.86,605,527,53.45,453,403,52.92,329,284,53.67,25,27,48.08,28.79,25.75,52.79,289,256,53.03,133,110,54.73,18,16,52.94,156,146,51.66,6,7,46.15,277,236,54.00,1,4,20.00,7.60,90.49,0.981,109,144,130,535,45.61,198,205,248,44.39
Derick Brassard,"EDM, PHI",C,46,593.78333333333,8,11,7,4,19,67.86,62,12.90,6.9,91,70,56,29,3,5,16,8,8,0,0,5,10,10,82,38,5,169,161,51.21,571,523,52.19,421,403,51.09,308,295,51.08,28,21,57.14,29.28,25.32,53.62,276,257,51.78,120,93,56.34,13,12,52.00,156,164,48.75,7,7,50.00,255,239,51.62,8,0,100.00,9.09,92.88,1.020,133,140,84,507,61.29,210,191,166,55.85
Derrick Pouliot,"SEA, VGK",D,11,170.51666666667,0,4,3,1,4,40.00,8,0.00,0.5,30,17,11,2,0,2,4,2,2,0,0,0,10,3,10,7,11,0,0,-,175,152,53.52,127,110,53.59,82,78,51.25,10,4,71.43,6.18,7.79,44.24,83,76,52.20,34,38,47.22,4,3,57.14,49,38,56.32,6,1,85.71,80,68,54.05,0,0,-,12.20,94.87,1.071,23,26,12,155,65.71,46,43,43,51.69
Devin Shore,EDM,C,49,468.51666666667,5,6,4,2,11,64.71,36,13.89,4.06,65,52,41,18,3,4,10,5,5,0,0,3,8,15,67,51,19,102,112,47.66,370,456,44.79,287,358,44.50,209,262,44.37,17,33,34.00,16.5,24.22,40.53,158,242,39.50,70,93,42.94,10,14,41.67,88,149,37.13,3,12,20.00,187,195,48.95,4,7,36.36,8.13,87.40,0.955,70,93,91,422,43.48,122,122,164,42.66
Devon Toews,COL,D,66,1674.3666666667,13,44,11,33,57,46.34,158,8.23,8.1,267,202,77,22,6,14,20,10,10,0,0,5,34,45,54,40,78,0,0,-,1749,1531,53.32,1307,1179,52.57,995,883,52.98,123,77,61.50,94.73,78.78,54.60,865,760,53.23,337,359,48.42,56,48,53.85,528,401,56.84,37,15,71.15,795,680,53.90,25,13,65.79,12.36,91.28,1.036,254,339,325,1002,43.87,585,553,686,46.03
Dillon Dube,CGY,C,79,1014.2833333333,18,14,7,7,32,64.00,143,12.59,15.36,228,188,154,67,6,17,20,10,10,0,0,15,23,24,87,134,14,92,102,47.42,1044,863,54.75,818,685,54.42,579,496,53.86,50,47,51.55,53.24,43.98,54.76,510,410,55.43,211,170,55.38,23,23,50.00,299,240,55.47,20,15,57.14,502,408,55.16,6,7,46.15,8.64,90.52,0.992,209,160,110,1028,65.52,371,230,244,60.33
Dillon Heatherington,OTT,D,9,111,0,0,0,0,0,0.00,4,0.00,0.73,9,6,2,0,1,0,7,2,1,1,0,1,2,0,18,7,2,0,0,-,72,123,36.92,61,98,38.36,42,73,36.52,3,4,42.86,4.84,5.62,46.26,38,52,42.22,19,18,51.35,1,3,25.00,19,34,35.85,2,1,66.67,29,70,29.29,0,0,-,7.14,94.52,1.017,12,24,22,95,35.29,24,30,40,37.50
Dmitri Samorukov,EDM,D,1,2.4666666666667,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5,4,55.56,3,4,42.86,2,4,33.33,0,2,0.00,0.15,0.29,34.55,2,4,33.33,1,3,25.00,0,2,0.00,1,1,50.00,0,0,-,3,0,100.00,0,0,-,0.00,50.00,0.500,0,0,0,4,-,0,0,0,-
Dmitrij Jaskin,ARI,RW,12,177.41666666667,0,1,1,0,1,25.00,23,0.00,2.17,43,33,21,12,0,2,4,2,2,0,0,1,8,3,47,18,9,5,5,50.00,155,150,50.82,113,121,48.29,81,82,49.69,4,10,28.57,6.31,7.57,45.45,67,64,51.15,24,27,47.06,2,5,28.57,43,37,53.75,2,2,50.00,79,76,50.97,0,2,0.00,4.94,87.80,0.927,37,36,29,126,56.06,50,46,51,49.50
Dmitry Kulikov,MIN,D,80,1455.6666666667,7,17,11,6,24,34.78,74,9.46,4.58,168,112,51,11,4,13,39,18,17,1,0,16,31,16,100,127,97,0,0,-,1241,1471,45.76,930,1128,45.19,667,813,45.07,69,66,51.11,55.91,70.42,44.26,608,651,48.29,237,258,47.88,32,42,43.24,371,393,48.56,23,14,62.16,554,733,43.05,13,8,61.90,10.34,91.88,1.022,137,312,249,1068,35.49,377,477,535,41.34
Dmitry Orlov,WSH,D,76,1593.1666666667,12,23,14,9,35,39.77,127,9.45,6.52,238,174,76,17,5,13,44,22,22,0,0,17,44,37,124,66,90,0,0,-,1481,1359,52.15,1133,1008,52.92,823,727,53.10,88,65,57.52,74.88,62.45,54.53,741,671,52.48,263,263,50.00,35,38,47.95,478,408,53.95,27,16,62.79,651,618,51.30,20,9,68.97,10.69,91.06,1.018,147,301,251,1208,36.93,401,466,525,43.30
Dominic Toninato,WPG,C,77,646.68333333333,7,7,6,1,14,70.00,44,15.91,5.98,88,64,63,28,2,1,22,11,11,0,0,5,10,11,92,53,30,87,118,42.44,394,694,36.21,287,517,35.70,214,381,35.97,20,36,35.71,19.05,36.96,34.00,198,349,36.20,76,140,35.19,14,21,40.00,122,209,36.86,4,10,28.57,160,312,33.90,2,5,28.57,9.35,90.55,0.999,32,102,112,716,22.22,64,144,182,26.02
Dominik Kubalik,CHI,LW,78,1132.6333333333,15,17,3,14,32,66.67,161,9.32,18.19,285,220,152,67,8,13,16,7,7,0,0,12,25,18,93,49,28,8,12,40.00,1034,1036,49.95,743,759,49.47,555,578,48.98,48,50,48.98,51.44,48.44,51.50,495,509,49.30,196,177,52.55,26,27,49.06,299,332,47.39,9,13,40.91,484,455,51.54,13,5,72.22,8.65,91.35,1.000,189,200,130,942,59.25,361,304,307,54.04
Dominik Simon,"ANA, PIT",C,72,740.58333333333,3,10,7,3,13,46.43,88,3.41,7.58,138,114,82,40,4,6,34,12,11,0,1,13,20,22,72,84,38,9,12,42.86,744,599,55.40,578,437,56.95,423,327,56.40,28,27,50.91,34.68,26.46,56.72,335,298,52.92,138,124,52.67,14,17,45.16,197,174,53.10,7,5,58.33,385,280,57.89,7,5,58.33,6.62,91.74,0.984,96,153,103,694,48.24,152,205,204,42.70
Dougie Hamilton,NJD,D,62,1315.1166666667,9,21,10,11,30,37.50,197,4.57,11.43,402,285,143,33,19,23,34,17,17,0,0,5,54,20,87,51,58,0,0,-,1474,1180,55.54,1119,903,55.34,801,665,54.64,80,90,47.06,71.88,64.42,52.74,791,600,56.87,315,215,59.43,49,41,54.44,476,385,55.28,22,32,40.74,728,570,56.09,8,13,38.10,9.99,86.47,0.965,221,255,153,906,59.09,513,394,369,58.16
Drake Batherson,OTT,RW,46,870.71666666667,17,27,19,8,44,68.75,111,15.32,12.14,189,149,120,51,8,15,32,12,11,0,1,7,30,21,89,52,15,18,25,41.86,932,766,54.89,717,586,55.03,514,420,55.03,64,35,64.65,54.27,41.36,56.75,514,407,55.81,224,157,58.79,38,20,65.52,290,250,53.70,14,8,63.64,398,308,56.37,11,6,64.71,12.45,91.67,1.041,264,181,68,548,79.52,458,251,170,72.93
Drake Caggiula,BUF,C,18,263.45,2,3,3,0,5,50.00,23,8.70,1.78,37,31,17,10,3,1,4,2,2,0,0,3,2,6,17,17,7,1,3,25.00,188,243,43.62,139,192,41.99,100,147,40.49,10,18,35.71,7.19,14.5,33.15,70,117,37.43,26,63,29.21,5,9,35.71,44,54,44.90,0,4,0.00,103,116,47.03,4,4,50.00,10.00,87.76,0.978,35,66,47,206,42.68,58,89,79,42.34
Drew Doughty,LAK,D,39,1004.05,7,24,10,14,31,52.54,99,7.07,5.45,183,127,64,10,3,12,30,15,15,0,0,6,24,9,60,77,14,0,0,-,1088,768,58.62,824,591,58.23,609,434,58.39,59,58,50.43,57.03,48.27,54.16,541,409,56.95,209,178,54.01,27,35,43.55,332,231,58.97,9,15,37.50,606,374,61.84,16,7,69.57,9.69,86.64,0.963,178,179,144,531,55.28,405,297,299,57.53
Drew O'Connor,PIT,LW,22,226.23333333333,3,2,1,1,5,62.50,40,7.50,3.81,62,54,45,16,0,4,4,2,2,0,0,2,5,9,12,36,4,18,34,34.62,256,171,59.95,204,117,63.55,150,89,62.76,8,9,47.06,11.87,6.88,63.32,138,76,64.49,47,29,61.84,3,8,27.27,91,47,65.94,4,1,80.00,110,86,56.12,1,0,100.00,5.33,89.89,0.952,30,44,11,214,73.17,60,62,33,64.52
Dryden Hunt,NYR,LW,76,933.85,6,11,7,4,17,56.67,94,6.38,11.6,177,142,103,65,5,12,52,18,15,2,1,20,20,21,153,106,15,5,15,25.00,794,842,48.53,599,630,48.74,429,451,48.75,30,40,42.86,38.36,36.14,51.49,373,416,47.28,163,152,51.75,13,20,39.39,210,264,44.30,10,12,45.45,381,388,49.54,5,8,38.46,6.99,91.13,0.981,132,158,78,798,62.86,263,246,200,56.80
Duncan Keith,EDM,D,64,1262.5166666667,1,20,10,10,21,34.43,79,1.27,3.42,175,112,33,4,5,9,22,11,11,0,0,2,64,36,22,60,107,0,0,-,1164,1206,49.11,853,916,48.22,641,685,48.34,61,57,51.69,55.59,61.81,47.35,545,655,45.42,224,251,47.16,44,33,57.14,321,404,44.28,11,15,42.31,542,498,52.12,6,9,40.00,9.52,91.68,1.012,142,259,227,862,38.48,360,373,446,44.67
Dustin Brown,LAK,"LW, RW",64,943.33333333333,9,19,9,10,28,62.22,146,6.16,15.64,238,196,129,65,6,12,20,10,10,0,0,14,19,13,88,71,6,2,8,20.00,994,746,57.13,774,572,57.50,582,426,57.74,45,34,56.96,53.41,38.72,57.97,491,393,55.54,207,174,54.33,20,18,52.63,284,219,56.46,11,9,55.00,578,370,60.97,13,4,76.47,7.73,92.02,0.998,201,177,112,745,64.22,365,247,225,61.86
Dylan Coghlan,VGK,D,59,837.81666666667,3,10,4,6,13,40.63,108,2.78,4.64,218,157,53,7,3,14,18,9,9,0,0,7,28,20,62,72,56,0,0,-,884,744,54.30,668,530,55.76,480,409,53.99,32,33,49.23,39.16,33.34,54.01,409,389,51.25,166,158,51.23,15,21,41.67,243,231,51.27,10,9,52.63,417,307,57.60,7,2,77.78,6.67,91.93,0.986,130,179,99,683,56.77,264,248,221,54.43
Dylan Cozens,BUF,C,79,1255.8,13,25,14,11,38,56.72,160,8.13,15.8,265,210,161,71,8,16,55,18,15,1,2,20,30,33,35,83,22,383,457,45.60,1183,1046,53.07,904,822,52.38,679,631,51.83,67,68,49.63,54.29,57.24,48.68,529,520,50.43,217,229,48.65,31,31,50.00,312,291,51.74,19,22,46.34,586,473,55.34,15,13,53.57,9.87,89.22,0.991,261,250,129,957,66.92,440,334,279,61.20
Dylan DeMelo,WPG,D,76,1405.9333333333,1,12,6,6,13,25.00,78,1.28,3.58,141,98,31,7,3,9,28,14,14,0,0,8,49,17,113,113,104,0,0,-,1153,1462,44.09,891,1112,44.48,652,810,44.60,52,73,41.60,60.48,79.98,43.06,608,754,44.64,257,320,44.54,35,39,47.30,351,434,44.71,11,17,39.29,487,656,42.61,4,17,19.05,7.98,90.99,0.990,126,295,295,1048,29.93,341,428,555,38.06
Dylan Gambrell,OTT,C,63,764.58333333333,3,4,2,2,7,29.17,58,5.17,6.58,102,90,62,29,5,5,12,6,6,0,0,6,13,11,103,111,37,295,309,48.84,506,861,37.02,389,630,38.17,275,453,37.77,24,36,40.00,26.02,42.83,37.79,234,415,36.06,93,175,34.70,10,23,30.30,141,240,37.01,5,12,29.41,225,393,36.41,5,1,83.33,8.73,92.05,1.008,40,159,192,703,17.24,76,217,350,17.84
Dylan Larkin,DET,C,71,1395.9333333333,31,38,26,12,69,69.70,212,14.62,20.84,385,281,218,83,5,26,47,18,16,1,1,22,42,38,76,66,22,630,574,52.33,1451,1236,54.00,1107,991,52.76,847,736,53.51,99,99,50.00,85.26,80.57,51.41,768,663,53.67,325,294,52.50,49,47,51.04,443,369,54.56,29,23,55.77,629,488,56.31,19,17,52.78,11.69,86.55,0.982,268,273,201,778,57.14,560,371,399,58.39
Dylan Samberg,WPG,D,15,222.8,0,5,1,4,5,45.45,14,0.00,0.52,28,23,5,0,0,1,4,2,2,0,0,1,11,6,21,24,19,0,0,-,174,203,46.15,147,160,47.88,104,117,47.06,11,9,55.00,9.27,10.33,47.29,90,103,46.63,43,45,48.86,8,6,57.14,47,58,44.76,2,2,50.00,73,85,46.20,1,1,50.00,10.58,92.31,1.029,19,37,27,208,41.30,57,57,57,50.00
Dylan Sikura,COL,C,5,49.783333333333,0,1,1,0,1,50.00,3,0.00,0.41,4,4,3,2,0,2,0,0,0,0,0,0,0,2,0,5,3,0,0,-,43,31,58.11,27,21,56.25,20,15,57.14,2,2,50.00,1.47,1.81,44.94,17,13,56.67,9,6,60.00,2,2,50.00,8,7,53.33,0,0,-,23,16,58.97,0,0,-,10.00,86.67,0.967,10,5,5,51,66.67,12,12,15,44.44
Dylan Strome,CHI,C,69,1203.4,22,26,12,14,48,64.86,126,17.46,13.43,183,156,141,82,3,8,28,13,13,0,0,11,22,47,11,65,31,460,419,52.33,1246,1041,54.48,942,770,55.02,722,570,55.88,74,56,56.92,62.92,53.43,54.08,632,524,54.67,223,192,53.73,31,25,55.36,409,332,55.20,28,18,60.87,573,447,56.18,14,7,66.67,10.25,90.18,1.004,300,164,51,887,85.47,579,265,164,77.93
Dysin Mayo,ARI,D,67,1400.1166666667,4,8,2,6,12,26.67,76,5.26,2.88,158,106,40,5,2,10,27,11,10,1,0,7,39,14,129,80,124,0,0,-,914,1720,34.70,678,1303,34.23,497,963,34.04,45,98,31.47,45.63,87.19,34.36,452,854,34.61,186,357,34.25,19,45,29.69,266,497,34.86,13,31,29.55,404,801,33.53,10,22,31.25,9.05,89.82,0.989,116,265,341,1006,25.38,283,413,650,30.33
Eeli Tolvanen,NSH,RW,75,1007.0833333333,11,12,6,6,23,45.10,151,7.28,12.68,266,209,137,41,10,15,16,8,8,0,0,11,21,15,176,68,43,0,1,0.00,1053,831,55.89,796,625,56.02,571,450,55.93,51,41,55.43,52.55,35.12,59.94,506,364,58.16,180,124,59.21,27,22,55.10,326,240,57.60,15,10,60.00,498,423,54.07,8,8,50.00,8.93,90.89,0.998,188,193,139,791,57.49,384,262,277,58.09
Eetu Luostarinen,FLA,C,78,1047.6166666667,9,17,10,7,26,63.41,84,10.71,9.74,153,110,101,52,8,10,12,6,6,0,0,14,27,38,103,135,45,321,481,40.02,977,1010,49.17,722,764,48.59,531,591,47.33,41,53,43.62,48.23,53.65,47.34,479,515,48.19,211,216,49.41,27,34,44.26,268,299,47.27,6,11,35.29,418,440,48.72,8,8,50.00,7.72,91.03,0.988,105,247,208,950,33.55,241,353,394,37.95
Egor Sokolov,OTT,LW,8,82.966666666667,0,0,0,0,0,0.00,8,0.00,1.1,14,11,11,6,0,3,4,2,2,0,0,0,0,1,13,11,4,0,0,-,81,83,49.39,64,66,49.23,51,50,50.50,2,8,20.00,3.74,3.71,50.16,41,33,55.41,20,13,60.61,2,3,40.00,21,20,51.22,0,4,0.00,38,40,48.72,0,1,0.00,3.92,84.00,0.879,13,14,7,86,65.00,20,20,14,58.82
Egor Zamula,PHI,D,10,163.46666666667,0,0,0,0,0,0.00,4,0.00,0.19,11,6,2,0,0,0,4,2,2,0,0,0,8,3,5,9,19,0,0,-,129,149,46.40,104,111,48.37,78,87,47.27,3,12,20.00,7.48,7.63,49.51,61,80,43.26,32,33,49.23,2,5,28.57,29,47,38.16,1,4,20.00,50,64,43.86,0,3,0.00,3.85,86.21,0.901,14,28,20,139,41.18,40,45,46,46.51
Elias Lindholm,CGY,C,82,1635.9333333333,42,40,24,16,82,55.03,236,17.80,28.61,381,310,292,129,6,23,22,10,10,0,0,14,41,55,66,62,44,841,751,52.83,1883,1381,57.69,1447,1073,57.42,1057,776,57.67,149,70,68.04,115.86,74.87,60.74,1040,690,60.12,427,267,61.53,77,33,70.00,613,423,59.17,44,24,64.71,785,626,55.63,20,9,68.97,14.10,90.98,1.051,374,298,421,984,47.04,747,422,690,51.98
Elias Pettersson,VAN,C,80,1487.45,32,36,20,16,68,65.38,192,16.67,21.95,387,290,228,82,9,20,12,5,5,0,0,29,39,56,49,110,41,238,302,44.07,1717,1216,58.54,1284,937,57.81,918,697,56.84,104,61,63.03,97.7,67.13,59.27,923,640,59.05,351,268,56.70,49,36,57.65,572,372,60.59,33,16,67.35,719,480,59.97,21,5,80.77,11.33,91.25,1.026,353,233,147,1072,70.60,674,327,309,68.57
Emil Bemstrom,CBJ,C,41,431.35,6,5,2,3,11,64.71,62,9.68,5.54,105,84,62,19,1,5,4,2,2,0,0,3,5,11,36,27,4,2,2,50.00,411,350,54.01,316,270,53.92,223,206,51.98,17,17,50.00,19.19,17.92,51.71,210,182,53.57,66,80,45.21,8,8,50.00,144,102,58.54,4,5,44.44,180,151,54.38,5,4,55.56,7.62,91.75,0.994,89,106,64,328,58.17,151,129,111,57.63
Eric Robinson,CBJ,LW,67,930.76666666667,10,17,10,7,27,77.14,104,9.62,11.14,187,136,100,52,12,10,18,9,9,0,0,8,12,30,95,77,20,2,2,50.00,750,979,43.38,556,760,42.25,403,570,41.42,35,55,38.89,37.23,52.21,41.63,347,515,40.26,142,209,40.46,19,31,38.00,205,306,40.12,7,13,35.00,346,435,44.30,6,11,35.29,8.68,90.35,0.990,108,224,306,637,26.09,177,267,461,27.74
Erik Brannstrom,OTT,D,53,1048,0,14,6,8,14,34.15,86,0.00,3.77,168,115,46,8,2,14,30,14,14,0,0,6,36,10,39,107,54,0,0,-,1050,924,53.19,793,718,52.48,575,545,51.34,41,47,46.59,57.06,55.93,50.50,533,467,53.30,229,203,53.01,27,31,46.55,304,264,53.52,9,11,45.00,456,373,55.01,3,2,60.00,7.13,91.38,0.985,194,172,112,803,63.40,437,281,268,61.99
Erik Cernak,TBL,D,55,1053.4166666667,1,12,7,5,13,30.23,86,1.16,3.5,176,127,45,8,7,6,46,19,17,2,0,19,17,21,165,91,39,0,0,-,867,1017,46.02,672,762,46.86,465,537,46.41,43,54,44.33,44.75,53.24,45.67,460,559,45.14,187,211,46.98,27,30,47.37,273,348,43.96,12,13,48.00,417,549,43.17,2,11,15.38,9.25,89.94,0.992,90,248,299,676,23.14,248,364,541,31.43
Erik Gudbranson,CGY,D,78,1414.15,6,11,5,6,17,31.48,129,4.65,4.03,268,181,41,4,6,12,68,24,18,6,0,14,42,20,145,164,77,0,0,-,1333,1314,50.36,1015,1023,49.80,700,746,48.41,54,60,47.37,57.62,71.78,44.53,635,693,47.82,216,257,45.67,22,25,46.81,419,436,49.01,22,26,45.83,601,585,50.67,10,9,52.63,7.71,91.96,0.997,166,170,258,1441,39.15,427,293,519,45.14
Erik Gustafsson,CHI,D,59,956.86666666667,3,15,8,7,18,36.00,79,3.80,3.79,173,113,38,3,3,6,14,7,7,0,0,2,39,10,45,73,50,0,0,-,954,787,54.80,721,615,53.97,552,467,54.17,50,44,53.19,43.62,40.65,51.76,457,395,53.64,157,159,49.68,25,25,50.00,300,236,55.97,16,12,57.14,463,335,58.02,9,5,64.29,9.06,90.58,0.996,220,144,38,787,85.27,413,210,121,77.34
Erik Haula,BOS,LW,78,1177.4,18,26,14,12,44,72.13,141,12.77,14.16,217,184,137,67,10,6,47,21,20,1,0,16,21,25,129,70,34,434,372,53.85,1111,1012,52.33,876,783,52.80,668,549,54.89,61,42,59.22,54.57,46.5,53.99,567,482,54.05,224,174,56.28,32,21,60.38,343,308,52.69,22,11,66.67,513,473,52.03,7,9,43.75,9.13,92.35,1.015,229,185,141,967,61.89,410,292,334,55.11
Erik Johnson,COL,D,77,1330.4333333333,8,17,7,10,25,35.71,139,5.76,6.13,260,175,72,12,5,12,24,12,12,0,0,5,29,35,165,77,116,0,0,-,1178,1468,44.52,859,1090,44.07,660,807,44.99,70,74,48.61,54.37,74.95,42.04,571,732,43.82,209,337,38.28,35,46,43.21,362,395,47.82,18,18,50.00,502,657,43.31,14,10,58.33,10.61,90.83,1.014,148,223,344,1118,30.08,329,378,647,33.71
Erik Karlsson,SJS,D,50,1173.5166666667,10,25,13,12,35,53.85,117,8.55,7.08,248,170,86,14,11,9,14,7,7,0,0,12,63,52,18,68,10,0,0,-,1241,1119,52.58,952,838,53.18,696,611,53.25,65,69,48.51,63.99,66.68,48.97,645,574,52.91,255,232,52.36,31,35,46.97,390,342,53.28,18,19,48.65,727,597,54.91,15,9,62.50,9.34,88.71,0.980,220,225,179,765,55.14,467,335,347,57.37
Esa Lindell,DAL,D,76,1675.4333333333,4,21,13,8,25,38.46,136,2.94,4.59,211,159,61,10,4,12,12,6,6,0,0,10,55,20,111,110,143,0,1,0.00,1285,1761,42.19,995,1274,43.85,736,909,44.74,65,91,41.67,68.63,77.73,46.89,665,818,44.84,278,290,48.94,36,41,46.75,387,528,42.30,13,32,28.89,521,834,38.45,11,18,37.93,8.83,89.99,0.988,254,356,419,992,37.74,480,506,797,37.59
Ethan Bear,CAR,D,58,932.65,5,9,6,3,14,32.56,97,5.15,4.58,186,129,44,9,3,14,20,9,9,0,0,3,28,16,55,90,34,0,0,-,968,755,56.18,768,598,56.22,514,447,53.49,43,39,52.44,50.67,39.89,55.95,468,379,55.25,217,176,55.22,22,24,47.83,251,203,55.29,14,13,51.85,448,331,57.51,7,2,77.78,8.37,91.28,0.996,139,191,122,762,53.26,317,292,268,54.19
Ethan Prow,BUF,D,4,50.95,1,0,0,0,1,33.33,2,50.00,0.2,3,2,2,1,0,0,0,0,0,0,0,0,2,0,2,5,1,0,0,-,46,58,44.23,36,46,43.90,26,33,44.07,3,4,42.86,1.75,2.95,37.17,24,36,40.00,7,11,38.89,1,2,33.33,17,25,40.48,1,2,33.33,22,24,47.83,1,0,100.00,11.54,87.88,0.994,4,7,12,54,25.00,6,9,16,27.27
Evan Bouchard,EDM,D,81,1604.1666666667,12,31,12,19,43,48.31,205,5.85,9.39,400,278,74,13,4,24,28,14,14,0,0,10,79,37,80,86,106,0,0,-,1728,1453,54.32,1314,1097,54.50,974,806,54.72,89,81,52.35,92.34,78.9,53.93,838,789,51.51,354,320,52.52,55,42,56.70,484,469,50.79,23,22,51.11,794,582,57.70,10,14,41.67,9.14,89.95,0.991,216,279,244,1074,46.96,553,446,505,52.27
Evan Rodrigues,PIT,C,82,1298.6333333333,19,24,15,9,43,58.90,244,7.79,21.76,393,310,218,78,13,27,14,7,7,0,0,17,32,33,89,123,29,183,203,47.41,1476,991,59.83,1126,739,60.38,837,565,59.70,73,56,56.59,77.77,54.69,58.71,767,493,60.87,303,197,60.60,35,33,51.47,464,296,61.05,24,12,66.67,654,446,59.45,12,8,60.00,8.72,90.09,0.988,258,240,192,960,57.33,493,344,377,56.67
Evander Kane,EDM,LW,43,836.36666666667,22,17,9,8,39,59.09,152,14.47,18.36,260,206,162,80,10,18,60,26,25,0,1,15,27,16,135,79,9,9,11,45.00,977,751,56.54,746,582,56.17,551,414,57.10,66,30,68.75,59.16,40.41,59.41,498,413,54.67,227,169,57.32,38,16,70.37,271,244,52.62,16,6,72.73,437,307,58.74,12,7,63.16,11.98,92.75,1.047,136,176,90,519,60.18,287,233,218,56.83
Evgeni Malkin,PIT,C,41,751.51666666667,20,22,10,12,42,73.68,129,15.50,13.1,203,158,126,48,2,16,24,11,11,0,0,13,48,41,21,46,15,164,212,43.62,909,563,61.75,696,443,61.11,510,339,60.07,57,39,59.38,57.97,35.38,62.10,509,291,63.63,213,115,64.94,30,23,56.60,296,176,62.71,15,10,60.00,364,236,60.67,11,5,68.75,11.18,88.50,0.997,197,116,41,531,82.77,390,191,121,76.32
Evgenii Dadonov,VGK,RW,78,1233.15,20,23,17,6,43,57.33,177,11.30,18.92,300,232,187,94,9,25,18,9,9,0,0,12,30,17,65,128,23,1,4,20.00,1398,1017,57.89,1024,741,58.02,771,562,57.84,75,53,58.59,73.56,52.05,58.56,697,518,57.37,296,219,57.48,44,27,61.97,401,299,57.29,21,13,61.76,625,415,60.10,9,11,45.00,9.73,90.57,1.003,293,245,122,896,70.60,517,366,283,64.63
Evgeny Kuznetsov,WSH,C,79,1602.15,24,54,34,20,78,67.24,208,11.54,22.02,345,289,186,78,6,14,44,18,17,0,1,23,51,54,42,48,23,504,662,43.22,1668,1317,55.88,1301,999,56.57,928,713,56.55,116,81,58.88,98.54,72.96,57.46,834,686,54.87,320,293,52.20,47,48,49.47,514,393,56.67,38,22,63.33,761,525,59.18,26,9,74.29,12.50,88.64,1.011,447,314,102,973,81.42,823,434,250,76.70
Evgeny Svechnikov,WPG,LW,72,774.36666666667,7,12,5,7,19,70.37,78,8.97,7.53,123,99,83,44,4,9,38,15,14,0,1,8,28,24,104,68,20,3,4,42.86,664,709,48.36,518,544,48.78,386,411,48.43,27,31,46.55,32.39,31.63,50.60,329,354,48.17,147,145,50.34,19,19,50.00,182,209,46.55,4,7,36.36,311,321,49.21,3,5,37.50,6.99,92.46,0.995,107,147,94,702,53.23,207,201,217,48.82
Fabian Zetterlund,NJD,LW,14,186.2,3,5,3,2,8,61.54,36,8.33,3.56,50,44,32,10,1,4,0,0,0,0,0,0,1,2,16,19,1,2,1,66.67,191,147,56.51,143,116,55.21,110,87,55.84,13,8,61.90,9.76,7.88,55.35,99,62,61.49,34,21,61.82,7,3,70.00,65,41,61.32,4,3,57.14,99,88,52.94,2,2,50.00,11.82,90.80,1.026,33,49,21,153,61.11,57,71,44,56.44
Filip Chytil,NYR,C,67,882.73333333333,8,14,8,6,22,61.11,135,5.93,14.36,231,188,155,73,9,17,14,7,7,0,0,10,28,23,24,75,26,136,175,43.73,844,738,53.35,644,550,53.94,474,403,54.05,36,33,52.17,44.06,35.88,55.11,449,390,53.52,200,185,51.95,23,20,53.49,249,205,54.85,8,10,44.44,356,304,53.94,5,3,62.50,7.59,91.81,0.994,122,128,57,786,68.16,252,202,151,62.53
Filip Forsberg,NSH,LW,69,1248.75,42,42,27,15,84,72.41,226,18.58,24.75,424,333,241,81,16,20,22,11,11,0,0,24,56,53,112,59,43,1,0,100.00,1478,983,60.06,1128,746,60.19,779,554,58.44,116,62,65.17,82.02,53.22,60.65,774,489,61.28,278,170,62.05,62,28,68.89,496,319,60.86,27,19,58.70,677,421,61.66,24,9,72.73,14.89,88.81,1.037,373,247,149,746,71.46,713,402,308,69.83
