Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2023-2024,Jonathan Marchessault,VGK,RW,36.0,279.0,65.0,,129.0,238.0,21.0,17.0,80.0,114.0,337.0,236.0,,55.0,Second Line,82,1467.3833333333,42,17,34.0,1990-12-27,CAN,CAN,69.0,183.0,-,-,-,-,,
2023-2024,Jonny Brodzinski,NYR,C,322.0,256.0,,,355.0,268.0,135.0,413.0,320.0,395.0,384.0,330.0,133.0,369.0,Bottom 6,57,634.26666666667,6,5,32.0,1993-06-19,USA,USA,72.0,212.0,2013,5,27,148,,
2023-2024,Jordan Eberle,SEA,RW,122.0,69.0,148.0,,150.0,65.0,161.0,193.0,89.0,72.0,224.0,412.0,,133.0,Second Line,78,1360.7,17,18,35.0,1990-05-15,CAN,CAN,71.0,190.0,2008,1,22,22,,
2023-2024,Jordan Greenway,BUF,LW,363.0,105.0,,134.0,332.0,148.0,267.0,372.0,222.0,351.0,398.0,99.0,,251.0,Second Line,67,1155.7166666667,10,10,28.0,1997-02-16,USA,USA,78.0,231.0,2015,2,20,50,,
2023-2024,Jordan Kyrou,STL,C,37.0,405.0,59.0,,286.0,355.0,28.0,32.0,169.0,58.0,129.0,454.0,,40.0,First Line,82,1503.2,31,22,27.0,1998-05-05,CAN,CAN,73.0,196.0,2016,2,5,35,,
2023-2024,Jordan Martinook,CAR,LW,95.0,6.0,,100.0,38.0,3.0,155.0,288.0,200.0,213.0,328.0,216.0,,252.0,Bottom 6,82,1201.05,14,11,32.0,1992-07-25,CAN,CAN,72.0,196.0,2012,2,28,58,,
2023-2024,Jordan Staal,CAR,C,186.0,7.0,,28.0,19.0,1.0,321.0,292.0,259.0,355.0,329.0,113.0,3.0,248.0,Bottom 6,80,1230.3,10,7,36.0,1988-09-10,CAN,CAN,76.0,220.0,2006,1,2,2,,
2023-2024,Josh Anderson,MTL,RW,284.0,454.0,173.0,208.0,371.0,456.0,150.0,225.0,287.0,386.0,242.0,97.0,,209.0,Bottom 6,78,1206.15,9,7,31.0,1994-05-07,CAN,CAN,75.0,218.0,2012,4,4,95,,
2023-2024,Josh Norris,OTT,C,238.0,376.0,181.0,,221.0,408.0,170.0,62.0,223.0,418.0,192.0,197.0,130.0,107.0,Second Line,50,881.86666666667,16,3,26.0,1999-05-05,USA,USA,74.0,195.0,2017,1,19,19,,
2023-2024,Joshua Roy,MTL,RW,153.0,80.0,,,256.0,280.0,240.0,262.0,383.0,189.0,399.0,391.0,,293.0,Bottom 6,23,279.23333333333,4,4,21.0,2003-08-06,CAN,CAN,72.0,193.0,2021,5,22,150,,
2023-2024,Julien Gauthier,NYI,RW,253.0,380.0,,,457.0,421.0,215.0,126.0,300.0,343.0,25.0,37.0,,364.0,Bottom 6,27,274.58333333333,5,2,27.0,1997-10-15,CAN,CAN,76.0,224.0,2016,1,21,21,,
2023-2024,Juraj Slafkovsky,MTL,LW,347.0,387.0,250.0,,253.0,435.0,333.0,284.0,213.0,247.0,445.0,147.0,,210.0,Second Line,82,1470.7333333333,20,19,21.0,2004-03-30,SVK,SVK,75.0,238.0,2022,1,1,1,,
2023-2024,Justin Bailey,SJS,RW,339.0,341.0,,,249.0,400.0,349.0,428.0,434.0,339.0,233.0,168.0,,407.0,Bottom 6,59,665.56666666667,5,6,30.0,1995-07-01,USA,USA,76.0,214.0,2013,2,22,52,,
2023-2024,Justin Danforth,CBJ,RW,305.0,299.0,,151.0,290.0,368.0,345.0,265.0,364.0,369.0,248.0,130.0,134.0,314.0,Bottom 6,71,1013.4333333333,10,8,32.0,1993-03-15,CAN,CAN,69.0,190.0,-,-,-,-,,
2023-2024,Juuso Parssinen,NSH,C,438.0,369.0,193.0,,264.0,352.0,427.0,305.0,336.0,421.0,67.0,161.0,142.0,340.0,Bottom 6,44,642.38333333333,8,0,24.0,2001-02-01,FIN,FIN,75.0,212.0,2019,7,24,210,,
2023-2024,Kaapo Kakko,NYR,RW,216.0,184.0,215.0,,184.0,123.0,271.0,163.0,139.0,307.0,189.0,421.0,,274.0,Bottom 6,61,810.03333333333,13,4,24.0,2001-02-13,FIN,FIN,74.0,206.0,2019,1,2,2,,
2023-2024,Kailer Yamamoto,SEA,RW,319.0,59.0,237.0,168.0,188.0,75.0,377.0,257.0,160.0,354.0,195.0,240.0,,303.0,Bottom 6,59,707.5,8,4,26.0,1998-09-29,USA,USA,68.0,153.0,2017,1,22,22,,
2023-2024,Kasperi Kapanen,STL,RW,272.0,370.0,258.0,201.0,279.0,360.0,263.0,307.0,338.0,161.0,174.0,187.0,,280.0,Bottom 6,73,1050.05,6,11,28.0,1996-07-23,FIN,FIN,73.0,194.0,2014,1,22,22,,
2023-2024,Keegan Kolesar,VGK,RW,349.0,115.0,,,328.0,140.0,396.0,354.0,396.0,246.0,340.0,8.0,,393.0,Bottom 6,79,858.2,8,7,28.0,1997-04-08,CAN,CAN,74.0,217.0,2015,3,8,69,,
2023-2024,Kent Johnson,CBJ,C,286.0,346.0,194.0,,263.0,341.0,296.0,289.0,146.0,194.0,321.0,451.0,,292.0,Bottom 6,42,568.75,6,6,22.0,2002-10-18,CAN,CAN,72.0,175.0,2021,1,5,5,,
2023-2024,Kevin Fiala,LAK,LW,47.0,172.0,40.0,222.0,74.0,43.0,41.0,57.0,144.0,21.0,315.0,305.0,,46.0,First Line,82,1478.9166666667,29,21,28.0,1996-07-22,CHE,CHE,70.0,204.0,2014,1,11,11,,
2023-2024,Kevin Hayes,STL,RW,193.0,397.0,169.0,,270.0,361.0,101.0,238.0,260.0,171.0,29.0,363.0,47.0,165.0,Bottom 6,79,1142.8833333333,13,5,33.0,1992-05-08,USA,USA,77.0,216.0,2010,1,24,24,,
2023-2024,Kevin Labanc,SJS,RW,259.0,390.0,275.0,,136.0,337.0,187.0,366.0,286.0,240.0,368.0,154.0,,328.0,Bottom 6,46,534.61666666667,2,4,29.0,1995-12-12,USA,USA,71.0,185.0,2014,6,21,171,,
2023-2024,Kevin Rooney,CGY,C,435.0,238.0,,93.0,393.0,326.0,444.0,406.0,446.0,460.0,88.0,104.0,140.0,412.0,Bottom 6,33,370.11666666667,3,0,32.0,1993-05-21,USA,USA,74.0,190.0,-,-,-,-,,
2023-2024,Kevin Stenlund,FLA,C,433.0,125.0,,91.0,381.0,156.0,403.0,342.0,386.0,455.0,453.0,219.0,128.0,405.0,Bottom 6,81,1020.9333333333,11,3,28.0,1996-09-20,SWE,SWE,77.0,215.0,2015,2,28,58,,
2023-2024,Kiefer Sherwood,NSH,LW,167.0,284.0,,,240.0,293.0,169.0,233.0,279.0,222.0,400.0,27.0,,286.0,Bottom 6,68,827.58333333333,10,11,30.0,1995-03-31,USA,USA,72.0,194.0,-,-,-,-,,
2023-2024,Kirill Kaprizov,MIN,LW,41.0,112.0,3.0,,127.0,39.0,19.0,3.0,13.0,19.0,31.0,338.0,,7.0,First Line,75,1618.2666666667,46,33,28.0,1997-04-26,RUS,RUS,70.0,202.0,2015,5,14,135,,
2023-2024,Kirill Marchenko,CBJ,RW,232.0,383.0,184.0,,320.0,432.0,111.0,106.0,245.0,347.0,231.0,374.0,,155.0,Second Line,78,1280.2833333333,23,12,24.0,2000-07-21,RUS,RUS,75.0,197.0,2018,2,18,49,,
2023-2024,Klim Kostin,"DET, SJS",C,248.0,297.0,,,345.0,231.0,381.0,146.0,150.0,285.0,186.0,29.0,,385.0,Bottom 6,52,567.28333333333,8,4,26.0,1999-05-05,RUS,RUS,75.0,215.0,2017,1,31,31,,
2023-2024,Kurtis MacDermid,"COL, NJD","D, LW",458.0,227.0,,,464.0,223.0,456.0,398.0,397.0,445.0,,5.0,,465.0,Fringe,45,217.48333333333,2,1,31.0,1994-03-25,CAN,CAN,77.0,233.0,-,-,-,-,,
2023-2024,Kyle Connor,WPG,LW,64.0,417.0,60.0,220.0,197.0,389.0,34.0,27.0,11.0,93.0,147.0,448.0,,27.0,First Line,65,1282.1,34,13,28.0,1996-12-09,USA,USA,74.0,179.0,2015,1,17,17,,
2023-2024,Kyle MacLean,NYI,C,403.0,304.0,,,445.0,206.0,447.0,311.0,251.0,325.0,324.0,77.0,173.0,435.0,Bottom 6,32,322.76666666667,4,3,26.0,1999-04-29,USA,,73.0,190.0,-,-,-,-,,
2023-2024,Kyle Okposo,"BUF, FLA",RW,252.0,113.0,238.0,190.0,313.0,96.0,138.0,208.0,256.0,295.0,312.0,198.0,154.0,217.0,Bottom 6,67,894.63333333333,12,7,37.0,1988-04-16,USA,USA,72.0,218.0,2006,1,7,7,,
2023-2024,Kyle Palmieri,NYI,C,104.0,411.0,97.0,,103.0,363.0,81.0,85.0,99.0,219.0,84.0,213.0,,113.0,Second Line,82,1412.0166666667,30,10,34.0,1991-02-01,USA,USA,71.0,198.0,2009,1,26,26,,
2023-2024,Lars Eller,PIT,C,274.0,116.0,239.0,26.0,220.0,117.0,216.0,306.0,448.0,323.0,228.0,248.0,45.0,239.0,Second Line,82,1309.1666666667,15,8,36.0,1989-05-08,DNK,DNK,74.0,205.0,2007,1,13,13,,
2023-2024,Lawson Crouse,ARI,LW,161.0,295.0,141.0,81.0,302.0,324.0,204.0,107.0,341.0,226.0,257.0,96.0,,134.0,Second Line,81,1362.1833333333,23,15,28.0,1997-06-23,CAN,CAN,76.0,215.0,2015,1,11,11,,
2023-2024,Leo Carlsson,ANA,C,386.0,338.0,220.0,,282.0,313.0,358.0,329.0,366.0,277.0,343.0,431.0,176.0,223.0,First Line,55,996.0,12,11,20.0,2004-12-26,SWE,,75.0,194.0,2023,1,2,2,,
2023-2024,Leon Draisaitl,EDM,C,43.0,306.0,1.0,225.0,8.0,211.0,106.0,7.0,69.0,5.0,232.0,355.0,19.0,8.0,First Line,81,1676.3333333333,41,38,29.0,1995-10-27,DEU,DEU,74.0,208.0,2014,1,3,3,,
2023-2024,Liam O'Brien,ARI,C,427.0,261.0,,,448.0,261.0,387.0,434.0,318.0,329.0,459.0,4.0,,430.0,Bottom 6,75,729.7,5,7,30.0,1994-07-29,CAN,CAN,73.0,213.0,-,-,-,-,,
2023-2024,Logan Cooley,ARI,C,309.0,441.0,221.0,,346.0,393.0,310.0,216.0,406.0,199.0,245.0,396.0,175.0,237.0,Second Line,82,1296.8166666667,20,18,21.0,2004-05-04,USA,USA,70.0,174.0,-,-,-,-,,
2023-2024,Logan O'Connor,COL,RW,254.0,40.0,,20.0,235.0,73.0,311.0,258.0,413.0,262.0,270.0,176.0,,258.0,Bottom 6,57,852.16666666667,13,7,28.0,1996-08-14,USA,USA,72.0,175.0,-,-,-,-,,
2023-2024,Logan Stankoven,DAL,C,79.0,209.0,,,7.0,229.0,158.0,196.0,373.0,162.0,211.0,325.0,,203.0,Bottom 6,24,352.13333333333,6,5,22.0,2003-02-26,CAN,CAN,67.0,170.0,2021,2,15,47,,
2023-2024,Lucas Raymond,DET,LW,202.0,363.0,124.0,,266.0,335.0,237.0,100.0,280.0,111.0,8.0,336.0,,112.0,Second Line,82,1455.7666666667,31,24,23.0,2002-03-28,SWE,SWE,71.0,176.0,2020,1,4,4,,
2023-2024,Lukas Reichel,CHI,LW,404.0,460.0,252.0,,416.0,461.0,374.0,359.0,202.0,264.0,360.0,428.0,185.0,302.0,Bottom 6,65,917.18333333333,5,7,23.0,2002-05-17,DEU,DEU,72.0,170.0,2020,1,17,17,,
2023-2024,Luke Evangelista,NSH,RW,71.0,355.0,195.0,,112.0,307.0,134.0,187.0,65.0,135.0,136.0,429.0,,190.0,Bottom 6,80,1116.4333333333,16,17,23.0,2002-02-21,CAN,CAN,72.0,183.0,2020,2,11,42,,
2023-2024,Luke Glendening,TBL,C,456.0,43.0,,16.0,458.0,100.0,434.0,391.0,449.0,462.0,234.0,98.0,8.0,417.0,Bottom 6,81,940.91666666667,10,1,36.0,1989-04-28,USA,USA,71.0,190.0,-,-,-,-,,
2023-2024,Luke Kunin,SJS,C,383.0,451.0,245.0,200.0,410.0,448.0,314.0,318.0,309.0,335.0,352.0,75.0,199.0,283.0,Second Line,77,1212.0333333333,11,7,27.0,1997-12-04,USA,USA,72.0,197.0,2016,1,15,15,,
2023-2024,MacKenzie Entwistle,CHI,RW,454.0,326.0,277.0,,439.0,387.0,426.0,421.0,347.0,443.0,143.0,54.0,155.0,428.0,Bottom 6,67,762.93333333333,5,2,25.0,1999-07-14,CAN,CAN,75.0,184.0,2017,3,7,69,,
2023-2024,Marco Rossi,MIN,C,258.0,192.0,223.0,,294.0,189.0,294.0,226.0,314.0,380.0,332.0,426.0,165.0,231.0,Second Line,82,1371.8666666667,21,10,23.0,2001-09-23,AUT,AUT,69.0,182.0,2020,1,9,9,,
2023-2024,Marcus Foligno,MIN,LW,292.0,15.0,269.0,45.0,272.0,17.0,416.0,243.0,374.0,256.0,275.0,31.0,,279.0,Bottom 6,55,796.51666666667,10,8,33.0,1991-08-10,USA,CAN,75.0,226.0,2009,4,13,104,,
2023-2024,Marcus Johansson,MIN,LW,285.0,154.0,145.0,,135.0,86.0,322.0,279.0,195.0,220.0,62.0,410.0,,233.0,Second Line,78,1239.25,11,9,34.0,1990-10-06,SWE,SWE,73.0,203.0,2009,1,24,24,,
2023-2024,Mark Jankowski,NSH,C,234.0,87.0,,214.0,165.0,109.0,293.0,189.0,332.0,417.0,414.0,378.0,131.0,304.0,Bottom 6,32,405.35,7,2,30.0,1994-09-13,CAN,CAN,76.0,212.0,2012,1,21,21,,
2023-2024,Mark Kastelic,OTT,C,353.0,94.0,,,391.0,196.0,250.0,325.0,427.0,446.0,423.0,23.0,122.0,421.0,Fringe,63,486.63333333333,5,1,26.0,1999-03-11,USA,,75.0,233.0,2019,5,1,125,,
2023-2024,Mark Scheifele,WPG,C,143.0,394.0,87.0,,98.0,404.0,243.0,54.0,20.0,73.0,37.0,356.0,91.0,64.0,First Line,74,1493.7333333333,25,32,32.0,1993-03-15,CAN,CAN,75.0,198.0,2011,1,7,7,,
2023-2024,Mark Stone,VGK,RW,102.0,93.0,104.0,162.0,86.0,217.0,214.0,132.0,95.0,43.0,117.0,384.0,,69.0,First Line,56,1086.8,16,20,33.0,1992-05-13,CAN,CAN,75.0,217.0,2010,6,28,178,,
2023-2024,Martin Necas,CAR,C,55.0,236.0,78.0,215.0,26.0,102.0,45.0,111.0,44.0,71.0,99.0,296.0,208.0,85.0,Second Line,77,1336.4333333333,24,17,26.0,1999-01-15,CZE,CZE,74.0,189.0,2017,1,12,12,,
2023-2024,Martin Pospisil,CGY,C,196.0,372.0,,,97.0,342.0,190.0,392.0,246.0,270.0,464.0,24.0,,317.0,Bottom 6,63,801.33333333333,8,8,25.0,1999-11-19,SVK,SVK,74.0,173.0,2018,4,12,105,,
2023-2024,Mason Appleton,WPG,C,265.0,266.0,,118.0,89.0,200.0,323.0,350.0,278.0,245.0,98.0,207.0,,269.0,Second Line,82,1315.9333333333,14,12,29.0,1996-01-15,USA,USA,75.0,197.0,2015,6,17,168,,
2023-2024,Mason Marchment,DAL,LW,101.0,147.0,202.0,,128.0,124.0,121.0,131.0,137.0,83.0,193.0,143.0,,140.0,Bottom 6,81,1219.8,22,18,30.0,1995-06-18,CAN,,76.0,210.0,-,-,-,-,,
2023-2024,Mason McTavish,ANA,C,228.0,450.0,189.0,,339.0,446.0,196.0,156.0,277.0,108.0,419.0,247.0,136.0,156.0,Second Line,64,1041.65,19,16,22.0,2003-01-30,CHE,CHE,72.0,213.0,2021,1,3,3,,
2023-2024,Mathew Barzal,NYI,C,57.0,269.0,92.0,,33.0,274.0,112.0,197.0,22.0,15.0,110.0,402.0,202.0,58.0,First Line,80,1610.6,23,38,28.0,1997-05-26,CAN,CAN,73.0,190.0,2015,1,16,16,,
2023-2024,Mathieu Joseph,OTT,RW,289.0,153.0,,15.0,247.0,177.0,331.0,393.0,253.0,134.0,33.0,146.0,,254.0,Second Line,72,1185.9833333333,11,16,28.0,1997-02-09,CAN,CAN,73.0,187.0,2015,4,29,120,,
2023-2024,Mathieu Olivier,CBJ,RW,411.0,309.0,,,368.0,422.0,391.0,414.0,426.0,373.0,444.0,28.0,,389.0,Bottom 6,54,609.23333333333,5,3,28.0,1997-02-11,USA,USA,73.0,217.0,-,-,-,-,,
2023-2024,Matias Maccelli,ARI,LW,239.0,406.0,209.0,,202.0,282.0,363.0,278.0,321.0,48.0,116.0,435.0,,186.0,Second Line,82,1331.1833333333,17,26,24.0,2000-10-14,FIN,FIN,71.0,176.0,2019,4,5,98,,
2023-2024,Mats Zuccarello,MIN,RW,184.0,48.0,27.0,,116.0,67.0,133.0,219.0,18.0,9.0,81.0,416.0,,63.0,First Line,69,1303.5833333333,12,33,37.0,1987-09-01,NOR,NOR,68.0,181.0,-,-,-,-,,
2023-2024,Matt Boldy,MIN,LW,50.0,50.0,28.0,,151.0,27.0,33.0,53.0,141.0,62.0,240.0,380.0,,53.0,First Line,75,1418.3333333333,29,26,24.0,2001-04-05,USA,USA,74.0,201.0,2019,1,12,12,,
2023-2024,Matt Coronato,CGY,RW,335.0,425.0,,,331.0,399.0,211.0,443.0,429.0,326.0,391.0,455.0,,382.0,Bottom 6,34,428.78333333333,3,4,22.0,2002-11-14,USA,USA,70.0,183.0,2021,1,13,13,,
2023-2024,Matt Duchene,DAL,C,107.0,343.0,62.0,,118.0,292.0,115.0,60.0,62.0,55.0,185.0,434.0,151.0,78.0,Second Line,80,1341.3,25,26,34.0,1991-01-16,CAN,CAN,71.0,195.0,2009,1,3,3,,
2023-2024,Matt Martin,NYI,LW,425.0,103.0,,,433.0,151.0,378.0,408.0,385.0,381.0,269.0,12.0,,420.0,Bottom 6,57,530.81666666667,4,3,36.0,1989-05-08,CAN,CAN,75.0,220.0,2008,5,27,148,,
2023-2024,Matt Nieto,PIT,LW,377.0,356.0,,189.0,369.0,332.0,439.0,417.0,452.0,319.0,280.0,279.0,,411.0,Bottom 6,22,255.45,1,3,32.0,1992-11-05,USA,USA,71.0,187.0,2011,2,17,47,,
2023-2024,Matthew Knies,TOR,LW,225.0,403.0,,,216.0,390.0,380.0,272.0,371.0,268.0,443.0,112.0,,319.0,Bottom 6,80,1094.2,15,12,22.0,2002-10-17,USA,USA,74.0,210.0,2021,2,25,57,,
2023-2024,Matthew Phillips,"PIT, WSH",RW,439.0,367.0,,,377.0,411.0,458.0,462.0,304.0,288.0,369.0,443.0,,453.0,Bottom 6,31,315.65,1,3,27.0,1998-04-06,CAN,CAN,67.0,140.0,2016,6,15,166,,
2023-2024,Matthew Poitras,BOS,C,282.0,348.0,,,126.0,333.0,406.0,353.0,209.0,315.0,51.0,399.0,169.0,336.0,Bottom 6,33,442.06666666667,5,4,21.0,2004-03-10,CAN,CAN,71.0,176.0,2022,2,22,54,,
2023-2024,Matthew Tkachuk,FLA,LW,6.0,264.0,22.0,,1.0,137.0,16.0,47.0,63.0,3.0,59.0,181.0,,10.0,First Line,80,1491.2,26,43,27.0,1997-12-11,USA,USA,74.0,201.0,2016,1,6,6,,
2023-2024,Mattias Janmark,EDM,C,402.0,96.0,,35.0,287.0,25.0,408.0,400.0,225.0,350.0,317.0,310.0,,380.0,Bottom 6,71,844.56666666667,4,4,32.0,1992-12-08,SWE,SWE,73.0,205.0,2013,3,18,79,,
2023-2024,Matty Beniers,SEA,C,280.0,150.0,191.0,,233.0,173.0,337.0,239.0,186.0,211.0,144.0,354.0,144.0,191.0,Second Line,77,1383.1666666667,15,15,22.0,2002-11-05,USA,USA,74.0,178.0,2021,1,2,2,,
2023-2024,Max Domi,TOR,C,115.0,430.0,163.0,,94.0,384.0,168.0,277.0,51.0,33.0,424.0,315.0,152.0,167.0,Bottom 6,80,1102.8,9,23,30.0,1995-03-02,CAN,CAN,70.0,194.0,2013,1,12,12,,
2023-2024,Max Jones,ANA,LW,337.0,414.0,,,434.0,403.0,239.0,396.0,401.0,249.0,167.0,65.0,,371.0,Bottom 6,52,627.01666666667,5,8,27.0,1998-02-17,USA,USA,75.0,216.0,2016,1,24,24,,
2023-2024,Max Pacioretty,WSH,LW,205.0,257.0,179.0,,268.0,264.0,60.0,240.0,185.0,95.0,411.0,180.0,,126.0,Bottom 6,47,678.38333333333,4,11,36.0,1988-11-20,USA,USA,74.0,217.0,2007,1,22,22,,
2023-2024,Michael Amadio,VGK,RW,165.0,89.0,253.0,,146.0,145.0,234.0,125.0,182.0,322.0,87.0,268.0,,267.0,Bottom 6,73,977.6,14,6,29.0,1996-05-13,CAN,CAN,73.0,204.0,2014,3,30,90,,
2023-2024,Michael Bunting,"CAR, PIT",LW,56.0,286.0,80.0,,35.0,225.0,113.0,133.0,16.0,38.0,48.0,245.0,,129.0,Second Line,81,1270.5333333333,19,26,29.0,1995-09-17,CAN,CAN,72.0,192.0,2014,4,27,117,,
2023-2024,Michael Carcone,ARI,LW,160.0,459.0,,,298.0,451.0,154.0,56.0,337.0,426.0,388.0,190.0,,299.0,Bottom 6,74,834.05,21,4,29.0,1996-05-19,CAN,CAN,69.0,170.0,-,-,-,-,,
2023-2024,Michael Eyssimont,TBL,C,203.0,221.0,,,225.0,218.0,65.0,358.0,349.0,328.0,378.0,79.0,,307.0,Bottom 6,81,960.08333333333,11,7,28.0,1996-09-09,USA,USA,72.0,180.0,2016,5,21,142,,
2023-2024,Michael McCarron,NSH,RW,293.0,118.0,,169.0,324.0,251.0,262.0,281.0,430.0,389.0,395.0,41.0,35.0,344.0,Bottom 6,70,893.68333333333,12,6,30.0,1995-03-07,USA,USA,78.0,232.0,2013,1,25,25,,
2023-2024,Michael McLeod,NJD,C,221.0,237.0,,167.0,96.0,181.0,332.0,330.0,454.0,274.0,61.0,90.0,1.0,312.0,Bottom 6,45,681.48333333333,10,4,27.0,1998-02-03,CAN,CAN,74.0,190.0,2016,1,12,12,,
2023-2024,Michael Pezzetta,MTL,LW,303.0,290.0,,,452.0,269.0,274.0,348.0,216.0,143.0,437.0,1.0,,416.0,Fringe,61,475.55,3,6,27.0,1998-03-13,CAN,CAN,73.0,210.0,2016,6,9,160,,
2023-2024,Michael Rasmussen,DET,C,283.0,152.0,293.0,48.0,405.0,298.0,329.0,245.0,322.0,146.0,170.0,110.0,190.0,208.0,Bottom 6,75,1139.3166666667,13,14,26.0,1999-04-17,CAN,CAN,78.0,211.0,2017,1,9,9,,
2023-2024,Michael Sgarbossa,WSH,C,385.0,328.0,,,435.0,180.0,399.0,248.0,442.0,303.0,203.0,322.0,163.0,415.0,Bottom 6,25,274.26666666667,4,3,32.0,1992-07-25,CAN,CAN,72.0,179.0,-,-,-,-,,
2023-2024,Mika Zibanejad,NYR,C,152.0,252.0,4.0,24.0,140.0,227.0,84.0,71.0,203.0,29.0,47.0,368.0,70.0,32.0,First Line,81,1599.25,26,30,32.0,1993-04-18,SWE,SWE,74.0,202.0,2011,1,6,6,,
2023-2024,Mikael Backlund,CGY,C,82.0,106.0,153.0,67.0,54.0,66.0,73.0,300.0,389.0,110.0,265.0,294.0,60.0,123.0,First Line,82,1577.2333333333,15,20,36.0,1989-03-17,SWE,SWE,72.0,206.0,2007,1,24,24,,
2023-2024,Mikael Granlund,SJS,C,329.0,438.0,108.0,58.0,210.0,449.0,375.0,397.0,252.0,70.0,162.0,300.0,102.0,118.0,First Line,69,1446.2,12,24,33.0,1992-02-26,FIN,FIN,70.0,185.0,2010,1,9,9,,
2023-2024,Mike Hoffman,SJS,C,380.0,421.0,155.0,,373.0,407.0,236.0,223.0,319.0,291.0,381.0,406.0,,228.0,Bottom 6,66,906.28333333333,10,4,35.0,1989-11-24,CAN,CAN,72.0,190.0,2009,5,9,130,,
2023-2024,Mikko Rantanen,COL,RW,24.0,174.0,18.0,,13.0,188.0,54.0,15.0,4.0,20.0,253.0,352.0,62.0,6.0,First Line,80,1832.45,42,36,28.0,1996-10-29,FIN,FIN,76.0,215.0,2015,1,10,10,,
2023-2024,Miles Wood,COL,LW,125.0,446.0,278.0,144.0,132.0,436.0,66.0,345.0,398.0,163.0,392.0,135.0,,259.0,Bottom 6,74,1012.6333333333,9,14,29.0,1995-09-13,USA,USA,74.0,195.0,2013,4,9,100,,
2023-2024,Mitch Marner,TOR,RW,23.0,108.0,16.0,37.0,23.0,89.0,174.0,82.0,64.0,6.0,109.0,361.0,,19.0,First Line,69,1468.0833333333,26,40,28.0,1997-05-05,CAN,CAN,72.0,181.0,2015,1,4,4,,
2023-2024,Mitchell Chaffee,TBL,RW,424.0,303.0,,,421.0,381.0,441.0,338.0,390.0,449.0,274.0,43.0,,410.0,Bottom 6,30,338.65,4,1,27.0,1998-01-26,USA,USA,73.0,201.0,-,-,-,-,,
2023-2024,Mitchell Stephens,MTL,C,444.0,433.0,,,447.0,433.0,453.0,429.0,358.0,410.0,403.0,320.0,126.0,454.0,Bottom 6,23,208.18333333333,2,1,28.0,1997-02-05,CAN,CAN,71.0,190.0,2015,2,3,33,,
2023-2024,Morgan Barron,WPG,C,314.0,52.0,,111.0,352.0,81.0,232.0,285.0,294.0,394.0,261.0,82.0,,349.0,Bottom 6,80,839.75,11,3,26.0,1998-12-02,CAN,CAN,76.0,220.0,2017,6,19,174,,
2023-2024,Morgan Frost,PHI,C,180.0,64.0,161.0,,173.0,144.0,198.0,244.0,30.0,91.0,135.0,272.0,94.0,161.0,Second Line,71,1123.7166666667,13,21,26.0,1999-05-14,CAN,CAN,71.0,170.0,2017,1,27,27,,
2023-2024,Morgan Geekie,BOS,C,198.0,183.0,240.0,,203.0,242.0,259.0,205.0,140.0,183.0,267.0,158.0,96.0,234.0,Bottom 6,76,1171.0833333333,17,10,26.0,1998-07-20,CAN,CAN,75.0,200.0,2017,3,5,67,,
2023-2024,Nathan Bastian,NJD,RW,267.0,72.0,285.0,,321.0,83.0,261.0,299.0,423.0,333.0,225.0,30.0,,367.0,Bottom 6,54,548.93333333333,5,3,27.0,1997-12-06,CAN,CAN,76.0,205.0,2016,2,11,41,,
2023-2024,Nathan MacKinnon,COL,C,1.0,195.0,30.0,,10.0,174.0,3.0,10.0,2.0,4.0,19.0,376.0,116.0,1.0,First Line,82,1870.7666666667,51,50,29.0,1995-09-01,CAN,CAN,72.0,200.0,2013,1,1,1,,
2023-2024,Nathan Walker,STL,LW,400.0,34.0,,,446.0,168.0,386.0,230.0,298.0,411.0,22.0,60.0,206.0,363.0,Bottom 6,45,486.45,7,1,31.0,1994-02-07,GBR,AUS,69.0,187.0,2014,3,29,89,,
2023-2024,Nazem Kadri,CGY,C,39.0,259.0,53.0,,68.0,160.0,17.0,87.0,53.0,41.0,6.0,287.0,90.0,38.0,First Line,82,1510.9166666667,29,28,34.0,1990-10-06,CAN,CAN,72.0,185.0,2009,1,7,7,,
2023-2024,Nic Dowd,WSH,C,301.0,73.0,,27.0,407.0,193.0,445.0,199.0,464.0,312.0,244.0,89.0,71.0,271.0,Bottom 6,64,972.96666666667,12,6,35.0,1990-05-27,USA,USA,73.0,193.0,2009,7,17,198,,
2023-2024,Nicholas Paul,TBL,LW,243.0,181.0,204.0,182.0,196.0,167.0,269.0,162.0,329.0,321.0,169.0,195.0,37.0,195.0,Second Line,82,1415.3166666667,24,13,30.0,1995-03-20,CAN,CAN,75.0,223.0,2013,4,10,101,,
2023-2024,Nicholas Robertson,TOR,LW,94.0,247.0,,,254.0,287.0,162.0,99.0,193.0,260.0,370.0,342.0,,265.0,Bottom 6,56,637.08333333333,14,7,23.0,2001-09-11,USA,USA,69.0,183.0,2019,2,22,53,,
