Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2024-2025,David Perron,OTT,LW,263.0,260.0,83.0,,284.0,227.0,145.0,149.0,293.0,164.0,300.0,150.0,,183.0,Bottom 6,43,602.86666666667,9,4,37,1988-05-28,CAN,CAN,73,196,2007,1,26,26,,
2024-2025,Dawson Mercer,NJD,C,211.0,235.0,113.0,66.0,170.0,192.0,274.0,168.0,256.0,288.0,221.0,409.0,199.0,189.0,Second Line,82,1466.45,19,12,23,2001-10-27,CAN,CAN,72,180,2020,1,18,18,,
2024-2025,Derek Ryan,EDM,C,396.0,9.0,,172.0,240.0,35.0,423.0,408.0,346.0,369.0,171.0,205.0,17.0,415.0,Bottom 6,36,336.81666666667,1,2,38,1986-12-29,USA,USA,70,185,-,-,-,-,,
2024-2025,Devin Shore,MIN,C,392.0,36.0,,,339.0,195.0,345.0,440.0,202.0,287.0,136.0,91.0,206.0,426.0,Bottom 6,55,475.85,1,2,30,1994-07-19,CAN,CAN,73,206,2012,2,31,61,,
2024-2025,Dmitri Voronkov,CBJ,LW,176.0,401.0,179.0,,158.0,413.0,172.0,117.0,142.0,193.0,438.0,236.0,202.0,150.0,Second Line,73,1225.45,23,14,24,2000-09-10,RUS,,77,240,2019,4,21,114,,
2024-2025,Drake Batherson,OTT,RW,127.0,290.0,29.0,,142.0,266.0,96.0,99.0,94.0,38.0,167.0,190.0,,79.0,First Line,82,1487.6833333333,26,27,27,1998-04-27,USA,USA,75,200,2017,4,28,121,3.0,4.975
2024-2025,Drew O'Connor,"PIT, VAN",LW,232.0,237.0,,105.0,176.0,257.0,185.0,301.0,260.0,299.0,172.0,223.0,,255.0,Bottom 6,84,1214.85,10,7,27,1998-06-09,USA,USA,75,200,-,-,-,-,,
2024-2025,Dylan Cozens,"BUF, OTT",C,84.0,413.0,117.0,174.0,163.0,398.0,83.0,189.0,154.0,73.0,247.0,142.0,96.0,114.0,Second Line,82,1398.9833333333,16,20,24,2001-02-09,CAN,CAN,75,195,2019,1,7,7,,
2024-2025,Dylan Guenther,UTA,RW,111.0,203.0,21.0,,195.0,221.0,26.0,29.0,73.0,95.0,273.0,310.0,,65.0,Second Line,70,1189.8,27,18,22,2003-04-10,CAN,CAN,74,175,2021,1,9,9,,
2024-2025,Dylan Holloway,STL,LW,150.0,24.0,246.0,,157.0,11.0,122.0,127.0,141.0,230.0,76.0,74.0,,174.0,Second Line,77,1295.4833333333,26,21,23,2001-09-23,CAN,CAN,73,203,2020,1,14,14,,
2024-2025,Dylan Larkin,DET,C,83.0,315.0,24.0,86.0,124.0,243.0,46.0,49.0,248.0,48.0,45.0,373.0,23.0,30.0,First Line,82,1645.8,30,27,28,1996-07-30,USA,USA,73,198,2014,1,15,15,7.0,8.7
2024-2025,Dylan Strome,WSH,C,80.0,249.0,49.0,,57.0,307.0,224.0,66.0,2.0,22.0,271.0,435.0,39.0,73.0,Second Line,82,1425.4666666667,29,27,28,1997-03-07,CAN,CAN,75,200,2015,1,3,3,,
2024-2025,Eeli Tolvanen,SEA,RW,189.0,58.0,149.0,,246.0,203.0,140.0,93.0,146.0,305.0,263.0,66.0,,160.0,Bottom 6,81,1159.9166666667,23,5,26,1999-04-22,FIN,FIN,70,191,2017,1,30,30,,
2024-2025,Eetu Luostarinen,FLA,C,289.0,16.0,281.0,9.0,98.0,16.0,371.0,348.0,69.0,312.0,131.0,132.0,210.0,276.0,Bottom 6,80,1223.0666666667,9,8,26,1998-09-02,FIN,FIN,75,190,2017,2,11,42,,
2024-2025,Elias Lindholm,BOS,C,237.0,89.0,118.0,67.0,152.0,213.0,210.0,263.0,194.0,145.0,124.0,230.0,15.0,112.0,First Line,82,1482.3833333333,17,16,30,1994-12-02,SWE,SWE,73,202,2013,1,5,5,,
2024-2025,Elias Pettersson,VAN,C,165.0,11.0,48.0,165.0,222.0,74.0,169.0,102.0,159.0,36.0,2.0,248.0,97.0,42.0,First Line,64,1194.2666666667,15,19,26,1998-11-12,SWE,SWE,74,176,2017,1,5,5,8.0,11.6
2024-2025,Elmer Soderblom,DET,LW,234.0,316.0,,,367.0,309.0,236.0,216.0,296.0,334.0,350.0,156.0,,281.0,Bottom 6,26,347.63333333333,4,3,24,2001-07-05,SWE,SWE,80,246,2019,6,4,159,,
2024-2025,Emil Heineman,MTL,LW,402.0,272.0,215.0,,415.0,211.0,357.0,266.0,422.0,387.0,445.0,48.0,,382.0,Bottom 6,62,706.31666666667,10,5,23,2001-11-16,SWE,SWE,72,194,2020,2,12,43,,
2024-2025,Eric Robinson,CAR,LW,169.0,330.0,,205.0,182.0,255.0,201.0,286.0,155.0,159.0,144.0,94.0,,324.0,Bottom 6,82,1005.4166666667,14,14,30,1995-06-14,USA,USA,74,205,-,-,-,-,,
2024-2025,Erik Haula,NJD,LW,205.0,181.0,264.0,11.0,164.0,126.0,193.0,268.0,215.0,224.0,414.0,179.0,36.0,220.0,Bottom 6,69,1014.5833333333,11,7,34,1991-03-23,FIN,FIN,71,191,2009,7,1,182,,
2024-2025,Ethen Frank,WSH,C,290.0,109.0,,,257.0,224.0,406.0,226.0,316.0,439.0,260.0,364.0,,368.0,Bottom 6,24,259.78333333333,4,1,27,1998-02-05,USA,,71,185,-,-,-,-,,
2024-2025,Evan Rodrigues,FLA,C,126.0,88.0,100.0,,27.0,29.0,71.0,264.0,93.0,241.0,186.0,185.0,181.0,184.0,Bottom 6,82,1247.9666666667,15,6,31,1993-07-28,CAN,CAN,71,184,-,-,-,-,,
2024-2025,Evgeni Malkin,PIT,C,96.0,254.0,58.0,,64.0,291.0,146.0,141.0,20.0,31.0,160.0,376.0,98.0,88.0,Second Line,68,1209.4166666667,16,22,38,1986-07-31,RUS,RUS,75,195,2004,1,2,2,,
2024-2025,Evgenii Dadonov,DAL,RW,195.0,233.0,228.0,,172.0,191.0,219.0,111.0,165.0,218.0,192.0,322.0,,217.0,Bottom 6,80,1082.6666666667,20,12,36,1989-03-12,RUS,RUS,71,189,2007,3,10,71,,
2024-2025,Fabian Zetterlund,"OTT, SJS",LW,196.0,368.0,202.0,,293.0,428.0,98.0,203.0,247.0,168.0,85.0,178.0,,131.0,Second Line,84,1372.7166666667,19,14,25,1999-08-25,SWE,SWE,71,220,2017,3,1,63,,
2024-2025,Fedor Svechkov,NSH,C,407.0,416.0,,,330.0,368.0,346.0,323.0,172.0,371.0,408.0,337.0,178.0,353.0,Bottom 6,52,670.01666666667,8,5,22,2003-04-05,RUS,,72,187,2021,1,19,19,,
2024-2025,Filip Chytil,"NYR, VAN",C,114.0,370.0,192.0,,282.0,327.0,58.0,147.0,144.0,232.0,154.0,404.0,140.0,179.0,Bottom 6,56,838.2,13,7,25,1999-09-05,CZE,CZE,74,204,2017,1,21,21,3.0,
2024-2025,Filip Forsberg,NSH,LW,12.0,318.0,18.0,,68.0,315.0,3.0,14.0,16.0,46.0,48.0,161.0,,13.0,First Line,82,1527.35,31,24,30,1994-08-13,SWE,SWE,73,205,2012,1,11,11,6.0,8.5
2024-2025,Frank Nazar,CHI,C,403.0,442.0,224.0,,439.0,438.0,319.0,265.0,368.0,306.0,255.0,378.0,167.0,239.0,Second Line,53,841.18333333333,12,8,21,2004-01-14,USA,,69,175,2022,1,13,13,,
2024-2025,Frank Vatrano,ANA,RW,122.0,433.0,103.0,176.0,238.0,444.0,30.0,77.0,174.0,282.0,363.0,136.0,,70.0,Second Line,80,1421.1666666667,21,8,31,1994-03-14,USA,USA,71,197,-,-,-,-,,
2024-2025,Fraser Minten,"BOS, TOR",C,421.0,414.0,,,450.0,408.0,392.0,349.0,430.0,397.0,435.0,100.0,169.0,390.0,Bottom 6,21,273.48333333333,3,2,21,2004-07-05,CAN,,74,192,2022,2,6,38,,
2024-2025,Frederick Gaudreau,MIN,C,349.0,98.0,122.0,77.0,332.0,152.0,301.0,269.0,306.0,295.0,234.0,382.0,89.0,238.0,Second Line,82,1284.25,18,14,32,1993-05-01,CAN,CAN,72,184,-,-,-,-,,
2024-2025,Gabriel Vilardi,WPG,C,99.0,166.0,37.0,,111.0,231.0,179.0,17.0,18.0,102.0,10.0,426.0,,83.0,First Line,71,1287.6666666667,27,18,25,1999-08-16,CAN,CAN,75,215,2017,1,11,11,,
2024-2025,Gage Goncalves,TBL,C,372.0,348.0,,,353.0,280.0,426.0,354.0,317.0,281.0,410.0,211.0,,383.0,Bottom 6,60,767.61666666667,8,8,24,2001-01-16,CAN,,72,181,2020,2,31,62,,
2024-2025,Garnet Hathaway,PHI,RW,298.0,15.0,,7.0,317.0,54.0,292.0,284.0,429.0,331.0,22.0,8.0,,294.0,Bottom 6,67,794.86666666667,10,5,33,1991-11-23,USA,USA,75,208,-,-,-,-,,
2024-2025,Gustav Nyquist,"MIN, NSH","C, RW",213.0,304.0,144.0,135.0,26.0,293.0,309.0,256.0,67.0,127.0,98.0,381.0,,175.0,Second Line,79,1331.4333333333,11,8,35,1989-09-01,SWE,SWE,71,180,2008,4,30,121,,
2024-2025,Hendrix Lapierre,WSH,C,382.0,308.0,,,296.0,374.0,421.0,433.0,35.0,221.0,71.0,323.0,143.0,374.0,Bottom 6,27,264.5,0,3,23,2002-02-09,CAN,CAN,72,180,2020,1,22,22,,
2024-2025,Hudson Fasching,NYI,RW,329.0,41.0,,,229.0,49.0,315.0,390.0,305.0,317.0,138.0,239.0,,372.0,Bottom 6,43,476.51666666667,2,1,29,1995-07-28,USA,USA,75,204,2013,4,27,118,,
2024-2025,Ilya Mikheyev,CHI,RW,208.0,195.0,268.0,129.0,365.0,79.0,194.0,181.0,268.0,286.0,83.0,386.0,,224.0,Second Line,80,1254.15,20,7,30,1994-10-10,RUS,RUS,74,192,-,-,-,-,,
2024-2025,Isac Lundestrom,ANA,C,442.0,234.0,,82.0,412.0,340.0,442.0,418.0,395.0,357.0,64.0,286.0,114.0,375.0,Bottom 6,78,1070.2333333333,4,6,25,1999-11-06,SWE,SWE,72,193,2018,1,23,23,,
2024-2025,Ivan Barbashev,VGK,C,87.0,369.0,168.0,201.0,102.0,347.0,302.0,109.0,95.0,81.0,62.0,140.0,,151.0,Second Line,70,1175.8833333333,23,20,29,1995-12-14,RUS,RUS,73,195,2014,2,3,33,4.0,5.0
2024-2025,Ivan Ivan,COL,C,444.0,205.0,,,436.0,59.0,415.0,308.0,432.0,443.0,440.0,408.0,175.0,428.0,Bottom 6,40,401.5,5,1,22,2002-08-20,CZE,,72,190,-,-,-,-,,
2024-2025,J.T. Compher,DET,LW,337.0,242.0,110.0,92.0,301.0,304.0,412.0,294.0,241.0,152.0,153.0,397.0,122.0,181.0,Second Line,76,1267.7666666667,11,12,30,1995-04-08,USA,USA,72,190,2013,2,5,35,4.0,
2024-2025,J.T. Miller,"NYR, VAN",C,89.0,209.0,23.0,88.0,146.0,208.0,178.0,63.0,211.0,7.0,243.0,106.0,11.0,28.0,First Line,72,1310.4166666667,22,31,32,1993-03-14,USA,USA,73,218,2011,1,15,15,,
2024-2025,JJ Peterka,BUF,RW,55.0,431.0,156.0,,122.0,388.0,74.0,72.0,78.0,148.0,54.0,419.0,,104.0,First Line,77,1400.1666666667,27,18,23,2002-01-14,DEU,DEU,72,189,2020,2,3,34,,
2024-2025,Jack Drury,"CAR, COL",C,207.0,2.0,201.0,158.0,42.0,1.0,171.0,363.0,88.0,284.0,288.0,317.0,21.0,301.0,Bottom 6,72,930.21666666667,8,5,25,2000-02-03,USA,USA,71,174,2018,2,11,42,,
2024-2025,Jack Eichel,VGK,C,24.0,184.0,19.0,120.0,83.0,210.0,23.0,48.0,60.0,37.0,19.0,427.0,120.0,9.0,First Line,77,1581.0833333333,28,27,28,1996-10-28,USA,USA,74,207,2015,1,2,2,2.0,10.0
2024-2025,Jack Hughes,NJD,C,13.0,180.0,12.0,,34.0,94.0,6.0,33.0,7.0,9.0,16.0,452.0,126.0,8.0,First Line,62,1295.85,27,29,24,2001-05-14,USA,USA,71,175,2019,1,1,1,,
2024-2025,Jack McBain,UTA,C,233.0,191.0,,57.0,200.0,200.0,401.0,281.0,269.0,207.0,329.0,24.0,108.0,306.0,Bottom 6,82,1112.9833333333,13,8,25,2000-01-06,CAN,CAN,75,201,2018,3,1,63,,
2024-2025,Jack Quinn,BUF,RW,78.0,382.0,229.0,,137.0,355.0,137.0,116.0,57.0,134.0,162.0,287.0,,158.0,Bottom 6,74,1099.8833333333,15,13,23,2001-09-19,CAN,CAN,73,185,2020,1,8,8,,
2024-2025,Jack Roslovic,CAR,C,79.0,346.0,231.0,207.0,47.0,298.0,154.0,166.0,59.0,160.0,108.0,422.0,180.0,191.0,Bottom 6,81,1119.5166666667,22,9,28,1997-01-29,USA,USA,73,200,2015,1,25,25,,
2024-2025,Jackson Blake,CAR,RW,210.0,104.0,216.0,,99.0,42.0,234.0,243.0,197.0,254.0,357.0,432.0,,279.0,Bottom 6,80,1107.6666666667,17,12,21,2003-08-03,USA,,70,152,2021,4,13,109,2.0,
2024-2025,Jaden Schwartz,SEA,C,227.0,125.0,130.0,,231.0,163.0,131.0,128.0,178.0,253.0,222.0,342.0,,126.0,Second Line,81,1448.5,26,11,33,1992-06-25,CAN,CAN,70,185,2010,1,14,14,,
2024-2025,Jake DeBrusk,VAN,LW,185.0,116.0,69.0,152.0,221.0,150.0,104.0,70.0,132.0,233.0,114.0,214.0,,110.0,Second Line,82,1365.2333333333,28,8,28,1996-10-17,CAN,CAN,72,197,2015,1,14,14,,
2024-2025,Jake Evans,MTL,C,367.0,341.0,,87.0,294.0,356.0,432.0,381.0,427.0,151.0,17.0,206.0,43.0,283.0,Second Line,82,1275.4,13,17,29,1996-06-02,CAN,CAN,72,186,2014,7,27,207,,
2024-2025,Jake Guentzel,TBL,C,31.0,284.0,45.0,,19.0,268.0,49.0,15.0,23.0,32.0,44.0,387.0,188.0,20.0,First Line,80,1599.4166666667,41,21,30,1994-10-06,USA,USA,71,180,2013,3,16,77,7.0,9.0
2024-2025,Jake Neighbours,STL,LW,244.0,289.0,199.0,,331.0,384.0,271.0,87.0,164.0,260.0,99.0,114.0,,180.0,Second Line,82,1303.3666666667,22,15,23,2002-03-29,CAN,CAN,72,201,2020,1,26,26,,
2024-2025,Jakob Pelletier,"CGY, PHI",LW,254.0,115.0,,,180.0,85.0,267.0,306.0,201.0,293.0,335.0,250.0,,307.0,Bottom 6,49,566.25,7,5,24,2001-03-07,CAN,CAN,69,170,2019,1,26,26,,
2024-2025,Jakub Lauko,"BOS, MIN",C,420.0,102.0,,,451.0,159.0,408.0,353.0,408.0,302.0,159.0,30.0,,407.0,Bottom 6,56,599.96666666667,5,3,25,2000-03-28,CZE,CZE,72,196,2018,3,15,77,,
2024-2025,Jakub Vrana,"NSH, WSH",LW,201.0,451.0,,,358.0,449.0,87.0,74.0,44.0,277.0,347.0,312.0,,256.0,Bottom 6,39,403.66666666667,9,3,29,1996-02-28,CZE,CZE,72,190,2014,1,13,13,,
2024-2025,James van Riemsdyk,CBJ,LW,144.0,333.0,249.0,,202.0,288.0,187.0,160.0,151.0,96.0,272.0,358.0,,213.0,Bottom 6,71,880.36666666667,16,11,36,1989-05-04,USA,USA,75,208,2007,1,2,2,,
2024-2025,Jamie Benn,DAL,LW,48.0,340.0,63.0,147.0,45.0,375.0,149.0,120.0,143.0,41.0,303.0,172.0,22.0,111.0,Bottom 6,80,1224.1,16,22,35,1989-07-18,CAN,CAN,74,205,2007,5,8,129,1.0,9.5
2024-2025,Jansen Harkins,ANA,C,426.0,117.0,,159.0,385.0,151.0,376.0,441.0,441.0,395.0,58.0,55.0,185.0,430.0,Bottom 6,61,677.5,2,1,28,1997-05-23,USA,USA,73,182,2015,2,17,47,,
2024-2025,Jared McCann,SEA,LW,50.0,238.0,85.0,23.0,210.0,223.0,41.0,58.0,139.0,52.0,15.0,350.0,197.0,78.0,Second Line,82,1411.2833333333,22,26,29,1996-05-31,CAN,CAN,73,191,2014,1,24,24,,
2024-2025,Jason Dickinson,CHI,C,375.0,64.0,273.0,59.0,421.0,178.0,388.0,283.0,388.0,401.0,187.0,148.0,85.0,259.0,Second Line,59,926.25,7,4,30,1995-07-04,CAN,CAN,74,200,2013,1,29,29,,
2024-2025,Jason Robertson,DAL,LW,21.0,159.0,26.0,,44.0,82.0,38.0,20.0,171.0,40.0,60.0,320.0,,25.0,Second Line,82,1459.0666666667,35,22,25,1999-07-22,USA,USA,75,200,2017,2,8,39,,
2024-2025,Jason Zucker,BUF,LW,90.0,411.0,76.0,,174.0,362.0,80.0,100.0,192.0,71.0,242.0,162.0,,125.0,Second Line,73,1167.55,21,24,33,1992-01-16,USA,USA,71,192,2010,2,29,59,,
2024-2025,Jean-Gabriel Pageau,NYI,C,240.0,241.0,174.0,73.0,96.0,319.0,361.0,314.0,379.0,136.0,90.0,118.0,8.0,193.0,Second Line,79,1342.7833333333,14,17,32,1992-11-11,CAN,CAN,71,185,2011,4,5,96,,
2024-2025,Jeff Skinner,EDM,"C, LW",33.0,366.0,142.0,,120.0,338.0,31.0,64.0,46.0,118.0,55.0,352.0,207.0,122.0,Bottom 6,72,935.98333333333,16,10,33,1992-05-16,CAN,CAN,71,197,2010,1,7,7,,
2024-2025,Jesper Boqvist,FLA,C,273.0,100.0,,149.0,244.0,50.0,356.0,244.0,153.0,321.0,122.0,93.0,201.0,352.0,Bottom 6,78,1033.1833333333,12,6,26,1998-10-30,SWE,SWE,72,180,2017,2,5,36,1.0,
2024-2025,Jesper Bratt,NJD,LW,17.0,259.0,44.0,108.0,13.0,180.0,89.0,122.0,39.0,10.0,66.0,301.0,,37.0,First Line,81,1534.8,21,36,26,1998-07-30,SWE,SWE,70,175,2016,6,11,162,7.0,
2024-2025,Jesperi Kotkaniemi,CAR,C,109.0,81.0,170.0,,17.0,33.0,192.0,250.0,47.0,214.0,353.0,231.0,54.0,252.0,Bottom 6,78,1096.6166666667,12,10,25,2000-07-06,FIN,FIN,74,201,2018,1,3,3,,
2024-2025,Jesse Puljujarvi,"FLA, PIT",RW,145.0,228.0,,,147.0,186.0,85.0,262.0,294.0,349.0,397.0,46.0,,326.0,Bottom 6,31,365.26666666667,4,2,27,1998-05-07,SWE,FIN,76,201,2016,1,4,4,,
2024-2025,Jimmy Vesey,"COL, NYR",LW,309.0,285.0,,148.0,312.0,253.0,290.0,255.0,428.0,343.0,51.0,201.0,,360.0,Bottom 6,43,457.85,5,3,32,1993-05-26,USA,USA,75,202,2012,3,5,66,,
2024-2025,Jiri Kulich,BUF,C,172.0,406.0,226.0,,206.0,418.0,142.0,213.0,354.0,408.0,421.0,355.0,172.0,251.0,Bottom 6,62,917.15,15,5,21,2004-04-14,CZE,CZE,71,172,2022,1,28,28,,
2024-2025,Joe Veleno,"CHI, DET",C,386.0,224.0,270.0,185.0,370.0,254.0,386.0,317.0,264.0,383.0,169.0,107.0,102.0,342.0,Bottom 6,74,896.75,8,3,25,2000-01-13,CAN,CAN,73,203,2018,1,30,30,,
2024-2025,Joel Armia,MTL,RW,257.0,300.0,,83.0,369.0,312.0,222.0,233.0,334.0,285.0,278.0,240.0,,247.0,Bottom 6,81,1158.4666666667,11,13,32,1993-05-31,FIN,FIN,75,216,2011,1,16,16,1.0,3.4
2024-2025,Joel Eriksson Ek,MIN,C,105.0,39.0,57.0,91.0,150.0,44.0,44.0,115.0,282.0,155.0,110.0,163.0,101.0,49.0,First Line,46,909.25,14,9,28,1997-01-29,SWE,SWE,75,207,2015,1,20,20,,
2024-2025,Joel Farabee,"CGY, PHI",LW,129.0,252.0,176.0,204.0,156.0,283.0,151.0,242.0,150.0,213.0,179.0,232.0,,186.0,Bottom 6,81,1207.9833333333,11,9,25,2000-02-25,USA,USA,72,183,2018,1,14,14,,
2024-2025,Joel Kiviranta,COL,LW,360.0,23.0,,36.0,344.0,28.0,359.0,260.0,383.0,426.0,201.0,112.0,,370.0,Bottom 6,79,989.23333333333,16,4,29,1996-03-23,FIN,FIN,71,185,-,-,-,-,,
2024-2025,John Beecher,BOS,C,440.0,207.0,,95.0,448.0,311.0,446.0,413.0,452.0,385.0,389.0,123.0,130.0,416.0,Bottom 6,78,880.11666666667,3,7,24,2001-04-05,USA,USA,75,215,2019,1,30,30,1.0,
2024-2025,John Tavares,TOR,C,66.0,274.0,17.0,,208.0,272.0,28.0,12.0,177.0,68.0,267.0,198.0,1.0,27.0,First Line,75,1366.9166666667,38,20,34,1990-09-20,CAN,CAN,73,216,2009,1,1,1,1.0,11.0
2024-2025,Jonah Gadjovich,FLA,LW,305.0,29.0,,,266.0,40.0,197.0,326.0,102.0,434.0,373.0,5.0,,427.0,Fringe,42,354.91666666667,4,0,26,1998-10-12,CAN,CAN,74,209,2017,2,24,55,,
2024-2025,Jonatan Berggren,DET,RW,373.0,329.0,186.0,,391.0,262.0,332.0,224.0,263.0,304.0,248.0,370.0,,323.0,Bottom 6,75,973.28333333333,12,8,24,2000-07-16,SWE,SWE,71,197,2018,2,2,33,1.0,
2024-2025,Jonathan Drouin,COL,LW,136.0,206.0,120.0,,14.0,173.0,390.0,234.0,41.0,51.0,256.0,413.0,209.0,133.0,First Line,43,781.85,11,15,30,1995-03-28,CAN,CAN,71,198,2013,1,3,3,,
2024-2025,Jonathan Huberdeau,CGY,"C, LW",170.0,253.0,91.0,160.0,35.0,217.0,289.0,194.0,31.0,55.0,121.0,332.0,,113.0,First Line,81,1582.9,28,26,32,1993-06-04,CAN,CAN,73,200,2011,1,3,3,7.0,10.5
2024-2025,Jonathan Lekkerimaki,VAN,RW,346.0,334.0,,,298.0,275.0,362.0,369.0,173.0,437.0,388.0,329.0,,397.0,Bottom 6,24,300.13333333333,3,1,20,2004-07-24,SWE,,71,172,2022,1,15,15,,
2024-2025,Jonathan Marchessault,NSH,RW,71.0,384.0,80.0,,155.0,308.0,36.0,46.0,28.0,111.0,323.0,245.0,,67.0,Second Line,78,1402.2,21,19,34,1990-12-27,CAN,CAN,69,183,-,-,-,-,,
2024-2025,Jonny Brodzinski,NYR,C,198.0,373.0,,,371.0,393.0,162.0,151.0,342.0,365.0,231.0,325.0,132.0,300.0,Bottom 6,51,595.43333333333,12,3,32,1993-06-19,USA,USA,72,212,2013,5,27,148,2.0,
2024-2025,Jordan Eberle,SEA,RW,131.0,175.0,152.0,,212.0,242.0,207.0,208.0,223.0,27.0,237.0,415.0,,138.0,Second Line,42,683.05,9,16,35,1990-05-15,CAN,CAN,71,190,2008,1,22,22,,
2024-2025,Jordan Greenway,BUF,LW,291.0,225.0,,112.0,215.0,248.0,344.0,391.0,188.0,320.0,306.0,72.0,,286.0,Bottom 6,34,512.51666666667,3,4,28,1997-02-16,USA,USA,78,231,2015,2,20,50,,
2024-2025,Jordan Kyrou,STL,"C, RW",25.0,287.0,72.0,,258.0,214.0,19.0,16.0,97.0,85.0,72.0,410.0,,45.0,Second Line,82,1433.5666666667,36,20,27,1998-05-05,CAN,CAN,73,196,2016,2,5,35,,
2024-2025,Jordan Martinook,CAR,LW,76.0,10.0,,6.0,15.0,5.0,198.0,251.0,217.0,180.0,264.0,242.0,,226.0,Bottom 6,79,1208.4333333333,15,14,32,1992-07-25,CAN,CAN,72,196,2012,2,28,58,,
2024-2025,Jordan Staal,CAR,C,119.0,26.0,,35.0,9.0,4.0,308.0,292.0,244.0,229.0,295.0,129.0,7.0,236.0,Bottom 6,75,1157.8,13,15,36,1988-09-10,CAN,CAN,76,220,2006,1,2,2,,
2024-2025,Josh Anderson,MTL,RW,285.0,428.0,266.0,136.0,307.0,434.0,217.0,252.0,309.0,353.0,317.0,87.0,,260.0,Bottom 6,81,1159.8833333333,15,8,31,1994-05-07,CAN,CAN,75,218,2012,4,4,95,3.0,5.5
2024-2025,Josh Doan,UTA,RW,247.0,87.0,223.0,,129.0,25.0,204.0,374.0,322.0,234.0,409.0,282.0,,316.0,Bottom 6,51,689.45,7,8,23,2002-02-01,USA,,73,183,2021,2,5,37,,
2024-2025,Josh Norris,"BUF, OTT",C,310.0,351.0,183.0,144.0,286.0,400.0,286.0,88.0,382.0,344.0,294.0,139.0,129.0,129.0,First Line,56,1027.4,21,9,26,1999-05-05,USA,USA,74,195,2017,1,19,19,,
2024-2025,Juraj Slafkovsky,MTL,LW,219.0,378.0,206.0,,130.0,417.0,253.0,222.0,89.0,158.0,358.0,113.0,,143.0,Second Line,79,1370.5666666667,18,16,21,2004-03-30,SVK,SVK,75,238,2022,1,1,1,,
2024-2025,Justin Brazeau,"BOS, MIN",RW,384.0,361.0,217.0,,359.0,371.0,373.0,319.0,392.0,329.0,390.0,146.0,,366.0,Bottom 6,76,901.71666666667,11,8,27,1998-02-02,CAN,,77,220,-,-,-,-,1.0,
2024-2025,Justin Danforth,CBJ,RW,312.0,338.0,,101.0,287.0,386.0,342.0,341.0,367.0,310.0,401.0,126.0,133.0,285.0,Bottom 6,61,877.45,9,7,32,1993-03-15,CAN,CAN,69,190,-,-,-,-,,
2024-2025,Justin Dowling,NJD,C,447.0,213.0,,,401.0,196.0,437.0,445.0,303.0,436.0,420.0,207.0,162.0,441.0,Bottom 6,52,531.58333333333,2,2,34,1990-10-01,CAN,CAN,70,180,-,-,-,-,,
2024-2025,Justin Kirkland,CGY,C,316.0,281.0,,,405.0,425.0,450.0,366.0,447.0,83.0,416.0,57.0,177.0,390.0,Bottom 6,21,203.71666666667,2,4,28,1996-08-02,CAN,CAN,75,183,2014,3,2,62,,
2024-2025,Juuso Parssinen,"COL, NSH, NYR",C,378.0,255.0,255.0,,326.0,339.0,422.0,246.0,137.0,313.0,205.0,99.0,107.0,325.0,Bottom 6,48,505.68333333333,6,5,24,2001-02-01,FIN,FIN,75,212,2019,7,24,210,,
2024-2025,Kaapo Kakko,"NYR, SEA",RW,192.0,275.0,167.0,,136.0,212.0,250.0,192.0,130.0,167.0,208.0,314.0,,234.0,Second Line,79,1233.6833333333,14,19,24,2001-02-13,FIN,FIN,74,206,2019,1,2,2,,
2024-2025,Kasperi Kapanen,"EDM, STL",RW,311.0,319.0,280.0,192.0,249.0,259.0,321.0,356.0,253.0,250.0,92.0,174.0,,347.0,Bottom 6,66,798.61666666667,6,6,28,1996-07-23,FIN,FIN,73,194,2014,1,22,22,,
2024-2025,Keegan Kolesar,VGK,RW,307.0,83.0,,,261.0,118.0,384.0,293.0,351.0,263.0,311.0,18.0,,339.0,Bottom 6,82,1081.9,12,9,28,1997-04-08,CAN,CAN,74,217,2015,3,8,69,,
2024-2025,Kent Johnson,CBJ,C,133.0,303.0,109.0,,173.0,271.0,220.0,118.0,81.0,110.0,230.0,448.0,,147.0,Second Line,68,1175.9833333333,24,17,22,2002-10-18,CAN,CAN,72,175,2021,1,5,5,,
2024-2025,Kevin Fiala,LAK,LW,52.0,113.0,28.0,,60.0,18.0,32.0,36.0,203.0,94.0,305.0,297.0,,52.0,First Line,81,1499.6,35,14,28,1996-07-22,CHE,CHE,70,204,2014,1,11,11,,
2024-2025,Kevin Hayes,PIT,RW,181.0,320.0,147.0,,203.0,250.0,106.0,173.0,324.0,278.0,42.0,284.0,40.0,230.0,Bottom 6,64,771.03333333333,13,4,33,1992-05-08,USA,USA,77,216,2010,1,24,24,,
2024-2025,Kevin Labanc,CBJ,RW,266.0,262.0,283.0,,125.0,270.0,189.0,403.0,286.0,264.0,396.0,171.0,,336.0,Bottom 6,34,356.81666666667,2,2,29,1995-12-12,USA,USA,71,185,2014,6,21,171,,
