Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2021-2022,Jonny Brodzinski,NYR,C,440.0,426.0,,,423.0,433.0,207.0,463.0,364.0,469.0,472.0,395.0,163.0,441.0,Bottom 6,22,238.83333333333,1,0,32,1993-06-19,USA,USA,72,212,2013,5,27,148,,
2021-2022,Joonas Donskoi,SEA,RW,272.0,106.0,140.0,116.0,207.0,103.0,325.0,276.0,134.0,253.0,135.0,423.0,,237.0,Bottom 6,75,1112.3166666667,2,7,33,1992-04-13,FIN,FIN,72,185,2010,4,9,99,,
2021-2022,Jordan Eberle,SEA,"C, RW",103.0,117.0,155.0,,94.0,133.0,157.0,131.0,42.0,234.0,163.0,388.0,,134.0,Second Line,79,1418.2333333333,21,13,35,1990-05-15,CAN,CAN,71,190,2008,1,22,22,,
2021-2022,Jordan Greenway,MIN,LW,256.0,34.0,,19.0,301.0,20.0,271.0,341.0,299.0,120.0,426.0,79.0,,222.0,Bottom 6,62,902.86666666667,10,7,28,1997-02-16,USA,USA,78,231,2015,2,20,50,,
2021-2022,Jordan Kyrou,STL,C,29.0,346.0,203.0,,281.0,341.0,104.0,67.0,104.0,18.0,17.0,467.0,,103.0,Second Line,74,1225.8166666667,27,32,27,1998-05-05,CAN,CAN,73,196,2016,2,5,35,,
2021-2022,Jordan Martinook,CAR,LW,229.0,57.0,,151.0,112.0,32.0,226.0,383.0,44.0,198.0,381.0,82.0,209.0,352.0,Bottom 6,59,660.85,6,6,32,1992-07-25,CAN,CAN,72,196,2012,2,28,58,,
2021-2022,Jordan Staal,CAR,C,177.0,105.0,255.0,8.0,47.0,35.0,262.0,206.0,225.0,240.0,267.0,75.0,5.0,175.0,Second Line,78,1297.3,17,10,36,1988-09-10,CAN,CAN,76,220,2006,1,2,2,,
2021-2022,Josh Anderson,MTL,RW,184.0,227.0,217.0,,326.0,247.0,106.0,146.0,138.0,390.0,265.0,72.0,,177.0,Second Line,69,1188.55,19,7,31,1994-05-07,CAN,CAN,75,218,2012,4,4,95,,
2021-2022,Josh Bailey,NYI,"C, RW",267.0,410.0,102.0,11.0,239.0,375.0,429.0,296.0,189.0,75.0,255.0,463.0,220.0,197.0,Second Line,74,1249.9666666667,14,18,35,1989-10-02,CAN,CAN,73,200,2008,1,9,9,,
2021-2022,Josh Norris,OTT,C,205.0,384.0,179.0,,172.0,415.0,183.0,28.0,118.0,343.0,159.0,263.0,127.0,84.0,First Line,66,1226.2166666667,35,7,26,1999-05-05,USA,USA,74,195,2017,1,19,19,,
2021-2022,Juho Lammikko,VAN,LW,428.0,261.0,,146.0,427.0,342.0,435.0,401.0,389.0,444.0,308.0,169.0,134.0,427.0,Bottom 6,75,920.61666666667,7,6,29,1996-01-29,FIN,FIN,74,191,2014,3,5,65,,
2021-2022,Jujhar Khaira,CHI,LW,427.0,125.0,,176.0,447.0,130.0,387.0,385.0,434.0,458.0,301.0,13.0,152.0,403.0,Bottom 6,27,367.2,3,0,30,1994-08-13,CAN,CAN,76,212,2012,3,2,63,,
2021-2022,Julien Gauthier,NYR,RW,398.0,411.0,,,431.0,417.0,182.0,440.0,245.0,322.0,81.0,59.0,,417.0,Bottom 6,49,505.05,3,2,27,1997-10-15,CAN,CAN,76,224,2016,1,21,21,,
2021-2022,Justin Danforth,CBJ,RW,247.0,303.0,,,347.0,389.0,245.0,183.0,373.0,434.0,131.0,115.0,158.0,321.0,Bottom 6,45,565.7,10,3,32,1993-03-15,CAN,CAN,69,190,-,-,-,-,,
2021-2022,Justin Dowling,VAN,C,413.0,18.0,,,373.0,25.0,384.0,390.0,45.0,255.0,286.0,291.0,195.0,431.0,Bottom 6,22,211.08333333333,2,2,34,1990-10-01,CAN,CAN,70,180,-,-,-,-,,
2021-2022,Kaapo Kakko,NYR,RW,290.0,153.0,268.0,,177.0,146.0,269.0,262.0,112.0,293.0,178.0,451.0,,262.0,Bottom 6,43,664.16666666667,7,6,24,2001-02-13,FIN,FIN,74,206,2019,1,2,2,,
2021-2022,Kailer Yamamoto,EDM,RW,221.0,294.0,253.0,185.0,110.0,347.0,402.0,179.0,222.0,131.0,140.0,199.0,,194.0,Second Line,81,1366.55,20,14,26,1998-09-29,USA,USA,68,153,2017,1,22,22,,
2021-2022,Karson Kuhlman,"BOS, SEA",C,347.0,31.0,,,303.0,12.0,118.0,415.0,210.0,427.0,87.0,104.0,,367.0,Bottom 6,44,523.75,3,2,29,1995-09-26,USA,USA,70,184,-,-,-,-,,
2021-2022,Kasperi Kapanen,PIT,RW,143.0,168.0,173.0,207.0,183.0,114.0,228.0,216.0,36.0,135.0,114.0,202.0,,204.0,Bottom 6,79,1148.05,11,13,28,1996-07-23,FIN,FIN,73,194,2014,1,22,22,,
2021-2022,Keegan Kolesar,VGK,RW,304.0,285.0,,,148.0,331.0,355.0,418.0,113.0,196.0,323.0,24.0,215.0,364.0,Bottom 6,77,975.06666666667,7,12,28,1997-04-08,CAN,CAN,74,217,2015,3,8,69,,
2021-2022,Kevin Fiala,MIN,LW,11.0,232.0,70.0,182.0,156.0,115.0,14.0,24.0,158.0,29.0,95.0,354.0,,36.0,Second Line,82,1446.7333333333,33,31,28,1996-07-22,CHE,CHE,70,204,2014,1,11,11,,
2021-2022,Kevin Hayes,PHI,"C, RW",163.0,366.0,150.0,165.0,266.0,344.0,99.0,214.0,195.0,104.0,213.0,284.0,113.0,130.0,Second Line,48,860.33333333333,10,13,33,1992-05-08,USA,USA,77,216,2010,1,24,24,,
2021-2022,Kevin Labanc,SJS,RW,242.0,215.0,264.0,,201.0,124.0,108.0,248.0,257.0,254.0,199.0,192.0,,223.0,Bottom 6,21,279.11666666667,3,2,29,1995-12-12,USA,USA,71,185,2014,6,21,171,,
2021-2022,Kevin Rooney,NYR,C,441.0,197.0,,33.0,461.0,274.0,382.0,350.0,334.0,422.0,42.0,100.0,112.0,343.0,Bottom 6,61,844.85,6,3,32,1993-05-21,USA,USA,74,190,-,-,-,-,,
2021-2022,Kieffer Bellows,NYI,LW,222.0,406.0,,,416.0,353.0,129.0,227.0,154.0,248.0,325.0,50.0,,296.0,Bottom 6,45,533.9,6,8,27,1998-06-10,USA,USA,73,195,2016,1,19,19,,
2021-2022,Kirby Dach,CHI,C,371.0,267.0,177.0,167.0,358.0,402.0,370.0,405.0,187.0,218.0,164.0,384.0,121.0,235.0,First Line,70,1262.5666666667,9,9,24,2001-01-21,CAN,CAN,76,212,2019,1,3,3,,
2021-2022,Kirill Kaprizov,MIN,LW,22.0,193.0,182.0,,286.0,131.0,31.0,9.0,98.0,24.0,9.0,366.0,,23.0,First Line,81,1547.6166666667,47,39,28,1997-04-26,RUS,RUS,70,202,2015,5,14,135,,
2021-2022,Klim Kostin,STL,C,393.0,453.0,,,383.0,428.0,425.0,349.0,365.0,408.0,326.0,37.0,,452.0,Bottom 6,40,360.6,4,2,26,1999-05-05,RUS,RUS,75,215,2017,1,31,31,,
2021-2022,Kole Lind,SEA,RW,406.0,283.0,,,379.0,354.0,348.0,433.0,374.0,429.0,464.0,280.0,,368.0,Bottom 6,23,272.11666666667,2,1,26,1998-10-16,CAN,CAN,73,178,2017,2,2,33,,
2021-2022,Kristian Vesalainen,WPG,LW,463.0,414.0,,,355.0,422.0,424.0,459.0,370.0,471.0,348.0,109.0,,468.0,Bottom 6,53,459.53333333333,2,0,26,1999-06-01,FIN,FIN,75,207,2017,1,24,24,,
2021-2022,Kyle Clifford,"STL, TOR",LW,340.0,156.0,,,329.0,117.0,139.0,417.0,101.0,377.0,169.0,39.0,,418.0,Bottom 6,25,219.93333333333,1,1,34,1991-01-13,CAN,CAN,74,217,2009,2,5,35,,
2021-2022,Kyle Connor,WPG,LW,43.0,454.0,23.0,131.0,180.0,448.0,23.0,10.0,53.0,78.0,176.0,455.0,,14.0,First Line,79,1720.3166666667,47,27,28,1996-12-09,USA,USA,74,179,2015,1,17,17,,
2021-2022,Kyle Okposo,BUF,RW,310.0,277.0,254.0,178.0,415.0,203.0,187.0,245.0,312.0,213.0,234.0,279.0,,201.0,Second Line,74,1242.1666666667,21,8,37,1988-04-16,USA,USA,72,218,2006,1,7,7,,
2021-2022,Kyle Palmieri,NYI,"C, RW",208.0,331.0,131.0,,290.0,281.0,86.0,171.0,175.0,342.0,274.0,210.0,,171.0,Second Line,69,1078.1166666667,15,8,34,1991-02-01,USA,USA,71,198,2009,1,26,26,,
2021-2022,Kyle Turris,EDM,C,395.0,344.0,299.0,,350.0,352.0,312.0,421.0,239.0,385.0,330.0,293.0,200.0,412.0,Bottom 6,23,198.3,1,0,35,1989-08-14,CAN,CAN,73,190,2007,1,3,3,,
2021-2022,Lane Pederson,SJS,C,466.0,457.0,,,334.0,430.0,426.0,473.0,197.0,443.0,401.0,57.0,139.0,465.0,Bottom 6,29,305.03333333333,0,1,27,1997-08-04,CAN,CAN,72,192,-,-,-,-,,
2021-2022,Lars Eller,WSH,C,165.0,143.0,240.0,10.0,106.0,107.0,272.0,261.0,219.0,170.0,245.0,229.0,70.0,205.0,Second Line,72,1160.5833333333,13,15,36,1989-05-08,DNK,DNK,74,205,2007,1,13,13,,
2021-2022,Laurent Dauphin,MTL,C,408.0,472.0,,,392.0,474.0,397.0,419.0,382.0,362.0,439.0,294.0,179.0,358.0,Bottom 6,38,505.15,4,4,30,1995-03-27,CAN,CAN,72,186,2013,2,9,39,,
2021-2022,Lawson Crouse,ARI,LW,251.0,304.0,272.0,81.0,412.0,355.0,237.0,203.0,330.0,260.0,241.0,45.0,,212.0,Second Line,65,1131.95,20,9,28,1997-06-23,CAN,CAN,76,215,2015,1,11,11,,
2021-2022,Leon Draisaitl,EDM,C,45.0,437.0,1.0,134.0,58.0,385.0,78.0,6.0,147.0,17.0,110.0,412.0,23.0,4.0,First Line,80,1787.9333333333,55,33,29,1995-10-27,DEU,DEU,74,208,2014,1,3,3,,
2021-2022,Liam O'Brien,ARI,C,470.0,444.0,,,473.0,444.0,388.0,456.0,385.0,466.0,470.0,2.0,,464.0,Bottom 6,39,369.61666666667,2,1,30,1994-07-29,CAN,CAN,73,213,-,-,-,-,,
2021-2022,Logan Brown,STL,C,351.0,357.0,,,224.0,365.0,415.0,406.0,256.0,158.0,352.0,321.0,146.0,402.0,Bottom 6,39,397.4,4,4,27,1998-03-05,USA,USA,78,218,2016,1,11,11,,
2021-2022,Logan Couture,SJS,C,149.0,380.0,79.0,67.0,67.0,409.0,162.0,120.0,360.0,141.0,112.0,271.0,87.0,91.0,First Line,77,1457.8166666667,23,21,36,1989-03-28,CAN,CAN,73,206,2007,1,9,9,,
2021-2022,Logan O'Connor,COL,RW,263.0,5.0,,144.0,336.0,15.0,211.0,377.0,384.0,261.0,96.0,165.0,,308.0,Bottom 6,81,1123.5833333333,8,12,28,1996-08-14,USA,USA,72,175,-,-,-,-,,
2021-2022,Loui Eriksson,ARI,LW,423.0,436.0,,96.0,332.0,420.0,411.0,451.0,426.0,314.0,376.0,458.0,,410.0,Bottom 6,73,942.6,3,8,39,1985-07-17,SWE,SWE,74,179,2003,2,3,33,,
2021-2022,Lucas Raymond,DET,LW,291.0,463.0,227.0,,277.0,463.0,296.0,233.0,372.0,279.0,275.0,393.0,,181.0,First Line,82,1488.8666666667,23,15,23,2002-03-28,SWE,SWE,71,176,2020,1,4,4,,
2021-2022,Luke Glendening,DAL,C,439.0,38.0,,44.0,466.0,142.0,360.0,386.0,458.0,419.0,133.0,98.0,4.0,306.0,Bottom 6,82,1157.4833333333,9,5,36,1989-04-28,USA,USA,71,190,-,-,-,-,,
2021-2022,Luke Kunin,NSH,C,179.0,173.0,282.0,213.0,382.0,270.0,191.0,178.0,240.0,304.0,384.0,61.0,225.0,227.0,Bottom 6,82,1134.0333333333,13,6,27,1997-12-04,USA,USA,72,197,2016,1,15,15,,
2021-2022,MacKenzie Entwistle,CHI,RW,465.0,416.0,,,470.0,436.0,472.0,402.0,465.0,386.0,84.0,51.0,,451.0,Bottom 6,55,563.58333333333,5,4,25,1999-07-14,CAN,CAN,75,184,2017,3,7,69,,
2021-2022,Marcus Foligno,MIN,LW,131.0,2.0,266.0,56.0,240.0,2.0,421.0,83.0,321.0,162.0,372.0,36.0,,199.0,Second Line,74,1215.15,23,15,33,1991-08-10,USA,CAN,75,226,2009,4,13,104,,
2021-2022,Marcus Johansson,"SEA, WSH",LW,356.0,184.0,121.0,192.0,231.0,151.0,359.0,346.0,202.0,189.0,64.0,431.0,226.0,247.0,Second Line,69,1112.8666666667,9,13,34,1990-10-06,SWE,SWE,73,203,2009,1,24,24,,
2021-2022,Mark Scheifele,WPG,C,132.0,425.0,57.0,,76.0,452.0,246.0,64.0,97.0,47.0,48.0,427.0,73.0,30.0,First Line,67,1415.9666666667,29,23,32,1993-03-15,CAN,CAN,75,198,2011,1,7,7,,
2021-2022,Mark Stone,VGK,RW,41.0,24.0,55.0,152.0,34.0,137.0,279.0,124.0,94.0,13.0,146.0,399.0,,59.0,First Line,37,678.7,9,15,33,1992-05-13,CAN,CAN,75,217,2010,6,28,178,,
2021-2022,Martin Necas,CAR,C,139.0,358.0,100.0,102.0,45.0,239.0,174.0,196.0,92.0,76.0,141.0,309.0,,152.0,Second Line,78,1262.0,14,17,26,1999-01-15,CZE,CZE,74,189,2017,1,12,12,,
2021-2022,Mason Appleton,"SEA, WPG",C,307.0,276.0,,194.0,306.0,189.0,297.0,294.0,356.0,321.0,115.0,243.0,,298.0,Bottom 6,68,1012.1666666667,8,8,29,1996-01-15,USA,USA,75,197,2015,6,17,168,,
2021-2022,Mason Marchment,FLA,LW,56.0,40.0,,,86.0,14.0,138.0,147.0,368.0,64.0,187.0,83.0,,182.0,Bottom 6,54,761.93333333333,18,15,30,1995-06-18,CAN,,76,210,-,-,-,-,,
2021-2022,Mathew Barzal,NYI,C,78.0,434.0,113.0,,50.0,368.0,172.0,198.0,31.0,44.0,61.0,420.0,102.0,80.0,First Line,73,1315.4333333333,15,25,28,1997-05-26,CAN,CAN,73,190,2015,1,16,16,,
2021-2022,Mathieu Joseph,"OTT, TBL",RW,259.0,96.0,,156.0,191.0,75.0,366.0,165.0,106.0,315.0,36.0,118.0,,314.0,Bottom 6,69,977.18333333333,12,10,28,1997-02-09,CAN,CAN,73,187,2015,4,29,120,,
2021-2022,Mathieu Perreault,MTL,C,277.0,165.0,260.0,,261.0,243.0,330.0,197.0,361.0,212.0,21.0,113.0,,317.0,Bottom 6,25,281.36666666667,4,3,37,1988-01-05,CAN,CAN,70,189,2006,6,24,177,,
2021-2022,Matias Maccelli,ARI,LW,472.0,469.0,,,429.0,469.0,464.0,468.0,408.0,450.0,447.0,410.0,,432.0,Bottom 6,23,326.61666666667,1,1,24,2000-10-14,FIN,FIN,71,176,2019,4,5,98,,
2021-2022,Mats Zuccarello,MIN,"C, RW",85.0,61.0,56.0,,125.0,83.0,223.0,103.0,29.0,11.0,65.0,439.0,,62.0,First Line,70,1302.1833333333,24,37,37,1987-09-01,NOR,NOR,68,181,-,-,-,-,,
2021-2022,Matt Boldy,MIN,LW,57.0,160.0,220.0,,210.0,244.0,137.0,109.0,325.0,69.0,373.0,429.0,,126.0,Bottom 6,47,722.56666666667,15,14,24,2001-04-05,USA,USA,74,201,2019,1,12,12,,
2021-2022,Matt Duchene,NSH,C,80.0,278.0,61.0,,57.0,170.0,90.0,56.0,23.0,96.0,25.0,370.0,190.0,69.0,First Line,78,1483.0666666667,43,24,34,1991-01-16,CAN,CAN,71,195,2009,1,3,3,,
2021-2022,Matt Luff,NSH,RW,199.0,345.0,,,282.0,286.0,210.0,325.0,351.0,169.0,228.0,142.0,,405.0,Bottom 6,23,216.36666666667,3,3,28,1997-05-05,CAN,CAN,74,196,-,-,-,-,,
2021-2022,Matt Martin,NYI,LW,443.0,59.0,,,430.0,60.0,361.0,410.0,397.0,424.0,356.0,4.0,,428.0,Bottom 6,71,812.3,3,3,36,1989-05-08,CAN,CAN,75,220,2008,5,27,148,,
2021-2022,Matt Nieto,SJS,LW,317.0,330.0,,88.0,273.0,297.0,372.0,354.0,320.0,358.0,120.0,218.0,,347.0,Bottom 6,70,1008.25,6,8,32,1992-11-05,USA,USA,71,187,2011,2,17,47,,
2021-2022,Matthew Highmore,VAN,C,424.0,142.0,,193.0,422.0,318.0,340.0,396.0,317.0,435.0,40.0,189.0,,365.0,Bottom 6,46,583.96666666667,5,3,29,1996-02-27,CAN,CAN,71,188,-,-,-,-,,
2021-2022,Matthew Tkachuk,CGY,LW,24.0,226.0,21.0,,36.0,33.0,34.0,30.0,263.0,12.0,166.0,154.0,,34.0,Second Line,82,1467.6,42,39,27,1997-12-11,USA,USA,74,201,2016,1,6,6,,
2021-2022,Mattias Janmark,VGK,C,352.0,295.0,285.0,82.0,187.0,258.0,349.0,328.0,149.0,282.0,86.0,435.0,,266.0,Bottom 6,67,961.06666666667,9,8,32,1992-12-08,SWE,SWE,73,205,2013,3,18,79,,
2021-2022,Max Comtois,ANA,LW,226.0,401.0,175.0,,276.0,333.0,289.0,229.0,40.0,224.0,349.0,84.0,,241.0,Bottom 6,52,735.03333333333,6,5,26,1999-01-08,CAN,CAN,74,210,2017,2,19,50,,
2021-2022,Max Domi,"CAR, CBJ",C,129.0,443.0,157.0,,104.0,378.0,181.0,249.0,96.0,50.0,416.0,377.0,196.0,213.0,Bottom 6,72,939.2,11,18,30,1995-03-02,CAN,CAN,70,194,2013,1,12,12,,
2021-2022,Max Pacioretty,VGK,LW,7.0,140.0,12.0,,70.0,147.0,3.0,7.0,86.0,56.0,312.0,310.0,,11.0,Second Line,39,677.76666666667,19,9,36,1988-11-20,USA,USA,74,217,2007,1,22,22,,
2021-2022,Max Willman,PHI,C,430.0,449.0,,,452.0,456.0,238.0,414.0,446.0,470.0,449.0,171.0,,423.0,Bottom 6,41,482.53333333333,4,0,30,1995-02-13,USA,USA,72,184,2014,5,1,121,,
2021-2022,Maxim Mamin,FLA,C,275.0,402.0,,,69.0,382.0,380.0,255.0,390.0,331.0,442.0,151.0,,362.0,Bottom 6,40,476.13333333333,7,4,30,1995-01-13,RUS,RUS,74,206,2016,6,24,175,,
2021-2022,Michael Amadio,"TOR, VGK",C,285.0,99.0,306.0,,61.0,141.0,362.0,342.0,139.0,378.0,102.0,338.0,194.0,379.0,Bottom 6,56,681.0,11,4,29,1996-05-13,CAN,CAN,73,204,2014,3,30,90,,
2021-2022,Michael Bunting,TOR,LW,39.0,192.0,241.0,,48.0,161.0,185.0,61.0,114.0,111.0,243.0,222.0,,144.0,Second Line,79,1227.85,23,24,29,1995-09-17,CAN,CAN,72,192,2014,4,27,117,,
2021-2022,Michael Carcone,ARI,LW,286.0,464.0,,,369.0,467.0,199.0,234.0,410.0,452.0,357.0,150.0,,344.0,Bottom 6,21,258.58333333333,4,1,29,1996-05-19,CAN,CAN,69,170,-,-,-,-,,
2021-2022,Michael McCarron,NSH,RW,354.0,206.0,,,374.0,327.0,407.0,295.0,450.0,337.0,465.0,47.0,157.0,400.0,Bottom 6,51,529.85,7,5,30,1995-03-07,USA,USA,78,232,2013,1,25,25,,
2021-2022,Michael McLeod,NJD,C,397.0,284.0,,93.0,327.0,254.0,438.0,393.0,474.0,399.0,411.0,102.0,124.0,406.0,Bottom 6,77,1026.1,6,7,27,1998-02-03,CAN,CAN,74,190,2016,1,12,12,,
2021-2022,Michael Pezzetta,MTL,LW,266.0,465.0,,,393.0,427.0,300.0,322.0,310.0,236.0,469.0,3.0,,445.0,Fringe,51,399.63333333333,5,5,27,1998-03-13,CAN,CAN,73,210,2016,6,9,160,,
2021-2022,Michael Raffl,DAL,LW,385.0,25.0,,4.0,312.0,17.0,400.0,397.0,392.0,307.0,59.0,110.0,219.0,354.0,Bottom 6,76,1104.75,7,8,36,1988-12-01,AUT,AUT,73,205,-,-,-,-,,
2021-2022,Michael Rasmussen,DET,C,392.0,313.0,200.0,145.0,463.0,421.0,321.0,343.0,402.0,320.0,377.0,120.0,135.0,287.0,Bottom 6,80,1161.2833333333,15,8,26,1999-04-17,CAN,CAN,78,211,2017,1,9,9,,
2021-2022,Mika Zibanejad,NYR,C,110.0,211.0,4.0,52.0,279.0,263.0,68.0,42.0,269.0,38.0,88.0,315.0,77.0,22.0,First Line,81,1590.25,29,33,32,1993-04-18,SWE,SWE,74,202,2011,1,6,6,,
2021-2022,Mikael Backlund,CGY,C,106.0,123.0,132.0,50.0,54.0,58.0,75.0,338.0,315.0,125.0,327.0,330.0,63.0,143.0,Second Line,82,1403.7,12,18,36,1989-03-17,SWE,SWE,72,206,2007,1,24,24,,
2021-2022,Mikael Granlund,NSH,C,295.0,220.0,104.0,111.0,90.0,235.0,413.0,319.0,91.0,132.0,73.0,311.0,150.0,149.0,First Line,80,1633.1666666667,11,27,33,1992-02-26,FIN,FIN,70,185,2010,1,9,9,,
2021-2022,Mike Hardman,CHI,LW,474.0,314.0,,,458.0,414.0,465.0,474.0,420.0,428.0,462.0,17.0,,467.0,Bottom 6,21,195.31666666667,0,1,26,1999-02-05,USA,USA,74,205,-,-,-,-,,
2021-2022,Mike Hoffman,MTL,C,328.0,354.0,18.0,,360.0,310.0,74.0,86.0,156.0,160.0,300.0,402.0,,117.0,Second Line,67,1141.8166666667,15,11,35,1989-11-24,CAN,CAN,72,190,2009,5,9,130,,
2021-2022,Mikko Rantanen,COL,RW,27.0,19.0,3.0,,7.0,18.0,33.0,14.0,14.0,19.0,152.0,372.0,197.0,8.0,First Line,75,1572.8333333333,36,37,28,1996-10-29,FIN,FIN,76,215,2015,1,10,10,,
2021-2022,Milan Lucic,CGY,LW,302.0,152.0,160.0,,132.0,42.0,342.0,283.0,130.0,330.0,420.0,35.0,,332.0,Bottom 6,82,1005.1833333333,10,7,37,1988-06-07,CAN,CAN,75,240,2006,2,20,50,,
2021-2022,Mitch Marner,TOR,"C, RW",6.0,85.0,31.0,16.0,4.0,57.0,97.0,68.0,62.0,7.0,125.0,385.0,,9.0,First Line,72,1503.5666666667,35,36,28,1997-05-05,CAN,CAN,72,181,2015,1,4,4,,
2021-2022,Mitchell Stephens,DET,C,435.0,442.0,,,403.0,435.0,440.0,469.0,422.0,311.0,433.0,230.0,131.0,448.0,Bottom 6,27,301.81666666667,0,3,28,1997-02-05,CAN,CAN,71,190,2015,2,3,33,,
2021-2022,Morgan Barron,"NYR, WPG",C,425.0,395.0,,,457.0,406.0,311.0,429.0,423.0,447.0,436.0,74.0,,439.0,Bottom 6,27,264.58333333333,2,1,26,1998-12-02,CAN,CAN,76,220,2017,6,19,174,,
2021-2022,Morgan Frost,PHI,C,306.0,334.0,249.0,,242.0,404.0,277.0,428.0,71.0,259.0,319.0,353.0,136.0,325.0,Bottom 6,55,765.73333333333,5,7,26,1999-05-14,CAN,CAN,71,170,2017,1,27,27,,
2021-2022,Morgan Geekie,SEA,C,330.0,253.0,247.0,,219.0,192.0,336.0,404.0,124.0,272.0,269.0,267.0,126.0,396.0,Bottom 6,73,921.26666666667,7,6,26,1998-07-20,CAN,CAN,75,200,2017,3,5,67,,
2021-2022,Nate Thompson,PHI,C,460.0,259.0,,89.0,395.0,294.0,466.0,458.0,456.0,410.0,351.0,92.0,35.0,453.0,Bottom 6,33,395.0,1,2,40,1984-10-05,USA,USA,73,205,2003,6,16,183,,
2021-2022,Nathan Bastian,"NJD, SEA",RW,337.0,82.0,244.0,200.0,361.0,135.0,324.0,320.0,468.0,403.0,424.0,26.0,,366.0,Bottom 6,72,857.16666666667,12,4,27,1997-12-06,CAN,CAN,76,205,2016,2,11,41,,
2021-2022,Nathan MacKinnon,COL,C,2.0,130.0,13.0,,13.0,72.0,4.0,31.0,11.0,4.0,8.0,328.0,107.0,3.0,First Line,65,1368.9666666667,32,38,29,1995-09-01,CAN,CAN,72,200,2013,1,1,1,,
2021-2022,Nathan Walker,STL,LW,191.0,55.0,,,438.0,185.0,352.0,75.0,362.0,355.0,202.0,97.0,,301.0,Bottom 6,30,346.26666666667,8,3,31,1994-02-07,GBR,AUS,69,187,2014,3,29,89,,
2021-2022,Nazem Kadri,COL,C,14.0,166.0,71.0,,35.0,93.0,16.0,95.0,157.0,21.0,62.0,302.0,49.0,37.0,First Line,71,1365.9666666667,28,35,34,1990-10-06,CAN,CAN,72,185,2009,1,7,7,,
2021-2022,Nic Dowd,WSH,C,283.0,12.0,,45.0,226.0,44.0,374.0,241.0,471.0,332.0,413.0,63.0,17.0,280.0,Bottom 6,64,912.81666666667,10,11,35,1990-05-27,USA,USA,73,193,2009,7,17,198,,
2021-2022,Nicholas Paul,"OTT, TBL",LW,325.0,376.0,,123.0,341.0,429.0,257.0,330.0,428.0,441.0,379.0,244.0,161.0,252.0,Second Line,80,1320.9666666667,16,5,30,1995-03-20,CAN,CAN,75,223,2013,4,10,101,,
2021-2022,Nick Bjugstad,MIN,C,268.0,189.0,,,366.0,204.0,149.0,297.0,419.0,345.0,421.0,95.0,128.0,337.0,Bottom 6,57,584.85,7,2,32,1992-07-17,USA,USA,78,209,2010,1,19,19,,
2021-2022,Nick Bonino,SJS,C,288.0,110.0,158.0,29.0,344.0,265.0,358.0,221.0,438.0,340.0,338.0,443.0,48.0,221.0,Second Line,80,1335.9833333333,16,5,37,1988-04-20,USA,USA,73,195,2007,6,22,173,,
2021-2022,Nick Cousins,NSH,C,276.0,101.0,170.0,,140.0,82.0,258.0,331.0,314.0,252.0,19.0,181.0,,292.0,Bottom 6,68,847.85,9,7,31,1993-07-20,CAN,CAN,71,192,2011,3,7,68,,
2021-2022,Nick Foligno,BOS,LW,315.0,15.0,174.0,157.0,194.0,23.0,268.0,443.0,363.0,262.0,388.0,48.0,199.0,264.0,Bottom 6,64,798.26666666667,2,7,37,1987-10-31,USA,USA,72,210,2006,1,28,28,,
2021-2022,Nick Ritchie,"ARI, TOR",LW,167.0,312.0,138.0,,186.0,271.0,144.0,117.0,116.0,298.0,467.0,54.0,,209.0,Bottom 6,57,723.98333333333,12,4,29,1995-12-05,CAN,CAN,75,236,2014,1,10,10,,
2021-2022,Nick Schmaltz,ARI,C,100.0,268.0,129.0,,116.0,335.0,251.0,139.0,82.0,32.0,71.0,462.0,103.0,108.0,First Line,63,1149.5833333333,23,27,29,1996-02-23,USA,USA,72,181,2014,1,20,20,,
2021-2022,Nick Suzuki,MTL,C,265.0,229.0,72.0,180.0,197.0,237.0,232.0,205.0,184.0,91.0,93.0,273.0,104.0,96.0,First Line,82,1681.8333333333,21,19,25,1999-08-10,CAN,CAN,71,208,2017,1,13,13,,
2021-2022,Nicklas Backstrom,WSH,C,271.0,87.0,112.0,,184.0,104.0,363.0,302.0,38.0,62.0,282.0,440.0,101.0,120.0,Second Line,47,822.06666666667,6,12,37,1987-11-23,SWE,SWE,73,202,2006,1,4,4,,
2021-2022,Nico Hischier,NJD,C,160.0,183.0,115.0,130.0,84.0,278.0,217.0,148.0,308.0,152.0,45.0,380.0,27.0,98.0,First Line,70,1353.4,21,21,26,1999-01-04,CHE,CHE,73,175,2017,1,1,1,,
2021-2022,Nico Sturm,"COL, MIN",C,297.0,228.0,,92.0,302.0,208.0,295.0,236.0,459.0,371.0,215.0,161.0,185.0,338.0,Bottom 6,74,880.91666666667,9,6,30,1995-05-03,DEU,DEU,75,209,-,-,-,-,,
2021-2022,Nicolas Aube-Kubel,"COL, PHI",RW,207.0,113.0,,,337.0,78.0,230.0,240.0,285.0,175.0,444.0,34.0,,353.0,Bottom 6,74,726.4,11,9,29,1996-05-10,CAN,CAN,72,207,2014,2,18,48,,
